col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 2nd District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,All
,David Torres,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,All
David Torres,1,7,6,6,5,All
Christopher M Vogler,,0,5,5,5,All
Maria Digiorgio Mccolgan,,,0,6,5,All
Michael A Cibik,,,,0,5,All
Theresa A Dintino,,,,,0,All
Total,10,7,7,7,5,All
,Representative In Congress 2nd District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,12
,David Torres,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,12
David Torres,1,7,6,6,5,12
Christopher M Vogler,,0,5,5,5,12
Maria Digiorgio Mccolgan,,,0,6,5,12
Michael A Cibik,,,,0,5,12
Theresa A Dintino,,,,,0,12
Total,10,7,7,7,5,12
