col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,All
,Jared Solomon,James Harrity,Erica Vanstone,Mona Getzes Cohen,Richard Lombardo,Catherine Bartch,Meagan Ingerson,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,All
Jared Solomon,47,350,300,277,274,263,253,235,229,231,All
James Harrity,,2,231,175,228,208,173,197,179,185,All
Erica Vanstone,,,0,150,239,236,163,216,204,210,All
Mona Getzes Cohen,,,,6,123,118,182,99,91,97,All
Richard Lombardo,,,,,0,211,133,220,189,203,All
Catherine Bartch,,,,,,0,132,188,201,187,All
Meagan Ingerson,,,,,,,5,110,101,95,All
Frank T Brzozowski,,,,,,,,1,167,183,All
Marnie Aument Loughrey,,,,,,,,,1,171,All
Billy Cortes,,,,,,,,,,0,All
Total,572,355,306,284,279,269,262,242,236,235,All
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,1
,Jared Solomon,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Richard Lombardo,Erica Vanstone,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,1
Jared Solomon,7,43,40,37,26,25,22,22,21,17,1
James Harrity,,0,33,31,25,23,21,21,20,16,1
Mona Getzes Cohen,,,3,31,16,16,13,13,12,8,1
Meagan Ingerson,,,,0,17,16,14,14,13,8,1
Richard Lombardo,,,,,0,21,19,22,18,18,1
Erica Vanstone,,,,,,0,21,20,17,12,1
Catherine Bartch,,,,,,,0,16,17,12,1
Frank T Brzozowski,,,,,,,,0,16,14,1
Marnie Aument Loughrey,,,,,,,,,0,14,1
Billy Cortes,,,,,,,,,,0,1
Total,63,43,43,37,27,26,23,23,22,18,1
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,2
,Jared Solomon,Erica Vanstone,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,2
Jared Solomon,3,33,32,32,31,29,27,22,22,22,2
Erica Vanstone,,0,23,24,26,25,22,20,18,20,2
Mona Getzes Cohen,,,0,23,24,21,17,15,14,14,2
James Harrity,,,,0,22,24,20,18,15,17,2
Meagan Ingerson,,,,,0,23,20,17,16,15,2
Richard Lombardo,,,,,,0,21,19,17,18,2
Catherine Bartch,,,,,,,0,16,21,15,2
Frank T Brzozowski,,,,,,,,0,11,16,2
Marnie Aument Loughrey,,,,,,,,,0,14,2
Billy Cortes,,,,,,,,,,0,2
Total,51,33,33,32,31,29,28,23,23,22,2
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,3
,Jared Solomon,Mona Getzes Cohen,Meagan Ingerson,James Harrity,Erica Vanstone,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,3
Jared Solomon,3,29,25,22,18,18,17,17,13,12,3
Mona Getzes Cohen,,0,14,10,12,11,7,10,9,6,3
Meagan Ingerson,,,3,12,11,11,11,10,5,5,3
James Harrity,,,,0,12,14,10,13,8,7,3
Erica Vanstone,,,,,0,14,13,14,11,10,3
Richard Lombardo,,,,,,0,12,15,12,10,3
Catherine Bartch,,,,,,,0,12,7,10,3
Frank T Brzozowski,,,,,,,,0,11,10,3
Billy Cortes,,,,,,,,,0,9,3
Marnie Aument Loughrey,,,,,,,,,,0,3
Total,52,29,28,22,18,18,17,17,13,12,3
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,4
,Jared Solomon,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Richard Lombardo,Billy Cortes,Catherine Bartch,Erica Vanstone,Frank T Brzozowski,Marnie Aument Loughrey,4
Jared Solomon,2,18,14,13,12,11,10,10,10,10,4
Mona Getzes Cohen,,0,9,10,6,6,7,6,6,7,4
James Harrity,,,1,8,8,7,7,6,7,6,4
Meagan Ingerson,,,,1,6,7,5,6,5,5,4
Richard Lombardo,,,,,0,9,7,8,9,7,4
Billy Cortes,,,,,,0,7,10,8,7,4
Catherine Bartch,,,,,,,0,7,7,9,4
Erica Vanstone,,,,,,,,0,7,7,4
Frank T Brzozowski,,,,,,,,,0,8,4
Marnie Aument Loughrey,,,,,,,,,,0,4
Total,28,18,15,14,12,11,10,10,10,10,4
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,5
,Jared Solomon,James Harrity,Erica Vanstone,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,Mona Getzes Cohen,Meagan Ingerson,5
Jared Solomon,15,59,53,50,49,45,47,44,33,29,5
James Harrity,,1,43,45,42,40,38,38,20,19,5
Erica Vanstone,,,0,47,44,44,43,42,18,21,5
Richard Lombardo,,,,0,44,47,41,41,14,17,5
Catherine Bartch,,,,,0,41,43,43,14,16,5
Frank T Brzozowski,,,,,,0,38,40,12,15,5
Marnie Aument Loughrey,,,,,,,0,38,11,14,5
Billy Cortes,,,,,,,,0,10,13,5
Mona Getzes Cohen,,,,,,,,,1,20,5
Meagan Ingerson,,,,,,,,,,1,5
Total,98,62,56,54,52,49,49,46,34,32,5
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,6
,Jared Solomon,James Harrity,Erica Vanstone,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,Meagan Ingerson,Mona Getzes Cohen,6
Jared Solomon,5,33,29,29,28,26,25,23,22,19,6
James Harrity,,0,22,23,22,21,20,19,14,12,6
Erica Vanstone,,,0,23,23,23,21,21,14,10,6
Richard Lombardo,,,,0,22,25,21,20,11,9,6
Catherine Bartch,,,,,0,22,22,20,12,11,6
Frank T Brzozowski,,,,,,0,21,18,11,9,6
Billy Cortes,,,,,,,0,19,8,8,6
Marnie Aument Loughrey,,,,,,,,0,6,6,6
Meagan Ingerson,,,,,,,,,0,13,6
Mona Getzes Cohen,,,,,,,,,,0,6
Total,55,34,30,29,28,26,25,24,23,19,6
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,7
,Jared Solomon,Erica Vanstone,James Harrity,Billy Cortes,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Meagan Ingerson,Mona Getzes Cohen,7
Jared Solomon,2,44,42,38,38,37,33,32,29,26,7
Erica Vanstone,,0,27,35,34,34,30,30,20,15,7
James Harrity,,,0,26,25,24,21,21,14,15,7
Billy Cortes,,,,0,32,29,27,28,14,15,7
Richard Lombardo,,,,,0,29,29,26,14,14,7
Catherine Bartch,,,,,,0,28,28,16,13,7
Frank T Brzozowski,,,,,,,0,23,12,9,7
Marnie Aument Loughrey,,,,,,,,0,12,10,7
Meagan Ingerson,,,,,,,,,0,18,7
Mona Getzes Cohen,,,,,,,,,,0,7
Total,70,44,42,38,38,37,33,32,29,26,7
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,8
,Jared Solomon,James Harrity,Erica Vanstone,Catherine Bartch,Marnie Aument Loughrey,Mona Getzes Cohen,Richard Lombardo,Billy Cortes,Frank T Brzozowski,Meagan Ingerson,8
Jared Solomon,5,46,40,33,32,32,32,30,29,29,8
James Harrity,,0,31,26,28,20,26,24,25,22,8
Erica Vanstone,,,0,32,30,21,28,29,27,20,8
Catherine Bartch,,,,0,29,14,24,27,22,15,8
Marnie Aument Loughrey,,,,,0,12,27,25,24,15,8
Mona Getzes Cohen,,,,,,0,10,12,10,22,8
Richard Lombardo,,,,,,,0,24,26,13,8
Billy Cortes,,,,,,,,0,24,13,8
Frank T Brzozowski,,,,,,,,,0,12,8
Meagan Ingerson,,,,,,,,,,0,8
Total,69,46,40,34,33,32,32,31,29,29,8
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,12
,Jared Solomon,James Harrity,Mona Getzes Cohen,Erica Vanstone,Meagan Ingerson,Richard Lombardo,Catherine Bartch,Billy Cortes,Frank T Brzozowski,Marnie Aument Loughrey,12
Jared Solomon,2,28,24,19,16,17,16,15,12,9,12
James Harrity,,0,15,16,11,15,14,13,12,7,12
Mona Getzes Cohen,,,1,12,12,10,9,8,6,2,12
Erica Vanstone,,,,0,10,16,16,14,12,8,12
Meagan Ingerson,,,,,0,7,7,5,3,3,12
Richard Lombardo,,,,,,0,14,14,12,8,12
Catherine Bartch,,,,,,,0,12,10,8,12
Billy Cortes,,,,,,,,0,11,7,12
Frank T Brzozowski,,,,,,,,,0,6,12
Marnie Aument Loughrey,,,,,,,,,,1,12
Total,45,28,25,20,17,17,16,15,12,10,12
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,32
,Jared Solomon,James Harrity,Erica Vanstone,Mona Getzes Cohen,Catherine Bartch,Richard Lombardo,Meagan Ingerson,Marnie Aument Loughrey,Frank T Brzozowski,Billy Cortes,32
Jared Solomon,3,31,29,24,24,23,22,21,19,16,32
James Harrity,,0,27,18,22,23,20,18,19,16,32
Erica Vanstone,,,0,17,24,23,19,20,19,16,32
Mona Getzes Cohen,,,,1,13,12,18,11,9,7,32
Catherine Bartch,,,,,0,19,16,16,14,13,32
Richard Lombardo,,,,,,0,14,15,16,14,32
Meagan Ingerson,,,,,,,0,12,11,7,32
Marnie Aument Loughrey,,,,,,,,0,13,10,32
Frank T Brzozowski,,,,,,,,,1,11,32
Billy Cortes,,,,,,,,,,0,32
Total,41,31,29,25,24,23,22,21,20,16,32
