col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Governor - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,,,All
,Tom Wolf,Rich Lazer,Theresa M Wright,Lindy Li,Molly Sheehan,Ashley Lunkenheimer,Mary Gay Scanlon,Thaddeus Kirkland,Margo Davidson,Greg Vitali,Larry Arata,Dan Muroff,Shelly Chauncey,David Wertime,All
Tom Wolf,317,929,547,529,445,198,184,177,151,136,12,9,3,0,All
Rich Lazer,,109,0,0,0,0,0,0,0,0,0,0,0,0,All
Theresa M Wright,,,38,0,0,0,0,0,0,0,0,0,0,0,All
Lindy Li,,,,53,0,0,0,0,0,0,0,0,0,0,All
Molly Sheehan,,,,,26,0,0,0,0,0,0,0,0,0,All
Ashley Lunkenheimer,,,,,,21,0,0,0,0,0,0,0,0,All
Mary Gay Scanlon,,,,,,,26,0,0,0,0,0,0,0,All
Thaddeus Kirkland,,,,,,,,32,0,0,0,0,0,0,All
Margo Davidson,,,,,,,,,24,0,0,0,0,0,All
Greg Vitali,,,,,,,,,,20,0,0,0,0,All
Larry Arata,,,,,,,,,,,2,0,0,0,All
Dan Muroff,,,,,,,,,,,,0,0,0,All
Shelly Chauncey,,,,,,,,,,,,,1,0,All
David Wertime,,,,,,,,,,,,,,1,All
Total,"3,637","1,038",585,582,471,219,210,209,175,156,14,9,4,1,All
,Governor - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,,,1
,Tom Wolf,Molly Sheehan,Rich Lazer,Theresa M Wright,Lindy Li,Greg Vitali,Mary Gay Scanlon,Ashley Lunkenheimer,Dan Muroff,Thaddeus Kirkland,David Wertime,Larry Arata,Margo Davidson,Shelly Chauncey,1
Tom Wolf,2,8,9,9,6,1,2,1,1,1,0,0,0,0,1
Molly Sheehan,,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Rich Lazer,,,1,0,0,0,0,0,0,0,0,0,0,0,1
Theresa M Wright,,,,0,0,0,0,0,0,0,0,0,0,0,1
Lindy Li,,,,,1,0,0,0,0,0,0,0,0,0,1
