col_1,col_2,division
,Representative In Congress 2nd District - Republican,1
,David Torres,1
David Torres,1,1
Total,1,1
,Representative In Congress 2nd District - Republican,2
,David Torres,2
David Torres,1,2
Total,1,2
,Representative In Congress 2nd District - Republican,5
,David Torres,5
David Torres,3,5
Total,3,5
,Representative In Congress 2nd District - Republican,10
,David Torres,10
David Torres,3,10
Total,3,10
,Representative In Congress 2nd District - Republican,All
,David Torres,All
David Torres,8,All
Total,8,All
