col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,All
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,All
Joanna E Mcclinton,331,734,546,550,507,All
Torri Douglas,,16,469,455,436,All
Kyle J Sampson,,,9,437,431,All
Marisa Piccarreto,,,,7,426,All
Kyle Shenandoah,,,,,7,All
Total,"1,302",759,566,566,524,All
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,2
,Joanna E Mcclinton,Torri Douglas,Kyle Shenandoah,Kyle J Sampson,Marisa Piccarreto,2
Joanna E Mcclinton,12,36,32,30,31,2
Torri Douglas,,2,25,26,23,2
Kyle Shenandoah,,,0,24,23,2
Kyle J Sampson,,,,1,24,2
Marisa Piccarreto,,,,,0,2
Total,65,38,32,31,31,2
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,3
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Marisa Piccarreto,3
Joanna E Mcclinton,51,54,36,36,34,3
Torri Douglas,,1,30,31,27,3
Kyle J Sampson,,,3,27,24,3
Kyle Shenandoah,,,,1,25,3
Marisa Piccarreto,,,,,1,3
Total,123,55,39,37,35,3
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,4
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,4
Joanna E Mcclinton,11,34,25,20,19,4
Torri Douglas,,0,15,14,13,4
Kyle J Sampson,,,0,14,14,4
Marisa Piccarreto,,,,0,13,4
Kyle Shenandoah,,,,,0,4
Total,69,35,26,21,20,4
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,5
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Marisa Piccarreto,5
Joanna E Mcclinton,40,66,45,42,41,5
Torri Douglas,,1,41,34,38,5
Kyle J Sampson,,,0,35,38,5
Kyle Shenandoah,,,,1,35,5
Marisa Piccarreto,,,,,2,5
Total,122,68,46,45,45,5
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,6
,Joanna E Mcclinton,Torri Douglas,Marisa Piccarreto,Kyle Shenandoah,Kyle J Sampson,6
Joanna E Mcclinton,3,30,27,25,23,6
Torri Douglas,,0,23,23,22,6
Marisa Piccarreto,,,0,22,23,6
Kyle Shenandoah,,,,0,23,6
Kyle J Sampson,,,,,0,6
Total,39,30,28,26,24,6
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,7
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,7
Joanna E Mcclinton,19,56,42,39,36,7
Torri Douglas,,2,36,33,32,7
Kyle J Sampson,,,0,31,32,7
Marisa Piccarreto,,,,0,32,7
Kyle Shenandoah,,,,,1,7
Total,90,59,43,39,37,7
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,8
,Joanna E Mcclinton,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,8
Joanna E Mcclinton,11,28,25,20,20,8
Torri Douglas,,2,18,19,19,8
Marisa Piccarreto,,,1,19,19,8
Kyle J Sampson,,,,0,19,8
Kyle Shenandoah,,,,,1,8
Total,47,31,26,21,21,8
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,9
,Joanna E Mcclinton,Torri Douglas,Kyle Shenandoah,Marisa Piccarreto,Kyle J Sampson,9
Joanna E Mcclinton,11,47,42,42,40,9
Torri Douglas,,1,35,37,36,9
Kyle Shenandoah,,,0,36,36,9
Marisa Piccarreto,,,,0,37,9
Kyle J Sampson,,,,,0,9
Total,70,48,42,42,40,9
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,10
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,10
Joanna E Mcclinton,5,29,16,14,13,10
Torri Douglas,,0,13,12,12,10
Kyle J Sampson,,,0,9,11,10
Marisa Piccarreto,,,,0,9,10
Kyle Shenandoah,,,,,0,10
Total,39,29,16,14,13,10
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,11
,Joanna E Mcclinton,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,11
Joanna E Mcclinton,15,33,30,28,21,11
Torri Douglas,,1,23,22,20,11
Marisa Piccarreto,,,1,21,20,11
Kyle J Sampson,,,,1,19,11
Kyle Shenandoah,,,,,0,11
Total,62,34,31,29,21,11
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,12
,Joanna E Mcclinton,Torri Douglas,Marisa Piccarreto,Kyle Shenandoah,Kyle J Sampson,12
Joanna E Mcclinton,4,25,23,19,18,12
Torri Douglas,,1,16,16,17,12
Marisa Piccarreto,,,0,14,15,12
Kyle Shenandoah,,,,2,15,12
Kyle J Sampson,,,,,1,12
Total,40,26,23,21,19,12
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,13
,Joanna E Mcclinton,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,13
Joanna E Mcclinton,13,35,28,27,24,13
Torri Douglas,,2,25,22,20,13
Marisa Piccarreto,,,0,23,23,13
Kyle J Sampson,,,,0,21,13
Kyle Shenandoah,,,,,0,13
Total,60,38,30,29,25,13
