col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,All
,Walt Vogler,Calvin R Tucker,Denise Furey,Lou Barletta,Jim Christiana,All
Walt Vogler,2,20,18,16,12,All
Calvin R Tucker,,3,15,16,9,All
Denise Furey,,,0,15,11,All
Lou Barletta,,,,3,0,All
Jim Christiana,,,,,4,All
Total,31,29,26,26,23,All
,United States Senator - Republican,,Member Of The Republican State Committee 2nd Congressional District,,,1
,Lou Barletta,Jim Christiana,Calvin R Tucker,Denise Furey,Walt Vogler,1
Lou Barletta,0,0,3,2,1,1
Jim Christiana,,0,0,1,0,1
Calvin R Tucker,,,0,1,1,1
Denise Furey,,,,0,1,1
Walt Vogler,,,,,0,1
Total,4,1,3,3,1,1
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,2
,Calvin R Tucker,Walt Vogler,Denise Furey,Lou Barletta,Jim Christiana,2
Calvin R Tucker,0,2,2,3,1,2
Walt Vogler,,0,2,2,1,2
Denise Furey,,,0,2,0,2
Lou Barletta,,,,0,0,2
Jim Christiana,,,,,0,2
Total,4,3,2,3,2,2
,United States Senator - Republican,,Member Of The Republican State Committee 2nd Congressional District,,,3
,Jim Christiana,Lou Barletta,Calvin R Tucker,Denise Furey,Walt Vogler,3
Jim Christiana,1,0,0,0,0,3
Lou Barletta,,1,0,0,0,3
Calvin R Tucker,,,0,0,0,3
Denise Furey,,,,0,0,3
Walt Vogler,,,,,0,3
Total,1,1,0,0,0,3
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,5
,Denise Furey,Walt Vogler,Calvin R Tucker,Lou Barletta,Jim Christiana,5
Denise Furey,0,6,5,4,3,5
Walt Vogler,,0,5,3,3,5
Calvin R Tucker,,,0,2,3,5
Lou Barletta,,,,0,0,5
Jim Christiana,,,,,0,5
Total,7,6,5,4,3,5
,United States Senator - Republican,,Member Of The Republican State Committee 2nd Congressional District,,,6
,Jim Christiana,Lou Barletta,Denise Furey,Walt Vogler,Calvin R Tucker,6
Jim Christiana,1,0,2,3,2,6
Lou Barletta,,0,2,0,0,6
Denise Furey,,,0,2,1,6
Walt Vogler,,,,0,1,6
Calvin R Tucker,,,,,0,6
Total,5,2,4,3,2,6
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,7
,Calvin R Tucker,Denise Furey,Walt Vogler,Jim Christiana,Lou Barletta,7
Calvin R Tucker,0,0,0,1,0,7
Denise Furey,,0,0,0,0,7
Walt Vogler,,,0,0,0,7
Jim Christiana,,,,0,0,7
Lou Barletta,,,,,0,7
Total,1,0,0,1,0,7
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,8
,Denise Furey,Walt Vogler,Calvin R Tucker,Jim Christiana,Lou Barletta,8
Denise Furey,0,3,2,2,2,8
Walt Vogler,,0,2,1,2,8
Calvin R Tucker,,,0,1,1,8
Jim Christiana,,,,0,0,8
Lou Barletta,,,,,0,8
Total,4,3,2,2,2,8
,United States Senator - Republican,,Member Of The Republican State Committee 2nd Congressional District,,,9
,Jim Christiana,Lou Barletta,Denise Furey,Walt Vogler,Calvin R Tucker,9
Jim Christiana,0,0,1,1,0,9
Lou Barletta,,0,0,0,0,9
Denise Furey,,,0,0,0,9
Walt Vogler,,,,0,0,9
Calvin R Tucker,,,,,0,9
Total,2,0,1,1,0,9
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,10
,Calvin R Tucker,Denise Furey,Walt Vogler,Lou Barletta,Jim Christiana,10
Calvin R Tucker,0,3,4,4,0,10
Denise Furey,,0,3,3,1,10
Walt Vogler,,,0,4,0,10
Lou Barletta,,,,0,0,10
Jim Christiana,,,,,0,10
Total,4,4,4,4,1,10
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,11
,Walt Vogler,Calvin R Tucker,Denise Furey,Jim Christiana,Lou Barletta,11
Walt Vogler,1,2,0,1,1,11
Calvin R Tucker,,0,0,0,1,11
Denise Furey,,,0,0,0,11
Jim Christiana,,,,0,0,11
Lou Barletta,,,,,0,11
Total,4,2,0,1,1,11
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,12
,Calvin R Tucker,Walt Vogler,Denise Furey,Lou Barletta,Jim Christiana,12
Calvin R Tucker,2,1,0,1,0,12
Walt Vogler,,0,0,1,0,12
Denise Furey,,,0,0,0,12
Lou Barletta,,,,0,0,12
Jim Christiana,,,,,0,12
Total,3,1,0,1,0,12
,United States Senator - Republican,,Member Of The Republican State Committee 2nd Congressional District,,,13
,Lou Barletta,Jim Christiana,Calvin R Tucker,Denise Furey,Walt Vogler,13
Lou Barletta,1,0,0,0,0,13
Jim Christiana,,0,0,0,0,13
Calvin R Tucker,,,0,0,0,13
Denise Furey,,,,0,0,13
Walt Vogler,,,,,0,13
Total,1,0,0,0,0,13
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,14
,Calvin R Tucker,Walt Vogler,Denise Furey,Jim Christiana,Lou Barletta,14
Calvin R Tucker,0,2,1,1,1,14
Walt Vogler,,0,1,1,1,14
Denise Furey,,,0,1,0,14
Jim Christiana,,,,1,0,14
Lou Barletta,,,,,0,14
Total,2,2,1,2,1,14
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,15
,Calvin R Tucker,Walt Vogler,Denise Furey,Lou Barletta,Jim Christiana,15
Calvin R Tucker,1,0,0,0,0,15
Walt Vogler,,0,0,1,0,15
Denise Furey,,,0,0,0,15
Lou Barletta,,,,0,0,15
Jim Christiana,,,,,0,15
Total,1,1,0,1,0,15
,Member Of The Republican State Committee 2nd Congressional District,,,United States Senator - Republican,,16
,Walt Vogler,Calvin R Tucker,Denise Furey,Jim Christiana,Lou Barletta,16
Walt Vogler,1,0,0,0,0,16
Calvin R Tucker,,0,0,0,0,16
Denise Furey,,,0,0,0,16
Jim Christiana,,,,0,0,16
Lou Barletta,,,,,0,16
Total,1,0,0,0,0,16
,United States Senator - Republican,,Member Of The Republican State Committee 2nd Congressional District,,,17
,Jim Christiana,Lou Barletta,Calvin R Tucker,Denise Furey,Walt Vogler,17
Jim Christiana,1,0,0,0,0,17
Lou Barletta,,1,0,0,0,17
Calvin R Tucker,,,0,0,0,17
Denise Furey,,,,0,0,17
Walt Vogler,,,,,0,17
Total,1,1,0,0,0,17
,United States Senator - Republican,,Member Of The Republican State Committee 2nd Congressional District,,,19
,Jim Christiana,Lou Barletta,Walt Vogler,Calvin R Tucker,Denise Furey,19
Jim Christiana,0,0,1,0,0,19
Lou Barletta,,0,0,0,0,19
Walt Vogler,,,0,0,0,19
Calvin R Tucker,,,,0,0,19
Denise Furey,,,,,0,19
Total,1,0,1,0,0,19
