col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,All
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,All
Donna Bullock,340,634,479,459,313,303,274,238,240,239,All
Jaime Bouldin,,12,384,371,257,252,241,225,222,221,All
David Rodriguez,,,5,374,258,248,245,223,227,223,All
Humberto Perez,,,,3,245,240,229,212,219,221,All
Barbara Carroll,,,,,1,268,252,221,224,219,All
Sharon Vaughn,,,,,,1,249,213,221,218,All
Latrice Y Bryant,,,,,,,0,211,223,222,All
Dustin Morris,,,,,,,,2,204,204,All
Jonathan M Gary,,,,,,,,,0,213,All
Robert Taylor,,,,,,,,,,1,All
Total,"1,217",655,493,471,321,312,280,247,246,245,All
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,1
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Jonathan M Gary,Barbara Carroll,Robert Taylor,Sharon Vaughn,Dustin Morris,Latrice Y Bryant,1
Donna Bullock,4,13,12,12,11,8,7,7,6,6,1
Jaime Bouldin,,0,9,10,7,6,6,5,6,6,1
David Rodriguez,,,0,9,6,7,6,3,6,6,1
Humberto Perez,,,,0,6,6,7,4,6,6,1
Jonathan M Gary,,,,,0,7,6,5,6,6,1
Barbara Carroll,,,,,,0,6,4,6,6,1
Robert Taylor,,,,,,,0,3,6,6,1
Sharon Vaughn,,,,,,,,0,3,3,1
Dustin Morris,,,,,,,,,0,6,1
Latrice Y Bryant,,,,,,,,,,0,1
Total,27,13,12,12,11,8,7,7,6,6,1
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,2
,Donna Bullock,Jaime Bouldin,Humberto Perez,David Rodriguez,Dustin Morris,Latrice Y Bryant,Sharon Vaughn,Barbara Carroll,Jonathan M Gary,Robert Taylor,2
Donna Bullock,10,28,21,20,12,12,11,10,10,9,2
Jaime Bouldin,,0,16,18,9,11,10,9,9,8,2
Humberto Perez,,,0,16,10,9,9,9,8,8,2
David Rodriguez,,,,0,10,11,9,9,10,8,2
Dustin Morris,,,,,0,10,8,8,10,8,2
Latrice Y Bryant,,,,,,0,10,10,10,8,2
Sharon Vaughn,,,,,,,0,10,8,9,2
Barbara Carroll,,,,,,,,0,8,8,2
Jonathan M Gary,,,,,,,,,0,8,2
Robert Taylor,,,,,,,,,,0,2
Total,44,28,21,20,12,12,11,10,10,9,2
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,3
,Donna Bullock,Humberto Perez,Jaime Bouldin,David Rodriguez,Sharon Vaughn,Latrice Y Bryant,Barbara Carroll,Jonathan M Gary,Robert Taylor,Dustin Morris,3
Donna Bullock,13,24,21,22,15,15,14,14,14,12,3
Humberto Perez,,1,18,19,14,14,13,14,14,12,3
Jaime Bouldin,,,1,17,14,13,14,13,13,12,3
David Rodriguez,,,,0,13,14,12,13,13,11,3
Sharon Vaughn,,,,,0,14,13,14,14,12,3
Latrice Y Bryant,,,,,,0,13,14,14,12,3
Barbara Carroll,,,,,,,0,13,13,12,3
Jonathan M Gary,,,,,,,,0,14,12,3
Robert Taylor,,,,,,,,,0,12,3
Dustin Morris,,,,,,,,,,1,3
Total,44,25,23,22,16,15,14,14,14,13,3
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,4
,Donna Bullock,Jaime Bouldin,Humberto Perez,David Rodriguez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,4
Donna Bullock,13,36,32,31,21,20,20,18,18,18,4
Jaime Bouldin,,2,27,26,17,17,17,18,17,17,4
Humberto Perez,,,0,28,19,19,20,17,18,16,4
David Rodriguez,,,,0,20,19,19,17,18,17,4
Sharon Vaughn,,,,,0,19,19,17,18,17,4
Barbara Carroll,,,,,,0,19,17,18,16,4
Latrice Y Bryant,,,,,,,0,17,18,16,4
Dustin Morris,,,,,,,,1,17,17,4
Jonathan M Gary,,,,,,,,,0,16,4
Robert Taylor,,,,,,,,,,0,4
Total,59,38,32,31,21,20,20,19,18,18,4
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,10
,Donna Bullock,David Rodriguez,Humberto Perez,Jaime Bouldin,Barbara Carroll,Sharon Vaughn,Robert Taylor,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,10
Donna Bullock,44,22,23,24,16,16,15,14,13,13,10
David Rodriguez,,1,20,18,15,13,14,14,13,12,10
Humberto Perez,,,1,18,15,15,14,12,12,12,10
Jaime Bouldin,,,,0,13,12,12,12,12,10,10
Barbara Carroll,,,,,0,15,14,13,14,14,10
Sharon Vaughn,,,,,,0,14,12,13,13,10
Robert Taylor,,,,,,,0,13,13,12,10
Dustin Morris,,,,,,,,0,13,12,10
Jonathan M Gary,,,,,,,,,0,12,10
Latrice Y Bryant,,,,,,,,,,0,10
Total,81,25,25,25,18,17,16,15,15,15,10
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,13
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,13
Donna Bullock,6,14,12,10,7,6,5,6,5,4,13
Jaime Bouldin,,0,8,8,6,6,5,5,5,4,13
David Rodriguez,,,1,8,7,6,5,6,5,4,13
Humberto Perez,,,,1,6,6,5,5,5,4,13
Sharon Vaughn,,,,,0,6,6,6,5,4,13
Barbara Carroll,,,,,,0,5,5,5,4,13
Dustin Morris,,,,,,,0,4,4,4,13
Latrice Y Bryant,,,,,,,,0,5,4,13
Jonathan M Gary,,,,,,,,,0,4,13
Robert Taylor,,,,,,,,,,0,13
Total,26,14,13,11,8,6,6,6,5,4,13
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,14
,Donna Bullock,Jaime Bouldin,David Rodriguez,Barbara Carroll,Humberto Perez,Latrice Y Bryant,Dustin Morris,Robert Taylor,Jonathan M Gary,Sharon Vaughn,14
Donna Bullock,3,10,8,7,6,5,4,4,3,3,14
Jaime Bouldin,,0,4,4,4,3,3,2,3,2,14
David Rodriguez,,,0,5,5,4,2,2,3,3,14
Barbara Carroll,,,,0,5,5,3,3,3,3,14
Humberto Perez,,,,,0,3,2,3,3,2,14
Latrice Y Bryant,,,,,,0,3,2,2,3,14
Dustin Morris,,,,,,,0,2,2,2,14
Robert Taylor,,,,,,,,0,2,2,14
Jonathan M Gary,,,,,,,,,0,2,14
Sharon Vaughn,,,,,,,,,,0,14
Total,20,10,8,7,6,5,4,4,3,3,14
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,15
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Dustin Morris,Sharon Vaughn,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,15
Donna Bullock,5,23,18,18,14,14,14,13,12,11,15
Jaime Bouldin,,0,15,15,14,12,13,12,11,10,15
David Rodriguez,,,0,14,13,12,12,12,11,10,15
Humberto Perez,,,,0,13,12,12,11,11,10,15
Barbara Carroll,,,,,0,12,13,12,11,10,15
Dustin Morris,,,,,,0,11,11,11,10,15
Sharon Vaughn,,,,,,,0,12,11,10,15
Latrice Y Bryant,,,,,,,,0,11,10,15
Jonathan M Gary,,,,,,,,,0,10,15
Robert Taylor,,,,,,,,,,0,15
Total,40,23,18,18,14,14,14,13,12,11,15
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,16
,Donna Bullock,Jaime Bouldin,Humberto Perez,David Rodriguez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,16
Donna Bullock,8,27,21,18,9,8,8,8,7,7,16
Jaime Bouldin,,0,17,17,9,8,8,8,7,7,16
Humberto Perez,,,0,15,7,6,5,7,7,7,16
David Rodriguez,,,,0,7,7,7,8,8,7,16
Sharon Vaughn,,,,,0,8,7,7,6,6,16
Barbara Carroll,,,,,,0,7,7,6,6,16
Dustin Morris,,,,,,,0,6,5,5,16
Jonathan M Gary,,,,,,,,0,7,7,16
Latrice Y Bryant,,,,,,,,,0,7,16
Robert Taylor,,,,,,,,,,0,16
Total,40,27,21,19,9,8,8,8,8,7,16
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,17
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Sharon Vaughn,Robert Taylor,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,17
Donna Bullock,11,19,9,10,8,7,4,4,2,2,17
Jaime Bouldin,,0,7,7,4,3,4,2,3,3,17
David Rodriguez,,,1,7,3,3,4,2,3,3,17
Humberto Perez,,,,0,3,4,4,2,3,3,17
Barbara Carroll,,,,,0,5,3,3,2,2,17
Sharon Vaughn,,,,,,0,4,4,2,2,17
Robert Taylor,,,,,,,0,2,3,3,17
Latrice Y Bryant,,,,,,,,0,2,2,17
Dustin Morris,,,,,,,,,0,3,17
Jonathan M Gary,,,,,,,,,,0,17
Total,40,20,11,11,8,7,5,4,3,3,17
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,18
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,18
Donna Bullock,14,26,22,13,13,12,9,9,8,8,18
Jaime Bouldin,,1,14,11,11,10,8,8,7,7,18
David Rodriguez,,,0,11,9,9,8,8,8,8,18
Humberto Perez,,,,0,7,7,7,7,7,7,18
Sharon Vaughn,,,,,0,9,7,9,8,8,18
Barbara Carroll,,,,,,0,7,7,7,7,18
Dustin Morris,,,,,,,0,7,7,7,18
Latrice Y Bryant,,,,,,,,0,8,8,18
Jonathan M Gary,,,,,,,,,0,8,18
Robert Taylor,,,,,,,,,,0,18
Total,53,27,22,13,13,12,9,9,8,8,18
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,19
,Donna Bullock,David Rodriguez,Jaime Bouldin,Humberto Perez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Dustin Morris,Robert Taylor,Jonathan M Gary,19
Donna Bullock,14,28,26,26,16,15,14,12,12,11,19
David Rodriguez,,0,19,18,12,12,13,11,10,11,19
Jaime Bouldin,,,1,18,11,12,12,12,11,9,19
Humberto Perez,,,,0,12,11,11,11,12,9,19
Barbara Carroll,,,,,0,13,14,11,11,11,19
Sharon Vaughn,,,,,,0,13,11,10,10,19
Latrice Y Bryant,,,,,,,0,12,11,11,19
Dustin Morris,,,,,,,,0,11,9,19
Robert Taylor,,,,,,,,,0,8,19
Jonathan M Gary,,,,,,,,,,0,19
Total,62,28,28,27,17,16,15,13,13,11,19
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,20
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Sharon Vaughn,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,Dustin Morris,20
Donna Bullock,14,21,15,15,14,12,10,10,10,6,20
Jaime Bouldin,,0,10,9,10,10,9,9,8,5,20
David Rodriguez,,,0,10,12,11,8,9,9,6,20
Humberto Perez,,,,0,10,9,7,7,8,5,20
Barbara Carroll,,,,,0,12,9,10,10,6,20
Sharon Vaughn,,,,,,0,9,10,9,5,20
Jonathan M Gary,,,,,,,0,9,8,4,20
Latrice Y Bryant,,,,,,,,0,9,4,20
Robert Taylor,,,,,,,,,0,5,20
Dustin Morris,,,,,,,,,,0,20
Total,46,21,15,15,14,12,10,10,10,6,20
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,21
,Donna Bullock,Jaime Bouldin,Humberto Perez,David Rodriguez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,Dustin Morris,21
Donna Bullock,15,39,29,27,12,10,9,7,6,5,21
Jaime Bouldin,,0,23,25,10,8,8,7,6,5,21
Humberto Perez,,,0,23,8,8,5,6,6,3,21
David Rodriguez,,,,0,9,9,6,5,6,4,21
Sharon Vaughn,,,,,0,9,8,6,6,3,21
Barbara Carroll,,,,,,0,7,5,5,3,21
Latrice Y Bryant,,,,,,,0,5,5,4,21
Robert Taylor,,,,,,,,0,5,3,21
Jonathan M Gary,,,,,,,,,0,3,21
Dustin Morris,,,,,,,,,,0,21
Total,62,39,29,27,12,10,9,7,6,5,21
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,22
,Donna Bullock,Jaime Bouldin,David Rodriguez,Humberto Perez,Latrice Y Bryant,Barbara Carroll,Robert Taylor,Sharon Vaughn,Dustin Morris,Jonathan M Gary,22
Donna Bullock,13,30,20,17,14,12,10,9,7,6,22
Jaime Bouldin,,0,16,16,12,11,10,8,7,6,22
David Rodriguez,,,0,15,11,8,9,7,6,6,22
Humberto Perez,,,,0,9,8,8,7,6,6,22
Latrice Y Bryant,,,,,0,10,10,8,6,6,22
Barbara Carroll,,,,,,0,8,8,6,6,22
Robert Taylor,,,,,,,0,5,6,6,22
Sharon Vaughn,,,,,,,,0,5,5,22
Dustin Morris,,,,,,,,,0,6,22
Jonathan M Gary,,,,,,,,,,0,22
Total,50,30,20,17,14,12,10,9,7,6,22
,Representative In The General Assembly 195th District - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,23
,Donna Bullock,Jaime Bouldin,Humberto Perez,David Rodriguez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,23
Donna Bullock,18,27,23,22,20,20,18,17,15,13,23
Jaime Bouldin,,2,19,18,14,14,14,15,13,12,23
Humberto Perez,,,0,19,16,16,15,15,13,12,23
David Rodriguez,,,,0,18,17,16,16,15,13,23
Barbara Carroll,,,,,0,17,15,15,15,13,23
Sharon Vaughn,,,,,,0,16,14,15,13,23
Latrice Y Bryant,,,,,,,0,13,13,13,23
Jonathan M Gary,,,,,,,,0,14,13,23
Dustin Morris,,,,,,,,,0,13,23
