col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,All
,James Williams,Scott R Wagner,Laura Ellsworth,Paul Mango,All
James Williams,3,34,28,17,All
Scott R Wagner,,1,0,0,All
Laura Ellsworth,,,5,0,All
Paul Mango,,,,4,All
Total,82,35,33,21,All
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,1
,James Williams,Laura Ellsworth,Scott R Wagner,Paul Mango,1
James Williams,0,4,4,0,1
Laura Ellsworth,,3,0,0,1
Scott R Wagner,,,0,0,1
Paul Mango,,,,1,1
Total,8,7,4,1,1
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,2
,James Williams,Scott R Wagner,Laura Ellsworth,Paul Mango,2
James Williams,0,7,3,0,2
Scott R Wagner,,0,0,0,2
Laura Ellsworth,,,1,0,2
Paul Mango,,,,0,2
Total,10,7,4,0,2
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,3
,James Williams,Laura Ellsworth,Scott R Wagner,Paul Mango,3
James Williams,0,2,1,0,3
Laura Ellsworth,,0,0,0,3
Scott R Wagner,,,0,0,3
Paul Mango,,,,0,3
Total,3,2,1,0,3
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,5
,James Williams,Laura Ellsworth,Paul Mango,Scott R Wagner,5
James Williams,1,1,1,1,5
Laura Ellsworth,,0,0,0,5
Paul Mango,,,0,0,5
Scott R Wagner,,,,0,5
Total,4,1,1,1,5
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,6
,James Williams,Paul Mango,Scott R Wagner,Laura Ellsworth,6
James Williams,0,4,4,2,6
Paul Mango,,2,0,0,6
Scott R Wagner,,,0,0,6
Laura Ellsworth,,,,0,6
Total,10,6,4,2,6
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,7
,James Williams,Scott R Wagner,Paul Mango,Laura Ellsworth,7
James Williams,0,5,3,1,7
Scott R Wagner,,0,0,0,7
Paul Mango,,,0,0,7
Laura Ellsworth,,,,0,7
Total,9,5,3,1,7
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,8
,James Williams,Laura Ellsworth,Paul Mango,Scott R Wagner,8
James Williams,0,1,0,0,8
Laura Ellsworth,,0,0,0,8
Paul Mango,,,0,0,8
Scott R Wagner,,,,0,8
Total,1,1,0,0,8
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,9
,James Williams,Laura Ellsworth,Scott R Wagner,Paul Mango,9
James Williams,0,1,1,0,9
Laura Ellsworth,,0,0,0,9
Scott R Wagner,,,0,0,9
Paul Mango,,,,0,9
Total,2,1,1,0,9
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,10
,James Williams,Paul Mango,Laura Ellsworth,Scott R Wagner,10
James Williams,0,1,0,0,10
Paul Mango,,0,0,0,10
Laura Ellsworth,,,0,0,10
Scott R Wagner,,,,0,10
Total,1,1,0,0,10
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,11
,James Williams,Scott R Wagner,Laura Ellsworth,Paul Mango,11
James Williams,0,2,2,2,11
Scott R Wagner,,1,0,0,11
Laura Ellsworth,,,0,0,11
Paul Mango,,,,0,11
Total,6,3,2,2,11
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,12
,James Williams,Laura Ellsworth,Scott R Wagner,Paul Mango,12
James Williams,0,1,1,0,12
Laura Ellsworth,,0,0,0,12
Scott R Wagner,,,0,0,12
Paul Mango,,,,0,12
Total,2,1,1,0,12
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,13
,James Williams,Scott R Wagner,Laura Ellsworth,Paul Mango,13
James Williams,0,1,0,0,13
Scott R Wagner,,0,0,0,13
Laura Ellsworth,,,0,0,13
Paul Mango,,,,0,13
Total,1,1,0,0,13
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,14
,James Williams,Laura Ellsworth,Paul Mango,Scott R Wagner,14
James Williams,0,1,0,1,14
Laura Ellsworth,,0,0,0,14
Paul Mango,,,1,0,14
Scott R Wagner,,,,0,14
Total,2,1,1,1,14
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,15
,James Williams,Scott R Wagner,Laura Ellsworth,Paul Mango,15
James Williams,0,1,0,0,15
Scott R Wagner,,0,0,0,15
Laura Ellsworth,,,0,0,15
Paul Mango,,,,0,15
Total,1,1,0,0,15
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,16
,James Williams,Paul Mango,Laura Ellsworth,Scott R Wagner,16
James Williams,0,2,1,0,16
Paul Mango,,0,0,0,16
Laura Ellsworth,,,0,0,16
Scott R Wagner,,,,0,16
Total,3,2,1,0,16
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,17
,James Williams,Laura Ellsworth,Paul Mango,Scott R Wagner,17
James Williams,0,1,0,0,17
Laura Ellsworth,,0,0,0,17
Paul Mango,,,0,0,17
Scott R Wagner,,,,0,17
Total,1,1,0,0,17
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,19
,James Williams,Paul Mango,Laura Ellsworth,Scott R Wagner,19
James Williams,1,1,0,0,19
Paul Mango,,0,0,0,19
Laura Ellsworth,,,0,0,19
Scott R Wagner,,,,0,19
Total,2,1,0,0,19
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,22
,James Williams,Laura Ellsworth,Paul Mango,Scott R Wagner,22
James Williams,0,1,0,0,22
Laura Ellsworth,,0,0,0,22
Paul Mango,,,0,0,22
Scott R Wagner,,,,0,22
Total,1,1,0,0,22
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,23
,James Williams,Laura Ellsworth,Paul Mango,Scott R Wagner,23
James Williams,0,3,1,1,23
Laura Ellsworth,,1,0,0,23
Paul Mango,,,0,0,23
Scott R Wagner,,,,0,23
Total,5,4,1,1,23
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,24
,James Williams,Laura Ellsworth,Scott R Wagner,Paul Mango,24
James Williams,0,1,1,0,24
Laura Ellsworth,,0,0,0,24
Scott R Wagner,,,0,0,24
Paul Mango,,,,0,24
Total,2,1,1,0,24
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,26
,James Williams,Scott R Wagner,Paul Mango,Laura Ellsworth,26
James Williams,0,2,1,0,26
Scott R Wagner,,0,0,0,26
Paul Mango,,,0,0,26
Laura Ellsworth,,,,0,26
Total,3,2,1,0,26
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,27
,James Williams,Laura Ellsworth,Paul Mango,Scott R Wagner,27
James Williams,0,2,0,0,27
Laura Ellsworth,,0,0,0,27
Paul Mango,,,0,0,27
Scott R Wagner,,,,0,27
Total,2,2,0,0,27
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,28
,James Williams,Paul Mango,Laura Ellsworth,Scott R Wagner,28
James Williams,0,1,0,0,28
Paul Mango,,0,0,0,28
Laura Ellsworth,,,0,0,28
Scott R Wagner,,,,0,28
Total,1,1,0,0,28
,Senator In The General Assembly 4th District - Republican,Governor - Republican,,,29
,James Williams,Scott R Wagner,Laura Ellsworth,Paul Mango,29
James Williams,1,1,0,0,29
Scott R Wagner,,0,0,0,29
Laura Ellsworth,,,0,0,29
Paul Mango,,,,0,29
Total,2,1,0,0,29
