col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,All
,Joanna E Mcclinton,Rich Lazer,Theresa M Wright,Molly Sheehan,Lindy Li,Thaddeus Kirkland,Ashley Lunkenheimer,Margo Davidson,Mary Gay Scanlon,Greg Vitali,Dan Muroff,Larry Arata,All
Joanna E Mcclinton,130,264,268,162,149,64,88,62,52,54,5,4,All
Rich Lazer,,51,0,0,0,0,0,0,0,0,0,0,All
Theresa M Wright,,,24,0,0,0,0,0,0,0,0,0,All
Molly Sheehan,,,,15,0,0,0,0,0,0,0,0,All
Lindy Li,,,,,22,0,0,0,0,0,0,0,All
Thaddeus Kirkland,,,,,,33,0,0,0,0,0,0,All
Ashley Lunkenheimer,,,,,,,8,0,0,0,0,0,All
Margo Davidson,,,,,,,,16,0,0,0,0,All
Mary Gay Scanlon,,,,,,,,,12,0,0,0,All
Greg Vitali,,,,,,,,,,6,0,0,All
Dan Muroff,,,,,,,,,,,0,0,All
Larry Arata,,,,,,,,,,,,1,All
Total,"1,302",315,292,177,171,97,96,78,64,60,5,5,All
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,2
,Joanna E Mcclinton,Theresa M Wright,Margo Davidson,Rich Lazer,Molly Sheehan,Lindy Li,Mary Gay Scanlon,Greg Vitali,Ashley Lunkenheimer,Larry Arata,Dan Muroff,Thaddeus Kirkland,2
Joanna E Mcclinton,7,15,10,11,9,4,4,3,1,1,0,0,2
Theresa M Wright,,0,0,0,0,0,0,0,0,0,0,0,2
Margo Davidson,,,1,0,0,0,0,0,0,0,0,0,2
Rich Lazer,,,,0,0,0,0,0,0,0,0,0,2
Molly Sheehan,,,,,0,0,0,0,0,0,0,0,2
Lindy Li,,,,,,2,0,0,0,0,0,0,2
Mary Gay Scanlon,,,,,,,0,0,0,0,0,0,2
Greg Vitali,,,,,,,,0,0,0,0,0,2
Ashley Lunkenheimer,,,,,,,,,1,0,0,0,2
Larry Arata,,,,,,,,,,0,0,0,2
Dan Muroff,,,,,,,,,,,0,0,2
Thaddeus Kirkland,,,,,,,,,,,,0,2
Total,65,15,11,11,9,6,4,3,2,1,0,0,2
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,3
,Joanna E Mcclinton,Rich Lazer,Theresa M Wright,Lindy Li,Molly Sheehan,Ashley Lunkenheimer,Thaddeus Kirkland,Margo Davidson,Greg Vitali,Mary Gay Scanlon,Dan Muroff,Larry Arata,3
Joanna E Mcclinton,21,28,16,15,14,13,7,4,2,2,1,0,3
Rich Lazer,,2,0,0,0,0,0,0,0,0,0,0,3
Theresa M Wright,,,3,0,0,0,0,0,0,0,0,0,3
Lindy Li,,,,2,0,0,0,0,0,0,0,0,3
Molly Sheehan,,,,,2,0,0,0,0,0,0,0,3
Ashley Lunkenheimer,,,,,,1,0,0,0,0,0,0,3
Thaddeus Kirkland,,,,,,,1,0,0,0,0,0,3
Margo Davidson,,,,,,,,0,0,0,0,0,3
Greg Vitali,,,,,,,,,0,0,0,0,3
Mary Gay Scanlon,,,,,,,,,,0,0,0,3
Dan Muroff,,,,,,,,,,,0,0,3
Larry Arata,,,,,,,,,,,,0,3
Total,123,30,19,17,16,14,8,4,2,2,1,0,3
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,4
,Joanna E Mcclinton,Theresa M Wright,Rich Lazer,Molly Sheehan,Greg Vitali,Lindy Li,Ashley Lunkenheimer,Larry Arata,Mary Gay Scanlon,Dan Muroff,Margo Davidson,Thaddeus Kirkland,4
Joanna E Mcclinton,12,25,10,8,6,5,1,1,1,0,0,0,4
Theresa M Wright,,1,0,0,0,0,0,0,0,0,0,0,4
Rich Lazer,,,6,0,0,0,0,0,0,0,0,0,4
Molly Sheehan,,,,1,0,0,0,0,0,0,0,0,4
Greg Vitali,,,,,0,0,0,0,0,0,0,0,4
Lindy Li,,,,,,0,0,0,0,0,0,0,4
Ashley Lunkenheimer,,,,,,,0,0,0,0,0,0,4
Larry Arata,,,,,,,,0,0,0,0,0,4
Mary Gay Scanlon,,,,,,,,,0,0,0,0,4
Dan Muroff,,,,,,,,,,0,0,0,4
Margo Davidson,,,,,,,,,,,0,0,4
Thaddeus Kirkland,,,,,,,,,,,,0,4
Total,69,26,16,9,6,5,1,1,1,0,0,0,4
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,5
,Joanna E Mcclinton,Theresa M Wright,Thaddeus Kirkland,Rich Lazer,Margo Davidson,Mary Gay Scanlon,Molly Sheehan,Ashley Lunkenheimer,Greg Vitali,Lindy Li,Dan Muroff,Larry Arata,5
Joanna E Mcclinton,16,40,13,13,7,8,10,6,5,3,1,0,5
Theresa M Wright,,4,0,0,0,0,0,0,0,0,0,0,5
Thaddeus Kirkland,,,5,0,0,0,0,0,0,0,0,0,5
Rich Lazer,,,,1,0,0,0,0,0,0,0,0,5
Margo Davidson,,,,,3,0,0,0,0,0,0,0,5
Mary Gay Scanlon,,,,,,2,0,0,0,0,0,0,5
Molly Sheehan,,,,,,,0,0,0,0,0,0,5
Ashley Lunkenheimer,,,,,,,,0,0,0,0,0,5
Greg Vitali,,,,,,,,,0,0,0,0,5
Lindy Li,,,,,,,,,,1,0,0,5
Dan Muroff,,,,,,,,,,,0,0,5
Larry Arata,,,,,,,,,,,,0,5
Total,122,44,18,14,10,10,10,6,5,4,1,0,5
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,6
,Joanna E Mcclinton,Lindy Li,Molly Sheehan,Theresa M Wright,Rich Lazer,Ashley Lunkenheimer,Larry Arata,Greg Vitali,Mary Gay Scanlon,Thaddeus Kirkland,Dan Muroff,Margo Davidson,6
Joanna E Mcclinton,2,6,9,8,5,5,2,1,0,1,0,0,6
Lindy Li,,3,0,0,0,0,0,0,0,0,0,0,6
Molly Sheehan,,,0,0,0,0,0,0,0,0,0,0,6
Theresa M Wright,,,,0,0,0,0,0,0,0,0,0,6
Rich Lazer,,,,,2,0,0,0,0,0,0,0,6
Ashley Lunkenheimer,,,,,,0,0,0,0,0,0,0,6
Larry Arata,,,,,,,0,0,0,0,0,0,6
Greg Vitali,,,,,,,,0,0,0,0,0,6
Mary Gay Scanlon,,,,,,,,,1,0,0,0,6
Thaddeus Kirkland,,,,,,,,,,0,0,0,6
Dan Muroff,,,,,,,,,,,0,0,6
Margo Davidson,,,,,,,,,,,,0,6
Total,39,9,9,8,7,5,2,1,1,1,0,0,6
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,7
,Joanna E Mcclinton,Lindy Li,Theresa M Wright,Rich Lazer,Margo Davidson,Molly Sheehan,Greg Vitali,Ashley Lunkenheimer,Mary Gay Scanlon,Thaddeus Kirkland,Dan Muroff,Larry Arata,7
Joanna E Mcclinton,7,18,17,12,9,11,5,4,4,3,0,0,7
Lindy Li,,0,0,0,0,0,0,0,0,0,0,0,7
Theresa M Wright,,,0,0,0,0,0,0,0,0,0,0,7
Rich Lazer,,,,3,0,0,0,0,0,0,0,0,7
Margo Davidson,,,,,4,0,0,0,0,0,0,0,7
Molly Sheehan,,,,,,0,0,0,0,0,0,0,7
Greg Vitali,,,,,,,2,0,0,0,0,0,7
Ashley Lunkenheimer,,,,,,,,0,0,0,0,0,7
Mary Gay Scanlon,,,,,,,,,0,0,0,0,7
Thaddeus Kirkland,,,,,,,,,,1,0,0,7
Dan Muroff,,,,,,,,,,,0,0,7
Larry Arata,,,,,,,,,,,,0,7
Total,90,18,17,15,13,11,7,4,4,4,0,0,7
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,8
,Joanna E Mcclinton,Ashley Lunkenheimer,Margo Davidson,Molly Sheehan,Rich Lazer,Theresa M Wright,Lindy Li,Thaddeus Kirkland,Mary Gay Scanlon,Greg Vitali,Dan Muroff,Larry Arata,8
Joanna E Mcclinton,5,9,8,7,7,4,3,2,1,1,0,0,8
Ashley Lunkenheimer,,2,0,0,0,0,0,0,0,0,0,0,8
Margo Davidson,,,1,0,0,0,0,0,0,0,0,0,8
Molly Sheehan,,,,2,0,0,0,0,0,0,0,0,8
Rich Lazer,,,,,0,0,0,0,0,0,0,0,8
Theresa M Wright,,,,,,3,0,0,0,0,0,0,8
Lindy Li,,,,,,,1,0,0,0,0,0,8
Thaddeus Kirkland,,,,,,,,2,0,0,0,0,8
Mary Gay Scanlon,,,,,,,,,1,0,0,0,8
Greg Vitali,,,,,,,,,,0,0,0,8
Dan Muroff,,,,,,,,,,,0,0,8
Larry Arata,,,,,,,,,,,,0,8
Total,47,11,9,9,7,7,4,4,2,1,0,0,8
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,9
,Joanna E Mcclinton,Thaddeus Kirkland,Margo Davidson,Rich Lazer,Molly Sheehan,Lindy Li,Theresa M Wright,Ashley Lunkenheimer,Mary Gay Scanlon,Greg Vitali,Dan Muroff,Larry Arata,9
Joanna E Mcclinton,2,13,11,13,9,6,6,4,3,3,0,0,9
Thaddeus Kirkland,,15,0,0,0,0,0,0,0,0,0,0,9
Margo Davidson,,,5,0,0,0,0,0,0,0,0,0,9
Rich Lazer,,,,0,0,0,0,0,0,0,0,0,9
Molly Sheehan,,,,,0,0,0,0,0,0,0,0,9
Lindy Li,,,,,,0,0,0,0,0,0,0,9
Theresa M Wright,,,,,,,0,0,0,0,0,0,9
Ashley Lunkenheimer,,,,,,,,1,0,0,0,0,9
Mary Gay Scanlon,,,,,,,,,1,0,0,0,9
Greg Vitali,,,,,,,,,,0,0,0,9
Dan Muroff,,,,,,,,,,,0,0,9
Larry Arata,,,,,,,,,,,,0,9
Total,70,28,16,13,9,6,6,5,4,3,0,0,9
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,10
,Joanna E Mcclinton,Rich Lazer,Theresa M Wright,Lindy Li,Molly Sheehan,Margo Davidson,Mary Gay Scanlon,Ashley Lunkenheimer,Greg Vitali,Dan Muroff,Larry Arata,Thaddeus Kirkland,10
Joanna E Mcclinton,2,10,8,7,4,3,3,1,1,0,0,0,10
Rich Lazer,,1,0,0,0,0,0,0,0,0,0,0,10
Theresa M Wright,,,0,0,0,0,0,0,0,0,0,0,10
Lindy Li,,,,0,0,0,0,0,0,0,0,0,10
Molly Sheehan,,,,,1,0,0,0,0,0,0,0,10
Margo Davidson,,,,,,0,0,0,0,0,0,0,10
Mary Gay Scanlon,,,,,,,0,0,0,0,0,0,10
Ashley Lunkenheimer,,,,,,,,0,0,0,0,0,10
Greg Vitali,,,,,,,,,0,0,0,0,10
Dan Muroff,,,,,,,,,,0,0,0,10
Larry Arata,,,,,,,,,,,0,0,10
Thaddeus Kirkland,,,,,,,,,,,,0,10
Total,39,11,8,7,5,3,3,1,1,0,0,0,10
,Representative In The General Assembly 191st District - Democrat,Representative In Congress 5th District - Democrat,,,,,,,,,,,11
,Joanna E Mcclinton,Rich Lazer,Theresa M Wright,Molly Sheehan,Greg Vitali,Lindy Li,Mary Gay Scanlon,Ashley Lunkenheimer,Dan Muroff,Larry Arata,Thaddeus Kirkland,Margo Davidson,11
Joanna E Mcclinton,4,19,13,10,4,4,4,2,1,0,1,0,11
Rich Lazer,,3,0,0,0,0,0,0,0,0,0,0,11
