col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,All
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,All
Mike Driscoll,45,336,208,All
Brendan F Boyle,,20,0,All
Michele Lawrence,,,29,All
Total,589,356,237,All
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,4
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,4
Mike Driscoll,2,18,13,4
Brendan F Boyle,,1,0,4
Michele Lawrence,,,1,4
Total,33,19,14,4
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,6
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,6
Mike Driscoll,2,19,15,6
Brendan F Boyle,,0,0,6
Michele Lawrence,,,2,6
Total,36,19,17,6
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,8
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,8
Mike Driscoll,0,13,11,8
Brendan F Boyle,,1,0,8
Michele Lawrence,,,2,8
Total,24,14,13,8
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,9
,Mike Driscoll,Michele Lawrence,Brendan F Boyle,9
Mike Driscoll,0,14,11,9
Michele Lawrence,,3,0,9
Brendan F Boyle,,,1,9
Total,25,17,12,9
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,10
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,10
Mike Driscoll,4,18,11,10
Brendan F Boyle,,0,0,10
Michele Lawrence,,,2,10
Total,33,18,13,10
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,11
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,11
Mike Driscoll,2,15,11,11
Brendan F Boyle,,0,0,11
Michele Lawrence,,,0,11
Total,28,15,11,11
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,12
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,12
Mike Driscoll,5,16,11,12
Brendan F Boyle,,1,0,12
Michele Lawrence,,,1,12
Total,32,17,12,12
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,13
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,13
Mike Driscoll,1,16,9,13
Brendan F Boyle,,2,0,13
Michele Lawrence,,,2,13
Total,26,18,11,13
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,14
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,14
Mike Driscoll,3,24,15,14
Brendan F Boyle,,0,0,14
Michele Lawrence,,,2,14
Total,42,24,17,14
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,15
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,15
Mike Driscoll,5,22,13,15
Brendan F Boyle,,3,0,15
Michele Lawrence,,,1,15
Total,40,25,14,15
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,16
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,16
Mike Driscoll,3,13,4,16
Brendan F Boyle,,1,0,16
Michele Lawrence,,,0,16
Total,20,14,4,16
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,17
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,17
Mike Driscoll,2,25,17,17
Brendan F Boyle,,1,0,17
Michele Lawrence,,,2,17
Total,44,26,19,17
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,18
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,18
Mike Driscoll,5,18,8,18
Brendan F Boyle,,0,0,18
Michele Lawrence,,,1,18
Total,31,18,9,18
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,20
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,20
Mike Driscoll,2,15,8,20
Brendan F Boyle,,1,0,20
Michele Lawrence,,,2,20
Total,25,16,10,20
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,21
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,21
Mike Driscoll,3,28,12,21
Brendan F Boyle,,1,0,21
Michele Lawrence,,,0,21
Total,43,29,12,21
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,22
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,22
Mike Driscoll,2,21,8,22
Brendan F Boyle,,1,0,22
Michele Lawrence,,,2,22
Total,31,22,10,22
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,25
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,25
Mike Driscoll,2,30,17,25
Brendan F Boyle,,2,0,25
Michele Lawrence,,,3,25
Total,49,32,20,25
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 2nd District - Democrat,,26
,Mike Driscoll,Brendan F Boyle,Michele Lawrence,26
Mike Driscoll,2,14,11,26
Brendan F Boyle,,4,0,26
Michele Lawrence,,,3,26
Total,27,18,14,26
