col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 184th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,All
,Elizabeth Fiedler,Jonathan Rowan,Tom Wyatt,Nicholas Didonato Jr,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,All
Elizabeth Fiedler,12,0,0,0,60,54,19,18,1,All
Jonathan Rowan,,1,0,0,2,2,7,2,0,All
Tom Wyatt,,,1,0,3,0,2,0,0,All
Nicholas Didonato Jr,,,,2,0,1,2,0,0,All
Nina Ahmad,,,,,2,0,0,0,0,All
John Fetterman,,,,,,0,0,0,0,All
Mike Stack,,,,,,,1,0,0,All
Kathi Cozzone,,,,,,,,1,0,All
Ray Sosa,,,,,,,,,0,All
Total,164,14,6,5,67,57,31,21,1,All
,Representative In The General Assembly 184th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,14
,Elizabeth Fiedler,Jonathan Rowan,Nicholas Didonato Jr,Tom Wyatt,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,14
Elizabeth Fiedler,3,0,0,0,25,19,9,5,0,14
Jonathan Rowan,,0,0,0,1,1,5,1,0,14
Nicholas Didonato Jr,,,1,0,0,1,2,0,0,14
Tom Wyatt,,,,0,1,0,1,0,0,14
Nina Ahmad,,,,,1,0,0,0,0,14
John Fetterman,,,,,,0,0,0,0,14
Mike Stack,,,,,,,1,0,0,14
Kathi Cozzone,,,,,,,,1,0,14
Ray Sosa,,,,,,,,,0,14
Total,61,8,4,2,28,21,18,7,0,14
,Representative In The General Assembly 184th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,20
,Elizabeth Fiedler,Jonathan Rowan,Tom Wyatt,Nicholas Didonato Jr,Nina Ahmad,John Fetterman,Kathi Cozzone,Mike Stack,Ray Sosa,20
Elizabeth Fiedler,9,0,0,0,35,35,13,10,1,20
Jonathan Rowan,,1,0,0,1,1,1,2,0,20
Tom Wyatt,,,1,0,2,0,0,1,0,20
Nicholas Didonato Jr,,,,1,0,0,0,0,0,20
Nina Ahmad,,,,,1,0,0,0,0,20
John Fetterman,,,,,,0,0,0,0,20
Kathi Cozzone,,,,,,,0,0,0,20
Mike Stack,,,,,,,,0,0,20
Ray Sosa,,,,,,,,,0,20
Total,103,6,4,1,39,36,14,13,1,20
