col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Rebecca Poyourow,Kathryn S Huggins,Lisa Rhodes,Linda Norris,Dewayne Drummond,Joe Khan,Monica Maria Djerassi,Ken Washington,Jacque Whaumbush,Liam G Boyle,Nat Lownes,Kevin Bundy,John Brady,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,1
Rebecca Poyourow,1,28,24,25,17,23,20,12,13,5,5,4,3,17,12,6,4,1,1
Kathryn S Huggins,,1,26,25,20,14,20,17,11,8,8,4,2,12,8,11,7,1,1
Lisa Rhodes,,,0,26,15,13,21,11,14,6,6,4,3,12,8,7,4,1,1
Linda Norris,,,,0,15,12,20,12,12,6,7,3,2,14,4,8,3,1,1
Dewayne Drummond,,,,,0,12,13,16,6,8,7,4,2,12,8,6,2,0,1
Joe Khan,,,,,,0,10,8,7,3,5,0,1,12,10,3,0,0,1
Monica Maria Djerassi,,,,,,,0,10,14,7,3,2,0,11,5,6,2,1,1
Ken Washington,,,,,,,,0,4,7,7,4,1,5,6,7,1,0,1
Jacque Whaumbush,,,,,,,,,0,2,3,1,0,6,3,3,3,0,1
Liam G Boyle,,,,,,,,,,0,3,3,0,4,0,4,2,0,1
Nat Lownes,,,,,,,,,,,0,2,0,4,2,3,0,0,1
Kevin Bundy,,,,,,,,,,,,0,2,3,1,1,1,0,1
John Brady,,,,,,,,,,,,,0,1,2,0,0,0,1
Nina Ahmad,,,,,,,,,,,,,,4,0,0,0,0,1
John Fetterman,,,,,,,,,,,,,,,3,0,0,0,1
Mike Stack,,,,,,,,,,,,,,,,1,0,0,1
Kathi Cozzone,,,,,,,,,,,,,,,,,1,0,1
Ray Sosa,,,,,,,,,,,,,,,,,,0,1
Total,43,41,32,31,29,26,25,20,15,10,10,6,3,24,20,14,9,1,1
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Rebecca Poyourow,Jacque Whaumbush,Nat Lownes,John Brady,Joe Khan,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,2
Kathryn S Huggins,0,28,22,17,16,15,13,14,10,8,4,3,1,17,13,8,3,0,2
Dewayne Drummond,,2,23,17,18,14,13,13,8,10,5,3,2,16,9,11,2,0,2
Ken Washington,,,0,15,15,10,10,9,2,4,2,1,0,12,9,3,1,0,2
Kevin Bundy,,,,0,11,6,6,4,6,5,2,2,1,6,10,4,0,0,2
Liam G Boyle,,,,,0,7,8,9,5,1,2,1,1,9,6,4,0,0,2
Lisa Rhodes,,,,,,0,14,11,6,7,3,1,0,6,2,9,2,0,2
Linda Norris,,,,,,,0,10,4,5,1,2,1,7,3,6,0,0,2
Monica Maria Djerassi,,,,,,,,0,6,4,3,1,1,8,1,5,1,0,2
Rebecca Poyourow,,,,,,,,,0,5,3,1,1,2,2,7,0,0,2
Jacque Whaumbush,,,,,,,,,,0,4,2,2,2,1,6,1,0,2
Nat Lownes,,,,,,,,,,,0,0,1,1,0,3,1,0,2
John Brady,,,,,,,,,,,,0,1,1,1,1,0,0,2
Joe Khan,,,,,,,,,,,,,0,1,0,1,0,0,2
Mike Stack,,,,,,,,,,,,,,1,0,0,0,0,2
Kathi Cozzone,,,,,,,,,,,,,,,3,0,0,0,2
Nina Ahmad,,,,,,,,,,,,,,,,0,0,0,2
John Fetterman,,,,,,,,,,,,,,,,,3,0,2
Ray Sosa,,,,,,,,,,,,,,,,,,0,2
Total,41,40,25,20,19,19,16,15,11,10,5,3,2,22,17,15,7,0,2
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,3
,Dewayne Drummond,Kathryn S Huggins,Ken Washington,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Kevin Bundy,Rebecca Poyourow,Joe Khan,Jacque Whaumbush,Nat Lownes,John Brady,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,3
Dewayne Drummond,1,51,46,42,31,31,33,24,19,9,7,8,3,39,13,6,5,0,3
Kathryn S Huggins,,0,50,42,32,32,34,25,21,10,5,7,5,34,17,8,4,0,3
Ken Washington,,,1,42,28,28,30,22,16,7,1,6,4,30,13,7,3,0,3
Liam G Boyle,,,,0,24,24,28,17,12,2,1,6,3,29,9,6,1,0,3
Linda Norris,,,,,0,35,32,10,14,8,7,4,5,21,10,5,3,0,3
Lisa Rhodes,,,,,,0,30,11,12,8,5,4,6,22,9,5,3,0,3
Monica Maria Djerassi,,,,,,,0,8,14,5,5,2,0,24,10,2,2,0,3
Kevin Bundy,,,,,,,,0,11,5,3,4,5,13,7,8,2,0,3
Rebecca Poyourow,,,,,,,,,0,8,7,7,4,8,9,5,4,1,3
Joe Khan,,,,,,,,,,0,3,2,4,2,6,2,2,0,3
Jacque Whaumbush,,,,,,,,,,,0,3,0,2,2,2,3,0,3
Nat Lownes,,,,,,,,,,,,0,1,1,4,3,1,0,3
John Brady,,,,,,,,,,,,,0,1,1,3,2,1,3
Mike Stack,,,,,,,,,,,,,,1,0,0,0,0,3
Nina Ahmad,,,,,,,,,,,,,,,5,0,0,0,3
Kathi Cozzone,,,,,,,,,,,,,,,,1,0,0,3
John Fetterman,,,,,,,,,,,,,,,,,1,0,3
Ray Sosa,,,,,,,,,,,,,,,,,,0,3
Total,66,65,56,47,39,39,38,32,27,12,9,9,8,42,26,12,9,1,3
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,4
,Dewayne Drummond,Kathryn S Huggins,Ken Washington,Linda Norris,Monica Maria Djerassi,Lisa Rhodes,Liam G Boyle,Rebecca Poyourow,John Brady,Kevin Bundy,Nat Lownes,Jacque Whaumbush,Joe Khan,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,4
Dewayne Drummond,1,28,27,25,21,22,22,11,6,9,8,5,6,28,6,10,9,0,4
Kathryn S Huggins,,0,26,18,18,14,16,13,5,8,7,3,3,16,6,8,6,0,4
Ken Washington,,,0,19,18,16,20,10,6,8,7,4,4,15,5,7,7,0,4
Linda Norris,,,,0,18,21,15,10,5,5,4,5,5,16,4,3,5,0,4
Monica Maria Djerassi,,,,,0,19,14,11,3,5,5,5,3,12,6,2,6,0,4
