col_1,col_2,col_3,col_4,col_5,division
,Governor - Democrat,Representative In The General Assembly 190th District - Democrat,,,All
,Tom Wolf,Vanessa L Brown,Wanda Logan,Ray Bailey,All
Tom Wolf,36,214,89,94,All
Vanessa L Brown,,23,0,0,All
Wanda Logan,,,11,0,All
Ray Bailey,,,,4,All
Total,433,237,100,98,All
,Governor - Democrat,Representative In The General Assembly 190th District - Democrat,,,6
,Tom Wolf,Vanessa L Brown,Ray Bailey,Wanda Logan,6
Tom Wolf,21,91,45,34,6
Vanessa L Brown,,11,0,0,6
Ray Bailey,,,3,0,6
Wanda Logan,,,,6,6
Total,191,102,48,40,6
,Governor - Democrat,Representative In The General Assembly 190th District - Democrat,,,7
,Tom Wolf,Vanessa L Brown,Wanda Logan,Ray Bailey,7
Tom Wolf,5,36,11,10,7
Vanessa L Brown,,2,0,0,7
Wanda Logan,,,0,0,7
Ray Bailey,,,,0,7
Total,62,38,11,10,7
,Governor - Democrat,Representative In The General Assembly 190th District - Democrat,,,8
,Tom Wolf,Vanessa L Brown,Wanda Logan,Ray Bailey,8
Tom Wolf,8,49,30,25,8
Vanessa L Brown,,3,0,0,8
Wanda Logan,,,3,0,8
Ray Bailey,,,,1,8
Total,112,52,33,26,8
,Governor - Democrat,Representative In The General Assembly 190th District - Democrat,,,16
,Tom Wolf,Vanessa L Brown,Ray Bailey,Wanda Logan,16
Tom Wolf,1,18,8,7,16
Vanessa L Brown,,5,0,0,16
Ray Bailey,,,0,0,16
Wanda Logan,,,,1,16
Total,34,23,8,8,16
,Governor - Democrat,Representative In The General Assembly 190th District - Democrat,,,17
,Tom Wolf,Vanessa L Brown,Wanda Logan,Ray Bailey,17
Tom Wolf,1,20,7,6,17
Vanessa L Brown,,2,0,0,17
Wanda Logan,,,1,0,17
Ray Bailey,,,,0,17
Total,34,22,8,6,17
