col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 179th District - Democrat,,All
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Robert Taylor,Jonathan M Gary,Jason T Dawkins,Abu Vicente Edwards,All
Jaime Bouldin,2,109,102,102,96,97,87,87,82,109,81,All
David Rodriguez,,0,103,95,94,92,86,83,81,79,54,All
Humberto Perez,,,0,88,89,88,85,83,80,71,47,All
Sharon Vaughn,,,,0,101,95,86,82,79,74,38,All
Barbara Carroll,,,,,2,91,84,81,79,63,41,All
Latrice Y Bryant,,,,,,0,82,80,80,64,39,All
Dustin Morris,,,,,,,0,78,74,57,35,All
Robert Taylor,,,,,,,,0,78,57,34,All
Jonathan M Gary,,,,,,,,,0,48,35,All
Jason T Dawkins,,,,,,,,,,23,0,All
Abu Vicente Edwards,,,,,,,,,,,10,All
Total,192,134,119,113,107,103,92,91,83,169,104,All
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 179th District - Democrat,,1
,Jaime Bouldin,David Rodriguez,Barbara Carroll,Humberto Perez,Sharon Vaughn,Dustin Morris,Robert Taylor,Latrice Y Bryant,Jonathan M Gary,Abu Vicente Edwards,Jason T Dawkins,1
Jaime Bouldin,0,24,23,20,24,21,20,20,19,16,20,1
David Rodriguez,,0,21,21,22,20,18,19,18,15,13,1
Barbara Carroll,,,1,19,22,19,18,19,18,11,12,1
Humberto Perez,,,,0,19,20,18,18,17,10,13,1
Sharon Vaughn,,,,,0,20,19,20,18,10,14,1
Dustin Morris,,,,,,0,19,19,18,10,13,1
Robert Taylor,,,,,,,0,16,16,8,14,1
Latrice Y Bryant,,,,,,,,0,18,10,11,1
Jonathan M Gary,,,,,,,,,0,9,10,1
Abu Vicente Edwards,,,,,,,,,,5,0,1
Jason T Dawkins,,,,,,,,,,,0,1
Total,36,29,24,24,24,23,22,21,19,26,25,1
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 179th District - Democrat,,2
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Robert Taylor,Jonathan M Gary,Jason T Dawkins,Abu Vicente Edwards,2
Jaime Bouldin,2,35,33,30,29,29,28,28,23,38,20,2
David Rodriguez,,0,34,28,28,28,28,27,23,25,16,2
Humberto Perez,,,0,28,28,28,27,27,23,23,14,2
Sharon Vaughn,,,,0,30,30,27,27,23,23,10,2
Barbara Carroll,,,,,1,30,27,27,23,20,11,2
Latrice Y Bryant,,,,,,0,27,27,23,20,10,2
Dustin Morris,,,,,,,0,26,22,19,10,2
Robert Taylor,,,,,,,,0,23,18,10,2
Jonathan M Gary,,,,,,,,,0,14,9,2
Jason T Dawkins,,,,,,,,,,9,0,2
Abu Vicente Edwards,,,,,,,,,,,3,2
Total,60,41,37,33,32,30,29,28,23,56,27,2
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 179th District - Democrat,,3
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Robert Taylor,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Jason T Dawkins,Abu Vicente Edwards,3
Jaime Bouldin,0,22,22,18,17,17,17,17,15,20,21,3
David Rodriguez,,0,21,19,19,17,17,17,15,17,12,3
Humberto Perez,,,0,17,17,17,17,17,15,14,11,3
Sharon Vaughn,,,,0,22,16,16,16,16,12,10,3
Barbara Carroll,,,,,0,16,16,16,16,11,10,3
Robert Taylor,,,,,,0,16,17,14,11,8,3
Latrice Y Bryant,,,,,,,0,16,13,10,8,3
Jonathan M Gary,,,,,,,,0,14,9,8,3
Dustin Morris,,,,,,,,,0,9,7,3
Jason T Dawkins,,,,,,,,,,5,0,3
Abu Vicente Edwards,,,,,,,,,,,0,3
Total,41,29,25,23,22,19,18,17,16,38,22,3
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 179th District - Democrat,,7
,Jaime Bouldin,David Rodriguez,Latrice Y Bryant,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Jonathan M Gary,Robert Taylor,Jason T Dawkins,Abu Vicente Edwards,7
Jaime Bouldin,0,28,31,27,30,27,23,23,22,31,24,7
David Rodriguez,,0,28,27,26,26,23,23,21,24,11,7
Latrice Y Bryant,,,0,25,29,26,23,23,21,23,11,7
Humberto Perez,,,,0,24,25,23,23,21,21,12,7
Sharon Vaughn,,,,,0,27,23,22,20,25,8,7
Barbara Carroll,,,,,,0,22,22,20,20,9,7
Dustin Morris,,,,,,,0,20,19,16,8,7
Jonathan M Gary,,,,,,,,0,22,15,9,7
Robert Taylor,,,,,,,,,0,14,8,7
Jason T Dawkins,,,,,,,,,,9,0,7
Abu Vicente Edwards,,,,,,,,,,,2,7
Total,55,35,34,33,33,29,24,24,22,50,29,7
