col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,All
,Maria P Donatucci,Evette Thompson,Tom Wolf,All
Maria P Donatucci,318,0,"1,425",All
Evette Thompson,,0,15,All
Tom Wolf,,,104,All
Total,"1,743",15,"1,544",All
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,1
,Maria P Donatucci,Evette Thompson,Tom Wolf,1
Maria P Donatucci,15,0,57,1
Evette Thompson,,0,0,1
Tom Wolf,,,2,1
Total,72,0,59,1
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,2
,Maria P Donatucci,Evette Thompson,Tom Wolf,2
Maria P Donatucci,12,0,61,2
Evette Thompson,,0,6,2
Tom Wolf,,,5,2
Total,73,6,72,2
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,3
,Maria P Donatucci,Evette Thompson,Tom Wolf,3
Maria P Donatucci,16,0,43,3
Evette Thompson,,0,0,3
Tom Wolf,,,5,3
Total,59,0,48,3
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,4
,Maria P Donatucci,Evette Thompson,Tom Wolf,4
Maria P Donatucci,13,0,36,4
Evette Thompson,,0,0,4
Tom Wolf,,,8,4
Total,49,0,44,4
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,5
,Maria P Donatucci,Evette Thompson,Tom Wolf,5
Maria P Donatucci,16,0,60,5
Evette Thompson,,0,1,5
Tom Wolf,,,2,5
Total,76,1,63,5
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,6
,Maria P Donatucci,Evette Thompson,Tom Wolf,6
Maria P Donatucci,42,0,75,6
Evette Thompson,,0,0,6
Tom Wolf,,,7,6
Total,117,0,82,6
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,7
,Maria P Donatucci,Evette Thompson,Tom Wolf,7
Maria P Donatucci,7,0,44,7
Evette Thompson,,0,0,7
Tom Wolf,,,2,7
Total,51,0,46,7
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,8
,Maria P Donatucci,Evette Thompson,Tom Wolf,8
Maria P Donatucci,21,0,72,8
Evette Thompson,,0,0,8
Tom Wolf,,,1,8
Total,93,0,73,8
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,9
,Maria P Donatucci,Evette Thompson,Tom Wolf,9
Maria P Donatucci,14,0,69,9
Evette Thompson,,0,0,9
Tom Wolf,,,7,9
Total,83,0,76,9
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,10
,Maria P Donatucci,Evette Thompson,Tom Wolf,10
Maria P Donatucci,7,0,38,10
Evette Thompson,,0,1,10
Tom Wolf,,,5,10
Total,45,1,44,10
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,11
,Maria P Donatucci,Evette Thompson,Tom Wolf,11
Maria P Donatucci,17,0,75,11
Evette Thompson,,0,0,11
Tom Wolf,,,6,11
Total,92,0,81,11
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,12
,Maria P Donatucci,Evette Thompson,Tom Wolf,12
Maria P Donatucci,8,0,64,12
Evette Thompson,,0,0,12
Tom Wolf,,,6,12
Total,72,0,70,12
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,13
,Maria P Donatucci,Evette Thompson,Tom Wolf,13
Maria P Donatucci,12,0,63,13
Evette Thompson,,0,0,13
Tom Wolf,,,5,13
Total,75,0,68,13
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,14
,Maria P Donatucci,Evette Thompson,Tom Wolf,14
Maria P Donatucci,13,0,68,14
Evette Thompson,,0,1,14
Tom Wolf,,,4,14
Total,81,1,73,14
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,15
,Maria P Donatucci,Evette Thompson,Tom Wolf,15
Maria P Donatucci,23,0,56,15
Evette Thompson,,0,0,15
Tom Wolf,,,4,15
Total,79,0,60,15
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,16
,Maria P Donatucci,Evette Thompson,Tom Wolf,16
Maria P Donatucci,10,0,76,16
Evette Thompson,,0,1,16
Tom Wolf,,,7,16
Total,86,1,84,16
,Governor - Democrat,Representative In The General Assembly 185th District - Democrat,,17
,Tom Wolf,Maria P Donatucci,Evette Thompson,17
Tom Wolf,5,65,1,17
Maria P Donatucci,,4,0,17
Evette Thompson,,,0,17
Total,71,69,1,17
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,18
,Maria P Donatucci,Evette Thompson,Tom Wolf,18
Maria P Donatucci,18,0,73,18
Evette Thompson,,0,1,18
Tom Wolf,,,3,18
Total,91,1,77,18
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,19
,Maria P Donatucci,Evette Thompson,Tom Wolf,19
Maria P Donatucci,10,0,69,19
Evette Thompson,,0,1,19
Tom Wolf,,,4,19
Total,79,1,74,19
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,20
,Maria P Donatucci,Evette Thompson,Tom Wolf,20
Maria P Donatucci,4,0,15,20
Evette Thompson,,0,0,20
Tom Wolf,,,0,20
Total,19,0,15,20
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,21
,Maria P Donatucci,Evette Thompson,Tom Wolf,21
Maria P Donatucci,6,0,44,21
Evette Thompson,,0,1,21
Tom Wolf,,,4,21
Total,50,1,49,21
,Governor - Democrat,Representative In The General Assembly 185th District - Democrat,,22
,Tom Wolf,Maria P Donatucci,Evette Thompson,22
Tom Wolf,5,76,1,22
Maria P Donatucci,,3,0,22
Evette Thompson,,,0,22
Total,82,79,1,22
,Representative In The General Assembly 185th District - Democrat,,Governor - Democrat,23
,Maria P Donatucci,Evette Thompson,Tom Wolf,23
Maria P Donatucci,27,0,126,23
Evette Thompson,,0,0,23
Tom Wolf,,,7,23
Total,153,0,133,23
