col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,All
,Patty Pat Kozlowski,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,All
Patty Pat Kozlowski,9,32,32,21,18,17,All
Camille G Mccolgan,,0,25,12,14,13,All
Margaret L Recupido,,,0,11,15,13,All
Linwood Holland,,,,0,2,4,All
Dan Tinney,,,,,1,11,All
Joseph Giedemann,,,,,,0,All
Total,60,32,32,21,19,17,All
,Member Of The Republican State Committee 13th Congressional District,,,,,Representative In The General Assembly 177th District - Republican,3
,Linwood Holland,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Patty Pat Kozlowski,3
Linwood Holland,0,2,2,1,0,3,3
Camille G Mccolgan,,0,2,1,0,2,3
Margaret L Recupido,,,0,1,0,2,3
Dan Tinney,,,,0,0,1,3
Joseph Giedemann,,,,,0,0,3
Patty Pat Kozlowski,,,,,,0,3
Total,3,2,2,1,0,3,3
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,4
,Patty Pat Kozlowski,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,Dan Tinney,4
Patty Pat Kozlowski,2,7,7,6,4,3,4
Camille G Mccolgan,,0,5,6,3,3,4
Joseph Giedemann,,,0,5,2,3,4
Margaret L Recupido,,,,0,3,3,4
Linwood Holland,,,,,0,0,4
Dan Tinney,,,,,,0,4
Total,12,7,7,6,4,3,4
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,8
,Patty Pat Kozlowski,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,Dan Tinney,Joseph Giedemann,8
Patty Pat Kozlowski,2,2,2,2,1,1,8
Camille G Mccolgan,,0,1,1,0,1,8
Linwood Holland,,,0,1,1,1,8
Margaret L Recupido,,,,0,0,1,8
Dan Tinney,,,,,0,0,8
Joseph Giedemann,,,,,,0,8
Total,6,2,2,2,1,1,8
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,9
,Patty Pat Kozlowski,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Linwood Holland,9
Patty Pat Kozlowski,0,7,7,4,4,4,9
Camille G Mccolgan,,0,6,4,4,2,9
Margaret L Recupido,,,0,4,4,2,9
Dan Tinney,,,,0,4,0,9
Joseph Giedemann,,,,,0,0,9
Linwood Holland,,,,,,0,9
Total,10,7,7,4,4,4,9
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,13
,Patty Pat Kozlowski,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Linwood Holland,13
Patty Pat Kozlowski,3,9,7,5,2,0,13
Margaret L Recupido,,0,6,5,2,0,13
Camille G Mccolgan,,,0,4,2,0,13
Dan Tinney,,,,1,2,0,13
Joseph Giedemann,,,,,0,0,13
Linwood Holland,,,,,,0,13
Total,13,9,7,6,2,0,13
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,14
,Patty Pat Kozlowski,Linwood Holland,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,14
Patty Pat Kozlowski,2,8,7,6,4,3,14
Linwood Holland,,0,4,3,0,1,14
Camille G Mccolgan,,,0,4,2,1,14
Margaret L Recupido,,,,0,2,1,14
Dan Tinney,,,,,0,2,14
Joseph Giedemann,,,,,,0,14
Total,16,8,7,6,4,3,14
