col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Mona Getzes Cohen,,,,,,1,13,12,12,12,9,9,9,8,8,19
Erica Vanstone,,,,,,,0,13,12,11,10,11,11,9,9,19
James Harrity,,,,,,,,0,9,11,13,12,9,9,10,19
Meagan Ingerson,,,,,,,,,0,8,7,6,8,7,11,19
Catherine Bartch,,,,,,,,,,0,9,8,9,7,12,19
Frank T Brzozowski,,,,,,,,,,,0,9,7,6,13,19
Richard Lombardo,,,,,,,,,,,,0,7,6,14,19
Marnie Aument Loughrey,,,,,,,,,,,,,0,7,15,19
Billy Cortes,,,,,,,,,,,,,,0,16,19
Total,20,11,4,4,1,19,17,17,17,15,14,14,12,11,17,19
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,20
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,Mona Getzes Cohen,Meagan Ingerson,James Harrity,Erica Vanstone,Catherine Bartch,Frank T Brzozowski,Richard Lombardo,Billy Cortes,Marnie Aument Loughrey,2,20
Mike Stack,5,0,0,0,0,19,20,22,15,14,13,11,13,14,3,20
John Fetterman,,6,0,0,0,4,1,2,2,2,3,2,0,1,4,20
Kathi Cozzone,,,2,0,0,3,4,1,3,2,0,2,2,1,5,20
Nina Ahmad,,,,1,0,2,2,1,1,1,1,1,1,1,6,20
Ray Sosa,,,,,0,1,1,1,2,1,1,2,1,0,7,20
Mona Getzes Cohen,,,,,,0,17,18,15,15,12,10,11,12,8,20
Meagan Ingerson,,,,,,,0,18,20,18,11,12,16,14,9,20
James Harrity,,,,,,,,0,17,16,14,14,15,13,10,20
Erica Vanstone,,,,,,,,,0,17,11,15,14,13,11,20
Catherine Bartch,,,,,,,,,,0,9,10,12,15,12,20
Frank T Brzozowski,,,,,,,,,,,0,10,9,9,13,20
Richard Lombardo,,,,,,,,,,,,0,10,6,14,20
Billy Cortes,,,,,,,,,,,,,0,10,15,20
Marnie Aument Loughrey,,,,,,,,,,,,,,0,16,20
Total,37,11,8,6,2,29,28,27,23,20,18,18,17,17,17,20
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,21
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Frank T Brzozowski,Richard Lombardo,Marnie Aument Loughrey,Erica Vanstone,Catherine Bartch,Billy Cortes,2,21
Mike Stack,15,0,0,0,0,18,14,13,12,10,9,7,7,6,3,21
John Fetterman,,4,0,0,0,6,6,4,5,5,6,2,3,3,4,21
Nina Ahmad,,,2,0,0,2,5,4,1,2,2,2,2,2,5,21
Kathi Cozzone,,,,0,0,2,3,2,3,1,1,2,2,1,6,21
Ray Sosa,,,,,0,1,2,1,1,2,0,2,0,1,7,21
James Harrity,,,,,,0,19,18,15,14,15,11,9,7,8,21
Meagan Ingerson,,,,,,,0,19,16,15,14,15,11,10,9,21
Mona Getzes Cohen,,,,,,,,0,15,13,12,13,12,11,10,21
Frank T Brzozowski,,,,,,,,,0,13,13,11,11,11,11,21
Richard Lombardo,,,,,,,,,,0,12,12,10,8,12,21
Marnie Aument Loughrey,,,,,,,,,,,0,9,11,8,13,21
Erica Vanstone,,,,,,,,,,,,0,9,6,14,21
Catherine Bartch,,,,,,,,,,,,,0,7,15,21
Billy Cortes,,,,,,,,,,,,,,0,16,21
Total,40,11,8,5,2,30,30,25,22,20,18,16,14,13,17,21
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,22
,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Erica Vanstone,Billy Cortes,2,22
Mike Stack,3,0,0,0,0,13,12,9,9,9,6,7,5,4,3,22
Kathi Cozzone,,1,0,0,0,3,4,4,3,3,3,3,2,1,4,22
John Fetterman,,,0,0,0,3,1,1,1,1,1,1,0,1,5,22
Nina Ahmad,,,,0,0,0,1,0,0,0,0,0,0,0,6,22
Ray Sosa,,,,,0,0,0,0,0,0,0,0,0,0,7,22
James Harrity,,,,,,0,12,6,12,10,8,9,5,4,8,22
Meagan Ingerson,,,,,,,0,9,10,12,9,7,7,4,9,22
Mona Getzes Cohen,,,,,,,,0,7,8,4,5,6,4,10,22
Richard Lombardo,,,,,,,,,0,10,6,8,7,5,11,22
Catherine Bartch,,,,,,,,,,0,6,6,7,4,12,22
Frank T Brzozowski,,,,,,,,,,,0,4,4,3,13,22
Marnie Aument Loughrey,,,,,,,,,,,,0,4,2,14,22
Erica Vanstone,,,,,,,,,,,,,0,1,15,22
Billy Cortes,,,,,,,,,,,,,,0,16,22
Total,25,6,4,1,0,19,18,14,14,13,11,11,8,6,17,22
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,23
,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Richard Lombardo,Erica Vanstone,Marnie Aument Loughrey,Catherine Bartch,Frank T Brzozowski,Billy Cortes,2,23
Mike Stack,7,0,0,0,0,16,13,9,9,9,8,8,6,5,3,23
Kathi Cozzone,,0,0,0,0,3,4,5,3,3,2,0,3,1,4,23
John Fetterman,,,1,0,0,2,1,2,2,1,2,2,0,2,5,23
Nina Ahmad,,,,0,0,1,1,1,1,1,1,0,1,0,6,23
Ray Sosa,,,,,0,0,0,0,0,0,0,0,0,0,7,23
Mona Getzes Cohen,,,,,,0,16,15,14,13,11,9,9,8,8,23
James Harrity,,,,,,,1,15,14,13,10,8,9,7,9,23
Meagan Ingerson,,,,,,,,0,13,13,9,7,8,7,10,23
Richard Lombardo,,,,,,,,,1,13,11,8,8,7,11,23
Erica Vanstone,,,,,,,,,,0,9,7,8,7,12,23
Marnie Aument Loughrey,,,,,,,,,,,0,7,6,4,13,23
Catherine Bartch,,,,,,,,,,,,0,3,5,14,23
Frank T Brzozowski,,,,,,,,,,,,,0,3,15,23
Billy Cortes,,,,,,,,,,,,,,0,16,23
Total,26,5,3,1,0,22,20,17,16,14,13,10,10,8,17,23
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,24
,Mike Stack,John Fetterman,Nina Ahmad,Ray Sosa,Kathi Cozzone,Meagan Ingerson,James Harrity,Mona Getzes Cohen,Catherine Bartch,Erica Vanstone,Frank T Brzozowski,Richard Lombardo,Marnie Aument Loughrey,Billy Cortes,2,24
Mike Stack,6,0,0,0,0,23,19,15,13,13,13,12,9,10,3,24
John Fetterman,,3,0,0,0,2,2,3,1,1,1,1,1,1,4,24
Nina Ahmad,,,0,0,0,2,2,3,2,1,2,2,2,0,5,24
Ray Sosa,,,,1,0,2,1,2,1,2,1,0,1,1,6,24
Kathi Cozzone,,,,,0,1,1,1,1,1,1,1,1,0,7,24
Meagan Ingerson,,,,,,0,19,20,16,17,18,14,14,12,8,24
James Harrity,,,,,,,0,15,12,13,15,12,10,9,9,24
Mona Getzes Cohen,,,,,,,,1,13,14,15,13,11,9,10,24
Catherine Bartch,,,,,,,,,0,12,13,8,11,8,11,24
Erica Vanstone,,,,,,,,,,0,13,10,12,9,12,24
Frank T Brzozowski,,,,,,,,,,,0,11,10,8,13,24
Richard Lombardo,,,,,,,,,,,,0,7,7,14,24
Marnie Aument Loughrey,,,,,,,,,,,,,0,6,15,24
Billy Cortes,,,,,,,,,,,,,,0,16,24
Total,36,7,4,4,2,30,25,25,18,18,18,16,14,12,17,24
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,25
,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,Meagan Ingerson,James Harrity,Richard Lombardo,Catherine Bartch,Erica Vanstone,Frank T Brzozowski,Billy Cortes,Mona Getzes Cohen,Marnie Aument Loughrey,2,25
Mike Stack,5,0,0,0,0,19,21,19,15,15,15,14,13,13,3,25
Nina Ahmad,,1,0,0,0,5,1,2,3,3,3,4,2,4,4,25
Kathi Cozzone,,,1,0,0,5,1,2,2,3,2,1,5,2,5,25
John Fetterman,,,,0,0,3,3,3,1,1,2,2,1,0,6,25
Ray Sosa,,,,,0,0,0,0,0,0,0,0,0,0,7,25
Meagan Ingerson,,,,,,0,17,16,14,13,15,12,15,11,8,25
James Harrity,,,,,,,0,19,16,13,16,14,12,12,9,25
Richard Lombardo,,,,,,,,0,18,15,18,15,10,13,10,25
Catherine Bartch,,,,,,,,,0,14,14,15,9,16,11,25
Erica Vanstone,,,,,,,,,,0,13,14,10,14,12,25
Frank T Brzozowski,,,,,,,,,,,0,14,9,11,13,25
Billy Cortes,,,,,,,,,,,,0,8,11,14,25
Mona Getzes Cohen,,,,,,,,,,,,,0,8,15,25
Marnie Aument Loughrey,,,,,,,,,,,,,,0,16,25
Total,43,9,8,4,0,32,27,27,22,22,22,21,21,19,17,25
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,26
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,Meagan Ingerson,Mona Getzes Cohen,James Harrity,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Catherine Bartch,Marnie Aument Loughrey,Billy Cortes,2,26
Mike Stack,4,0,0,0,0,18,13,15,14,12,9,9,6,8,3,26
John Fetterman,,4,0,0,0,7,7,5,6,4,6,3,5,1,4,26
Kathi Cozzone,,,0,0,0,3,3,2,1,1,1,1,0,0,5,26
Nina Ahmad,,,,1,0,3,3,1,2,1,0,1,1,1,6,26
Ray Sosa,,,,,0,0,0,0,0,0,0,0,0,0,7,26
Meagan Ingerson,,,,,,0,15,16,21,15,13,12,10,7,8,26
Mona Getzes Cohen,,,,,,,0,14,16,13,11,7,8,7,9,26
James Harrity,,,,,,,,1,18,16,13,10,9,8,10,26
Erica Vanstone,,,,,,,,,0,16,14,14,12,9,11,26
Richard Lombardo,,,,,,,,,,0,13,8,7,8,12,26
Frank T Brzozowski,,,,,,,,,,,0,7,6,6,13,26
Catherine Bartch,,,,,,,,,,,,0,7,5,14,26
Marnie Aument Loughrey,,,,,,,,,,,,,0,4,15,26
Billy Cortes,,,,,,,,,,,,,,0,16,26
Total,35,15,5,5,0,31,26,24,23,18,16,14,12,10,17,26
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,27
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,Mona Getzes Cohen,Meagan Ingerson,Catherine Bartch,James Harrity,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,2,27
Mike Stack,6,0,0,0,0,16,9,12,10,6,9,8,6,2,3,27
Kathi Cozzone,,1,0,0,0,5,4,2,3,2,1,2,2,1,4,27
Nina Ahmad,,,0,0,0,7,6,5,4,8,4,2,3,3,5,27
John Fetterman,,,,3,0,0,2,1,2,1,2,1,0,1,6,27
Ray Sosa,,,,,0,0,0,0,0,0,0,0,0,0,7,27
Mona Getzes Cohen,,,,,,0,12,14,13,12,12,9,7,4,8,27
Meagan Ingerson,,,,,,,0,12,10,10,9,7,6,5,9,27
Catherine Bartch,,,,,,,,0,11,13,14,12,9,8,10,27
James Harrity,,,,,,,,,0,11,12,9,6,4,11,27
Erica Vanstone,,,,,,,,,,0,12,9,8,6,12,27
Richard Lombardo,,,,,,,,,,,1,11,9,6,13,27
Frank T Brzozowski,,,,,,,,,,,,0,6,3,14,27
Billy Cortes,,,,,,,,,,,,,0,5,15,27
Marnie Aument Loughrey,,,,,,,,,,,,,,0,16,27
Total,29,11,8,6,0,28,22,21,19,17,17,13,11,8,17,27
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1,28
,James Harrity,Meagan Ingerson,Richard Lombardo,Erica Vanstone,Mona Getzes Cohen,Frank T Brzozowski,Catherine Bartch,Marnie Aument Loughrey,Billy Cortes,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,2,28
James Harrity,0,14,18,17,13,16,10,9,9,12,5,5,4,0,3,28
Meagan Ingerson,,1,13,14,15,12,6,5,6,9,2,6,3,1,4,28
Richard Lombardo,,,0,18,12,16,10,10,10,9,5,3,4,0,5,28
Erica Vanstone,,,,0,13,17,9,10,10,8,5,4,3,0,6,28
Mona Getzes Cohen,,,,,0,11,5,5,7,6,3,6,4,0,7,28
Frank T Brzozowski,,,,,,1,7,8,8,6,5,4,2,0,8,28
Catherine Bartch,,,,,,,0,8,5,6,2,2,2,0,9,28
Marnie Aument Loughrey,,,,,,,,0,5,5,2,2,2,0,10,28
Billy Cortes,,,,,,,,,0,4,3,1,2,0,11,28
Mike Stack,,,,,,,,,,4,0,0,0,0,12,28
John Fetterman,,,,,,,,,,,4,0,0,0,13,28
Kathi Cozzone,,,,,,,,,,,,0,0,0,14,28
Nina Ahmad,,,,,,,,,,,,,1,0,15,28
Ray Sosa,,,,,,,,,,,,,,0,16,28
Total,26,22,21,20,19,18,12,11,10,22,11,7,6,1,17,28
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1,29
,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Erica Vanstone,Frank T Brzozowski,Catherine Bartch,Billy Cortes,Richard Lombardo,Marnie Aument Loughrey,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,2,29
James Harrity,0,18,18,16,16,12,13,12,9,11,6,2,4,1,3,29
Meagan Ingerson,,0,17,16,13,13,11,11,8,6,7,3,6,1,4,29
Mona Getzes Cohen,,,0,17,12,12,12,10,9,7,6,2,5,1,5,29
Erica Vanstone,,,,0,11,13,11,10,9,6,7,1,5,1,6,29
Frank T Brzozowski,,,,,0,9,8,9,6,7,5,1,2,1,7,29
Catherine Bartch,,,,,,0,9,6,5,4,6,0,5,0,8,29
Billy Cortes,,,,,,,0,6,6,6,5,1,2,0,9,29
Richard Lombardo,,,,,,,,0,4,5,3,1,2,1,10,29
Marnie Aument Loughrey,,,,,,,,,0,3,4,1,2,0,11,29
Mike Stack,,,,,,,,,,7,0,0,0,0,12,29
John Fetterman,,,,,,,,,,,5,0,0,0,13,29
Kathi Cozzone,,,,,,,,,,,,4,0,0,14,29
Nina Ahmad,,,,,,,,,,,,,1,0,15,29
Ray Sosa,,,,,,,,,,,,,,0,16,29
Total,24,23,21,20,16,15,14,12,10,19,13,8,7,1,17,29
