col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,All
,Mike Doyle,Brendan F Boyle,Michele Lawrence,All
Mike Doyle,68,882,199,All
Brendan F Boyle,,156,0,All
Michele Lawrence,,,40,All
Total,"1,149","1,038",239,All
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,1
,Mike Doyle,Brendan F Boyle,Michele Lawrence,1
Mike Doyle,2,24,11,1
Brendan F Boyle,,2,0,1
Michele Lawrence,,,3,1
Total,37,26,14,1
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,3
,Brendan F Boyle,Michele Lawrence,Mike Doyle,3
Brendan F Boyle,8,0,40,3
Michele Lawrence,,0,6,3
Mike Doyle,,,2,3
Total,48,6,48,3
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,4
,Brendan F Boyle,Michele Lawrence,Mike Doyle,4
Brendan F Boyle,11,0,38,4
Michele Lawrence,,3,6,4
Mike Doyle,,,4,4
Total,49,9,48,4
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,5
,Mike Doyle,Brendan F Boyle,Michele Lawrence,5
Mike Doyle,3,30,9,5
Brendan F Boyle,,6,0,5
Michele Lawrence,,,2,5
Total,42,36,11,5
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,6
,Brendan F Boyle,Michele Lawrence,Mike Doyle,6
Brendan F Boyle,14,0,51,6
Michele Lawrence,,4,5,6
Mike Doyle,,,9,6
Total,65,9,65,6
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,8
,Mike Doyle,Brendan F Boyle,Michele Lawrence,8
Mike Doyle,2,52,12,8
Brendan F Boyle,,7,0,8
Michele Lawrence,,,1,8
Total,66,59,13,8
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,9
,Mike Doyle,Brendan F Boyle,Michele Lawrence,9
Mike Doyle,4,42,5,9
Brendan F Boyle,,8,0,9
Michele Lawrence,,,2,9
Total,51,50,7,9
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,10
,Mike Doyle,Brendan F Boyle,Michele Lawrence,10
Mike Doyle,1,39,11,10
Brendan F Boyle,,8,0,10
Michele Lawrence,,,2,10
Total,51,47,13,10
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,12
,Mike Doyle,Brendan F Boyle,Michele Lawrence,12
Mike Doyle,3,32,12,12
Brendan F Boyle,,0,0,12
Michele Lawrence,,,1,12
Total,47,32,13,12
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,13
,Mike Doyle,Brendan F Boyle,Michele Lawrence,13
Mike Doyle,1,35,9,13
Brendan F Boyle,,3,0,13
Michele Lawrence,,,1,13
Total,45,38,10,13
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,14
,Brendan F Boyle,Michele Lawrence,Mike Doyle,14
Brendan F Boyle,9,0,42,14
Michele Lawrence,,4,8,14
Mike Doyle,,,1,14
Total,51,12,51,14
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 2nd District - Democrat,,15
,Mike Doyle,Brendan F Boyle,Michele Lawrence,15
Mike Doyle,8,43,11,15
Brendan F Boyle,,6,0,15
Michele Lawrence,,,0,15
Total,62,49,11,15
