col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,All
,Stephen Kinsey,Dwight Evans,Kevin Johnson,All
Stephen Kinsey,82,"1,629",209,All
Dwight Evans,,188,0,All
Kevin Johnson,,,29,All
Total,"1,920","1,817",238,All
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,1
,Stephen Kinsey,Dwight Evans,Kevin Johnson,1
Stephen Kinsey,2,68,11,1
Dwight Evans,,5,0,1
Kevin Johnson,,,1,1
Total,81,73,12,1
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,2
,Stephen Kinsey,Dwight Evans,Kevin Johnson,2
Stephen Kinsey,3,72,8,2
Dwight Evans,,6,0,2
Kevin Johnson,,,2,2
Total,83,78,10,2
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,3
,Stephen Kinsey,Dwight Evans,Kevin Johnson,3
Stephen Kinsey,4,92,11,3
Dwight Evans,,6,0,3
Kevin Johnson,,,1,3
Total,107,98,12,3
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 201st District - Democrat,4
,Dwight Evans,Kevin Johnson,Stephen Kinsey,4
Dwight Evans,25,0,147,4
Kevin Johnson,,3,11,4
Stephen Kinsey,,,6,4
Total,172,14,164,4
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,5
,Stephen Kinsey,Dwight Evans,Kevin Johnson,5
Stephen Kinsey,2,66,10,5
Dwight Evans,,7,0,5
Kevin Johnson,,,1,5
Total,78,73,11,5
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,6
,Stephen Kinsey,Dwight Evans,Kevin Johnson,6
Stephen Kinsey,6,70,6,6
Dwight Evans,,8,0,6
Kevin Johnson,,,0,6
Total,82,78,6,6
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,7
,Stephen Kinsey,Dwight Evans,Kevin Johnson,7
Stephen Kinsey,8,52,15,7
Dwight Evans,,5,0,7
Kevin Johnson,,,0,7
Total,75,57,15,7
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 201st District - Democrat,8
,Dwight Evans,Kevin Johnson,Stephen Kinsey,8
Dwight Evans,11,0,82,8
Kevin Johnson,,2,7,8
Stephen Kinsey,,,2,8
Total,93,9,91,8
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,9
,Stephen Kinsey,Dwight Evans,Kevin Johnson,9
Stephen Kinsey,4,73,14,9
Dwight Evans,,4,0,9
Kevin Johnson,,,3,9
Total,91,77,17,9
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 201st District - Democrat,10
,Dwight Evans,Kevin Johnson,Stephen Kinsey,10
Dwight Evans,14,0,84,10
Kevin Johnson,,0,9,10
Stephen Kinsey,,,4,10
Total,98,9,97,10
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,11
,Stephen Kinsey,Dwight Evans,Kevin Johnson,11
Stephen Kinsey,4,71,5,11
Dwight Evans,,7,0,11
Kevin Johnson,,,0,11
Total,80,78,5,11
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,12
,Stephen Kinsey,Dwight Evans,Kevin Johnson,12
Stephen Kinsey,1,95,10,12
Dwight Evans,,9,0,12
Kevin Johnson,,,1,12
Total,106,104,11,12
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,13
,Stephen Kinsey,Dwight Evans,Kevin Johnson,13
Stephen Kinsey,2,69,11,13
Dwight Evans,,4,0,13
Kevin Johnson,,,0,13
Total,82,73,11,13
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 201st District - Democrat,14
,Dwight Evans,Kevin Johnson,Stephen Kinsey,14
Dwight Evans,14,0,89,14
Kevin Johnson,,4,11,14
Stephen Kinsey,,,2,14
Total,103,15,102,14
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,15
,Stephen Kinsey,Dwight Evans,Kevin Johnson,15
Stephen Kinsey,1,86,5,15
Dwight Evans,,5,0,15
Kevin Johnson,,,1,15
Total,92,91,6,15
,Representative In The General Assembly 201st District - Democrat,Representative In Congress 3rd District - Democrat,,17
,Stephen Kinsey,Dwight Evans,Kevin Johnson,17
Stephen Kinsey,4,54,7,17
Dwight Evans,,8,0,17
