col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,Mike Driscoll,Kathy Enggasser,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,All
Mike Driscoll,85,330,315,312,301,260,All
Kathy Enggasser,,3,250,246,266,239,All
James G Donnelly Sr,,,3,241,237,235,All
John Dellricci,,,,2,243,234,All
Mary Ann Quartullo,,,,,3,227,All
Patrick Parkinson,,,,,,0,All
Total,589,341,326,324,314,267,All
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,4
,Mike Driscoll,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,Kathy Enggasser,4
Mike Driscoll,4,22,21,19,18,17,4
James G Donnelly Sr,,0,18,16,17,15,4
Mary Ann Quartullo,,,0,15,17,17,4
Patrick Parkinson,,,,0,15,16,4
John Dellricci,,,,,0,15,4
Kathy Enggasser,,,,,,0,4
Total,33,22,22,20,19,18,4
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,6
,Mike Driscoll,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,6
Mike Driscoll,5,21,20,17,18,17,6
James G Donnelly Sr,,1,15,14,15,12,6
Kathy Enggasser,,,0,16,15,15,6
Mary Ann Quartullo,,,,0,13,14,6
Patrick Parkinson,,,,,0,13,6
John Dellricci,,,,,,0,6
Total,36,23,21,18,18,17,6
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,8
,Mike Driscoll,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,James G Donnelly Sr,8
Mike Driscoll,5,14,12,11,12,10,8
Kathy Enggasser,,0,11,9,10,9,8
Mary Ann Quartullo,,,1,11,10,9,8
John Dellricci,,,,0,9,9,8
Patrick Parkinson,,,,,0,9,8
James G Donnelly Sr,,,,,,0,8
Total,24,14,14,12,12,10,8
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,9
,Mike Driscoll,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,9
Mike Driscoll,1,22,20,20,16,15,9
Kathy Enggasser,,0,19,21,17,16,9
James G Donnelly Sr,,,0,18,18,17,9
Mary Ann Quartullo,,,,0,16,16,9
Patrick Parkinson,,,,,0,17,9
John Dellricci,,,,,,0,9
Total,25,23,22,21,18,17,9
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,10
,Mike Driscoll,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,10
Mike Driscoll,4,16,14,13,13,10,10
Kathy Enggasser,,0,10,8,8,9,10
Mary Ann Quartullo,,,0,8,9,9,10
James G Donnelly Sr,,,,0,8,8,10
John Dellricci,,,,,0,9,10
Patrick Parkinson,,,,,,0,10
Total,33,16,14,13,13,10,10
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,11
,Mike Driscoll,Patrick Parkinson,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,11
Mike Driscoll,6,15,14,14,14,14,11
Patrick Parkinson,,0,12,11,11,12,11
James G Donnelly Sr,,,0,10,11,11,11
John Dellricci,,,,0,11,11,11
Kathy Enggasser,,,,,0,13,11
Mary Ann Quartullo,,,,,,0,11
Total,28,15,14,14,14,14,11
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,12
,Mike Driscoll,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,John Dellricci,Patrick Parkinson,12
Mike Driscoll,4,17,17,16,15,15,12
James G Donnelly Sr,,0,13,14,14,14,12
Mary Ann Quartullo,,,0,14,13,13,12
Kathy Enggasser,,,,0,14,14,12
John Dellricci,,,,,0,14,12
Patrick Parkinson,,,,,,0,12
Total,32,18,18,17,16,16,12
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,13
,Mike Driscoll,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,13
Mike Driscoll,3,14,14,12,12,12,13
James G Donnelly Sr,,0,9,10,10,9,13
Kathy Enggasser,,,0,9,11,9,13
John Dellricci,,,,0,10,11,13
Mary Ann Quartullo,,,,,1,9,13
Patrick Parkinson,,,,,,0,13
Total,26,15,14,13,13,13,13
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,14
,Mike Driscoll,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,14
Mike Driscoll,9,22,22,20,20,18,14
James G Donnelly Sr,,0,17,16,16,15,14
Kathy Enggasser,,,0,17,18,16,14
John Dellricci,,,,0,16,16,14
Mary Ann Quartullo,,,,,0,15,14
Patrick Parkinson,,,,,,0,14
Total,42,22,22,20,20,18,14
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,15
,Mike Driscoll,John Dellricci,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,15
Mike Driscoll,9,21,21,20,20,17,15
John Dellricci,,0,16,16,15,17,15
James G Donnelly Sr,,,0,18,16,17,15
Kathy Enggasser,,,,0,17,17,15
Mary Ann Quartullo,,,,,0,15,15
Patrick Parkinson,,,,,,0,15
Total,40,22,21,20,20,18,15
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,16
,Mike Driscoll,John Dellricci,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,16
Mike Driscoll,1,15,14,14,6,6,16
John Dellricci,,0,12,11,6,6,16
James G Donnelly Sr,,,0,11,6,6,16
Kathy Enggasser,,,,0,4,6,16
Mary Ann Quartullo,,,,,0,3,16
Patrick Parkinson,,,,,,0,16
Total,20,15,14,14,6,6,16
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,17
,Mike Driscoll,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,17
Mike Driscoll,6,28,28,23,22,19,17
James G Donnelly Sr,,0,22,21,21,20,17
John Dellricci,,,0,21,21,19,17
Kathy Enggasser,,,,1,22,19,17
Mary Ann Quartullo,,,,,0,19,17
Patrick Parkinson,,,,,,0,17
Total,44,29,29,26,24,20,17
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,18
,Mike Driscoll,Kathy Enggasser,John Dellricci,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,18
Mike Driscoll,5,18,16,15,15,13,18
Kathy Enggasser,,1,12,13,13,13,18
John Dellricci,,,0,11,11,12,18
James G Donnelly Sr,,,,0,12,12,18
Mary Ann Quartullo,,,,,0,12,18
Patrick Parkinson,,,,,,0,18
Total,31,19,16,15,15,13,18
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,20
,Mike Driscoll,Kathy Enggasser,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,20
Mike Driscoll,2,15,14,13,11,8,20
Kathy Enggasser,,0,9,12,11,8,20
James G Donnelly Sr,,,0,7,7,6,20
John Dellricci,,,,0,9,8,20
Mary Ann Quartullo,,,,,0,8,20
Patrick Parkinson,,,,,,0,20
Total,25,16,15,13,12,8,20
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,21
,Mike Driscoll,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,21
Mike Driscoll,3,27,25,25,24,19,21
Kathy Enggasser,,0,19,19,21,19,21
John Dellricci,,,0,20,19,18,21
Mary Ann Quartullo,,,,0,18,19,21
James G Donnelly Sr,,,,,0,18,21
Patrick Parkinson,,,,,,0,21
Total,43,27,25,25,24,19,21
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,22
,Mike Driscoll,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,22
Mike Driscoll,7,17,13,11,12,10,22
John Dellricci,,0,10,10,10,8,22
Kathy Enggasser,,,1,9,11,8,22
James G Donnelly Sr,,,,0,9,9,22
Mary Ann Quartullo,,,,,0,8,22
Patrick Parkinson,,,,,,0,22
Total,31,18,14,12,12,10,22
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,25
,Mike Driscoll,Mary Ann Quartullo,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Patrick Parkinson,25
Mike Driscoll,5,32,30,32,26,24,25
Mary Ann Quartullo,,1,26,28,24,24,25
John Dellricci,,,2,24,24,24,25
Kathy Enggasser,,,,0,24,24,25
James G Donnelly Sr,,,,,1,24,25
Patrick Parkinson,,,,,,0,25
Total,49,35,33,33,27,24,25
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,26
,Mike Driscoll,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,26
Mike Driscoll,6,13,12,11,9,9,26
Kathy Enggasser,,0,7,10,7,8,26
John Dellricci,,,0,8,7,7,26
Mary Ann Quartullo,,,,0,7,7,26
James G Donnelly Sr,,,,,1,7,26
Patrick Parkinson,,,,,,0,26
Total,27,13,12,11,10,9,26
