col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of The Democratic State Committee 4th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,All
,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,Nina Ahmad,Mike Stack,John Fetterman,Kathi Cozzone,Ray Sosa,All
Sherrie Cohen,299,"10,541","11,835","12,111","6,580","4,152","1,769","2,233",99,All
Chris Rabb,,511,"10,037","10,041","5,692","4,198","2,313","1,770",116,All
Qasim Rashad,,,166,"11,637","6,272","3,582","1,541","1,585",93,All
Carla Cain,,,,87,"6,116","3,448","1,533","1,617",93,All
Nina Ahmad,,,,,480,0,0,0,0,All
Mike Stack,,,,,,"1,698",0,0,0,All
John Fetterman,,,,,,,401,0,0,All
Kathi Cozzone,,,,,,,,206,0,All
Ray Sosa,,,,,,,,,20,All
Total,"15,552","14,925","13,628","13,274","9,018","7,821","3,122","3,024",168,All
