col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,,All
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,Malcolm Kenyatta,Lewis Thomas Iii,Lewis Nash Sr,Alex Deering,Gilberto Gonzalez,All
Mike Stack,35,0,0,0,0,175,144,57,24,3,All
Kathi Cozzone,,8,0,0,0,23,36,147,17,2,All
Nina Ahmad,,,6,0,0,73,16,16,5,7,All
John Fetterman,,,,3,0,10,10,9,4,2,All
Ray Sosa,,,,,0,5,3,2,0,3,All
Malcolm Kenyatta,,,,,,33,0,0,0,0,All
Lewis Thomas Iii,,,,,,,59,0,0,0,All
Lewis Nash Sr,,,,,,,,18,0,0,All
Alex Deering,,,,,,,,,5,0,All
Gilberto Gonzalez,,,,,,,,,,0,All
Total,438,233,123,38,13,319,268,249,55,17,All
,Representative In The General Assembly 181st District - Democrat,,,,,Lieutenant Governor - Democrat,,,,,1
,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,1
Malcolm Kenyatta,1,0,0,0,0,3,2,9,0,0,1
Lewis Nash Sr,,0,0,0,0,4,8,0,1,0,1
Lewis Thomas Iii,,,0,0,0,5,0,0,0,0,1
Alex Deering,,,,1,0,1,1,0,0,0,1
Gilberto Gonzalez,,,,,0,0,0,0,0,0,1
Mike Stack,,,,,,2,0,0,0,0,1
Kathi Cozzone,,,,,,,0,0,0,0,1
Nina Ahmad,,,,,,,,0,0,0,1
John Fetterman,,,,,,,,,0,0,1
Ray Sosa,,,,,,,,,,0,1
Total,15,13,5,3,0,15,11,9,1,0,1
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,,2
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,2
Mike Stack,1,0,0,0,0,6,5,7,4,0,2
Kathi Cozzone,,0,0,0,0,2,7,3,2,0,2
Nina Ahmad,,,0,0,0,7,3,1,0,0,2
John Fetterman,,,,0,0,3,0,2,0,0,2
Ray Sosa,,,,,0,1,0,0,0,0,2
Malcolm Kenyatta,,,,,,2,0,0,0,0,2
Lewis Nash Sr,,,,,,,1,0,0,0,2
Lewis Thomas Iii,,,,,,,,1,0,0,2
Alex Deering,,,,,,,,,0,0,2
Gilberto Gonzalez,,,,,,,,,,0,2
Total,23,14,11,5,1,21,16,14,6,0,2
,Representative In The General Assembly 181st District - Democrat,,,,,Lieutenant Governor - Democrat,,,,,3
,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,Kathi Cozzone,Mike Stack,Nina Ahmad,John Fetterman,Ray Sosa,3
Malcolm Kenyatta,2,0,0,0,0,2,7,6,3,0,3
Lewis Nash Sr,,0,0,0,0,12,3,1,0,0,3
Lewis Thomas Iii,,,4,0,0,1,3,0,0,0,3
Alex Deering,,,,0,0,1,1,0,0,0,3
Gilberto Gonzalez,,,,,0,0,0,0,0,1,3
Kathi Cozzone,,,,,,0,0,0,0,0,3
Mike Stack,,,,,,,2,0,0,0,3
Nina Ahmad,,,,,,,,0,0,0,3
John Fetterman,,,,,,,,,0,0,3
Ray Sosa,,,,,,,,,,0,3
Total,20,16,8,2,1,16,16,7,3,1,3
,Representative In The General Assembly 181st District - Democrat,,,,,Lieutenant Governor - Democrat,,,,,4
