col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 181st District - Republican,Lieutenant Governor - Republican,,,,All
,Milton Street,Jeff Bartos,Kathy Coder,Diana Irey Vaughan,Peg Luksik,All
Milton Street,0,6,5,4,0,All
Jeff Bartos,,2,0,0,0,All
Kathy Coder,,,2,0,0,All
Diana Irey Vaughan,,,,0,0,All
Peg Luksik,,,,,1,All
Total,15,8,7,4,1,All
,Representative In The General Assembly 181st District - Republican,Lieutenant Governor - Republican,,,,15
,Milton Street,Jeff Bartos,Kathy Coder,Diana Irey Vaughan,Peg Luksik,15
Milton Street,0,1,3,1,0,15
Jeff Bartos,,2,0,0,0,15
Kathy Coder,,,0,0,0,15
Diana Irey Vaughan,,,,0,0,15
Peg Luksik,,,,,1,15
Total,5,3,3,1,1,15
,Lieutenant Governor - Republican,,,,Representative In The General Assembly 181st District - Republican,20
,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,Milton Street,20
Kathy Coder,2,0,0,0,1,20
Diana Irey Vaughan,,0,0,0,2,20
Jeff Bartos,,,0,0,0,20
Peg Luksik,,,,0,0,20
Milton Street,,,,,0,20
Total,3,2,0,0,3,20
,Representative In The General Assembly 181st District - Republican,Lieutenant Governor - Republican,,,,23
,Milton Street,Jeff Bartos,Diana Irey Vaughan,Kathy Coder,Peg Luksik,23
Milton Street,0,5,1,1,0,23
Jeff Bartos,,0,0,0,0,23
Diana Irey Vaughan,,,0,0,0,23
Kathy Coder,,,,0,0,23
Peg Luksik,,,,,0,23
Total,7,5,1,1,0,23
