col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 188th District - Democrat,,,Lieutenant Governor - Democrat,,,,,All
,James R Roebuck,Diane Settles,Jeff Curry,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,All
James R Roebuck,293,0,0,"1,047","1,156","1,036",256,12,All
Diane Settles,,201,0,510,280,337,409,19,All
Jeff Curry,,,68,457,374,195,107,7,All
Nina Ahmad,,,,67,0,0,0,0,All
John Fetterman,,,,,59,0,0,0,All
Mike Stack,,,,,,44,0,0,All
Kathi Cozzone,,,,,,,37,0,All
Ray Sosa,,,,,,,,1,All
Total,"3,800","1,756","1,208","2,081","1,869","1,612",809,39,All
