col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,All
,Donna Bullock,Dwight Evans,Kevin Johnson,All
Donna Bullock,59,675,188,All
Dwight Evans,,60,0,All
Kevin Johnson,,,25,All
Total,922,735,213,All
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,1
,Donna Bullock,Dwight Evans,Kevin Johnson,1
Donna Bullock,2,23,4,1
Dwight Evans,,1,0,1
Kevin Johnson,,,0,1
Total,29,24,4,1
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,2
,Donna Bullock,Dwight Evans,Kevin Johnson,2
Donna Bullock,2,32,12,2
Dwight Evans,,3,0,2
Kevin Johnson,,,4,2
Total,46,35,16,2
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,3
,Donna Bullock,Dwight Evans,Kevin Johnson,3
Donna Bullock,4,39,20,3
Dwight Evans,,2,0,3
Kevin Johnson,,,4,3
Total,63,41,24,3
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,4
,Donna Bullock,Dwight Evans,Kevin Johnson,4
Donna Bullock,3,28,9,4
Dwight Evans,,1,0,4
Kevin Johnson,,,1,4
Total,40,29,10,4
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,5
,Donna Bullock,Dwight Evans,Kevin Johnson,5
Donna Bullock,2,37,13,5
Dwight Evans,,7,0,5
Kevin Johnson,,,1,5
Total,52,44,14,5
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,6
,Donna Bullock,Dwight Evans,Kevin Johnson,6
Donna Bullock,3,37,12,6
Dwight Evans,,5,0,6
Kevin Johnson,,,4,6
Total,52,42,16,6
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 195th District - Democrat,7
,Dwight Evans,Kevin Johnson,Donna Bullock,7
Dwight Evans,7,0,29,7
Kevin Johnson,,0,4,7
Donna Bullock,,,2,7
Total,36,4,35,7
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,8
,Donna Bullock,Dwight Evans,Kevin Johnson,8
Donna Bullock,4,80,15,8
Dwight Evans,,4,0,8
Kevin Johnson,,,0,8
Total,99,84,15,8
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,9
,Donna Bullock,Dwight Evans,Kevin Johnson,9
Donna Bullock,3,64,28,9
Dwight Evans,,6,0,9
Kevin Johnson,,,3,9
Total,95,70,31,9
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,10
,Donna Bullock,Dwight Evans,Kevin Johnson,10
Donna Bullock,4,31,9,10
Dwight Evans,,1,0,10
Kevin Johnson,,,5,10
Total,44,32,14,10
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,11
,Donna Bullock,Kevin Johnson,Dwight Evans,11
Donna Bullock,9,17,17,11
Kevin Johnson,,1,0,11
Dwight Evans,,,0,11
Total,43,18,17,11
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,12
,Donna Bullock,Dwight Evans,Kevin Johnson,12
Donna Bullock,2,35,8,12
Dwight Evans,,3,0,12
Kevin Johnson,,,1,12
Total,45,38,9,12
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,13
,Donna Bullock,Dwight Evans,Kevin Johnson,13
Donna Bullock,4,55,9,13
Dwight Evans,,3,0,13
Kevin Johnson,,,0,13
Total,68,58,9,13
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,14
,Donna Bullock,Dwight Evans,Kevin Johnson,14
Donna Bullock,3,31,7,14
Dwight Evans,,3,0,14
Kevin Johnson,,,0,14
Total,41,34,7,14
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,15
,Donna Bullock,Dwight Evans,Kevin Johnson,15
Donna Bullock,2,29,5,15
Dwight Evans,,1,0,15
Kevin Johnson,,,0,15
Total,36,30,5,15
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,16
,Donna Bullock,Dwight Evans,Kevin Johnson,16
Donna Bullock,2,37,7,16
Dwight Evans,,8,0,16
Kevin Johnson,,,0,16
Total,46,45,7,16
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,17
,Donna Bullock,Dwight Evans,Kevin Johnson,17
Donna Bullock,5,35,2,17
Dwight Evans,,3,0,17
Kevin Johnson,,,1,17
Total,42,38,3,17
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 3rd District - Democrat,,18
,Donna Bullock,Dwight Evans,Kevin Johnson,18
Donna Bullock,3,36,7,18
Dwight Evans,,2,0,18
Kevin Johnson,,,0,18
Total,46,38,7,18
