col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In Congress 3rd District - Democrat,,All
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Dwight Evans,Kevin Johnson,All
Chris Rabb,79,"2,317","2,198","2,166","2,789",536,All
Sherrie Cohen,,7,"2,221","2,146","2,059",393,All
Carla Cain,,,4,"2,155","1,916",354,All
Qasim Rashad,,,,2,"1,859",342,All
Dwight Evans,,,,,121,0,All
Kevin Johnson,,,,,,48,All
Total,"3,480","2,537","2,345","2,270","3,136",673,All
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In Congress 3rd District - Democrat,,1
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Dwight Evans,Kevin Johnson,1
Chris Rabb,6,143,139,134,188,39,1
Sherrie Cohen,,0,136,134,120,29,1
Qasim Rashad,,,0,133,114,26,1
Carla Cain,,,,0,113,21,1
Dwight Evans,,,,,10,0,1
Kevin Johnson,,,,,,1,1
Total,238,154,146,139,209,44,1
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In Congress 3rd District - Democrat,,2
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Dwight Evans,Kevin Johnson,2
Chris Rabb,5,179,171,172,201,39,2
Sherrie Cohen,,0,170,169,153,27,2
Carla Cain,,,0,175,148,25,2
Qasim Rashad,,,,0,147,26,2
Dwight Evans,,,,,7,0,2
Kevin Johnson,,,,,,5,2
Total,255,188,181,181,219,46,2
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In Congress 3rd District - Democrat,,3
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Dwight Evans,Kevin Johnson,3
Chris Rabb,5,162,154,152,222,41,3
Sherrie Cohen,,1,155,150,141,24,3
Carla Cain,,,0,151,139,19,3
Qasim Rashad,,,,0,134,22,3
Dwight Evans,,,,,12,0,3
Kevin Johnson,,,,,,4,3
Total,273,171,163,161,246,51,3
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In Congress 3rd District - Democrat,,4
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Dwight Evans,Kevin Johnson,4
Chris Rabb,3,140,135,132,142,35,4
Sherrie Cohen,,0,133,130,115,32,4
Carla Cain,,,1,129,106,28,4
Qasim Rashad,,,,0,102,29,4
Dwight Evans,,,,,4,0,4
Kevin Johnson,,,,,,4,4
Total,183,150,137,134,155,43,4
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In Congress 3rd District - Democrat,,5
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Dwight Evans,Kevin Johnson,5
Chris Rabb,1,119,116,112,151,27,5
Sherrie Cohen,,1,117,110,110,19,5
Carla Cain,,,1,110,103,19,5
Qasim Rashad,,,,0,102,16,5
Dwight Evans,,,,,6,0,5
Kevin Johnson,,,,,,0,5
Total,181,133,126,120,176,31,5
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In Congress 3rd District - Democrat,,6
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Dwight Evans,Kevin Johnson,6
Chris Rabb,5,111,108,108,136,39,6
Sherrie Cohen,,1,119,106,98,28,6
Carla Cain,,,0,108,95,28,6
Qasim Rashad,,,,0,89,26,6
Dwight Evans,,,,,8,0,6
Kevin Johnson,,,,,,3,6
Total,181,128,124,116,160,49,6
