col_1,col_2,col_3,division
,United States Senator - Republican,,1
,Jim Christiana,Lou Barletta,1
Jim Christiana,3,0,1
Lou Barletta,,3,1
Total,3,3,1
,United States Senator - Republican,,2
,Jim Christiana,Lou Barletta,2
Jim Christiana,2,0,2
Lou Barletta,,0,2
Total,2,0,2
,United States Senator - Republican,,3
,Lou Barletta,Jim Christiana,3
Lou Barletta,2,0,3
Jim Christiana,,1,3
Total,2,1,3
,United States Senator - Republican,,4
,Jim Christiana,Lou Barletta,4
Jim Christiana,2,0,4
Lou Barletta,,1,4
Total,2,1,4
,United States Senator - Republican,,6
,Jim Christiana,Lou Barletta,6
Jim Christiana,3,0,6
Lou Barletta,,0,6
Total,3,0,6
,United States Senator - Republican,,7
,Jim Christiana,Lou Barletta,7
Jim Christiana,2,0,7
Lou Barletta,,0,7
Total,2,0,7
,United States Senator - Republican,,8
,Jim Christiana,Lou Barletta,8
Jim Christiana,2,0,8
Lou Barletta,,0,8
Total,2,0,8
,United States Senator - Republican,,9
,Jim Christiana,Lou Barletta,9
Jim Christiana,3,0,9
Lou Barletta,,2,9
Total,3,2,9
,United States Senator - Republican,,10
,Lou Barletta,Jim Christiana,10
Lou Barletta,2,0,10
Jim Christiana,,0,10
Total,2,0,10
,United States Senator - Republican,,11
,Jim Christiana,Lou Barletta,11
Jim Christiana,2,0,11
Lou Barletta,,0,11
Total,2,0,11
,United States Senator - Republican,,12
,Lou Barletta,Jim Christiana,12
Lou Barletta,3,0,12
Jim Christiana,,0,12
Total,3,0,12
,United States Senator - Republican,,13
,Jim Christiana,Lou Barletta,13
Jim Christiana,3,0,13
Lou Barletta,,0,13
Total,3,0,13
,United States Senator - Republican,,14
,Lou Barletta,Jim Christiana,14
Lou Barletta,3,0,14
Jim Christiana,,2,14
Total,3,2,14
,United States Senator - Republican,,15
,Jim Christiana,Lou Barletta,15
Jim Christiana,1,0,15
Lou Barletta,,1,15
Total,1,1,15
,United States Senator - Republican,,16
,Jim Christiana,Lou Barletta,16
Jim Christiana,2,0,16
Lou Barletta,,2,16
Total,2,2,16
,United States Senator - Republican,,18
,Lou Barletta,Jim Christiana,18
Lou Barletta,2,0,18
Jim Christiana,,0,18
Total,2,0,18
,United States Senator - Republican,,19
,Jim Christiana,Lou Barletta,19
Jim Christiana,1,0,19
Lou Barletta,,0,19
Total,1,0,19
,United States Senator - Republican,,20
,Jim Christiana,Lou Barletta,20
Jim Christiana,1,0,20
Lou Barletta,,1,20
Total,1,1,20
,United States Senator - Republican,,22
,Lou Barletta,Jim Christiana,22
Lou Barletta,1,0,22
Jim Christiana,,0,22
Total,1,0,22
,United States Senator - Republican,,23
,Lou Barletta,Jim Christiana,23
Lou Barletta,5,0,23
Jim Christiana,,0,23
Total,5,0,23
,United States Senator - Republican,,24
,Lou Barletta,Jim Christiana,24
Lou Barletta,1,0,24
Jim Christiana,,0,24
Total,1,0,24
,United States Senator - Republican,,All
,Jim Christiana,Lou Barletta,All
Jim Christiana,30,0,All
Lou Barletta,,29,All
Total,30,29,All
