col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,All
,Brendan F Boyle,Michele Lawrence,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,All
Brendan F Boyle,21,0,259,258,141,48,3,All
Michele Lawrence,,4,183,111,68,78,3,All
Nina Ahmad,,,16,0,0,0,0,All
John Fetterman,,,,25,0,0,0,All
Mike Stack,,,,,8,0,0,All
Kathi Cozzone,,,,,,4,0,All
Ray Sosa,,,,,,,2,All
Total,730,447,458,394,217,130,8,All
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,15
,Brendan F Boyle,Michele Lawrence,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,15
Brendan F Boyle,1,0,27,16,19,5,1,15
Michele Lawrence,,0,7,21,9,5,0,15
John Fetterman,,,7,0,0,0,0,15
Nina Ahmad,,,,3,0,0,0,15
Mike Stack,,,,,1,0,0,15
Kathi Cozzone,,,,,,0,0,15
Ray Sosa,,,,,,,0,15
Total,69,42,41,40,29,10,1,15
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,17
,Brendan F Boyle,Michele Lawrence,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,17
Brendan F Boyle,9,0,69,57,52,10,1,17
Michele Lawrence,,0,23,24,10,8,0,17
John Fetterman,,,1,0,0,0,0,17
Nina Ahmad,,,,2,0,0,0,17
Mike Stack,,,,,2,0,0,17
Kathi Cozzone,,,,,,3,0,17
Ray Sosa,,,,,,,0,17
Total,198,65,93,83,64,21,1,17
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,20
,Brendan F Boyle,Michele Lawrence,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,20
Brendan F Boyle,4,0,26,26,9,2,0,20
Michele Lawrence,,1,12,15,4,5,0,20
John Fetterman,,,4,0,0,0,0,20
Nina Ahmad,,,,0,0,0,0,20
Mike Stack,,,,,0,0,0,20
Kathi Cozzone,,,,,,0,0,20
Ray Sosa,,,,,,,1,20
Total,67,37,42,41,13,7,1,20
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,21
,Brendan F Boyle,Michele Lawrence,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,21
Brendan F Boyle,1,0,48,62,18,7,1,21
Michele Lawrence,,1,44,28,12,21,1,21
Nina Ahmad,,,4,0,0,0,0,21
John Fetterman,,,,4,0,0,0,21
Mike Stack,,,,,1,0,0,21
Kathi Cozzone,,,,,,1,0,21
Ray Sosa,,,,,,,0,21
Total,137,107,96,94,31,29,2,21
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,23
,Brendan F Boyle,Michele Lawrence,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,23
Brendan F Boyle,4,0,39,29,24,17,0,23
Michele Lawrence,,2,28,13,15,17,1,23
Nina Ahmad,,,3,0,0,0,0,23
John Fetterman,,,,7,0,0,0,23
Mike Stack,,,,,4,0,0,23
Kathi Cozzone,,,,,,0,0,23
Ray Sosa,,,,,,,0,23
Total,113,76,70,49,43,34,1,23
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,27
,Brendan F Boyle,Michele Lawrence,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,27
Brendan F Boyle,1,0,49,28,11,5,0,27
Michele Lawrence,,0,25,18,10,15,1,27
Nina Ahmad,,,2,0,0,0,0,27
John Fetterman,,,,1,0,0,0,27
Mike Stack,,,,,0,0,0,27
Kathi Cozzone,,,,,,0,0,27
Ray Sosa,,,,,,,1,27
Total,94,69,76,47,21,20,2,27
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,30
,Brendan F Boyle,Michele Lawrence,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,30
Brendan F Boyle,1,0,24,17,8,2,0,30
Michele Lawrence,,0,26,10,8,7,0,30
Nina Ahmad,,,2,0,0,0,0,30
John Fetterman,,,,1,0,0,0,30
Mike Stack,,,,,0,0,0,30
Kathi Cozzone,,,,,,0,0,30
Ray Sosa,,,,,,,0,30
Total,52,51,52,28,16,9,0,30
