col_1,col_2,division
,Representative In The General Assembly 194th District - Republican,All
,Sean Stevens,All
Sean Stevens,773,All
Total,773,All
,Representative In The General Assembly 194th District - Republican,1
,Sean Stevens,1
Sean Stevens,15,1
Total,15,1
,Representative In The General Assembly 194th District - Republican,2
,Sean Stevens,2
Sean Stevens,22,2
Total,22,2
,Representative In The General Assembly 194th District - Republican,3
,Sean Stevens,3
Sean Stevens,4,3
Total,4,3
,Representative In The General Assembly 194th District - Republican,4
,Sean Stevens,4
Sean Stevens,6,4
Total,6,4
,Representative In The General Assembly 194th District - Republican,5
,Sean Stevens,5
Sean Stevens,22,5
Total,22,5
,Representative In The General Assembly 194th District - Republican,6
,Sean Stevens,6
Sean Stevens,9,6
Total,9,6
,Representative In The General Assembly 194th District - Republican,7
,Sean Stevens,7
Sean Stevens,6,7
Total,6,7
,Representative In The General Assembly 194th District - Republican,8
,Sean Stevens,8
Sean Stevens,6,8
Total,6,8
,Representative In The General Assembly 194th District - Republican,9
,Sean Stevens,9
Sean Stevens,12,9
Total,12,9
,Representative In The General Assembly 194th District - Republican,10
,Sean Stevens,10
Sean Stevens,12,10
Total,12,10
,Representative In The General Assembly 194th District - Republican,11
,Sean Stevens,11
Sean Stevens,9,11
Total,9,11
,Representative In The General Assembly 194th District - Republican,12
,Sean Stevens,12
Sean Stevens,15,12
Total,15,12
,Representative In The General Assembly 194th District - Republican,13
,Sean Stevens,13
Sean Stevens,16,13
Total,16,13
,Representative In The General Assembly 194th District - Republican,14
,Sean Stevens,14
Sean Stevens,16,14
Total,16,14
,Representative In The General Assembly 194th District - Republican,15
,Sean Stevens,15
Sean Stevens,14,15
Total,14,15
,Representative In The General Assembly 194th District - Republican,16
,Sean Stevens,16
Sean Stevens,21,16
Total,21,16
,Representative In The General Assembly 194th District - Republican,17
,Sean Stevens,17
Sean Stevens,15,17
Total,15,17
,Representative In The General Assembly 194th District - Republican,18
,Sean Stevens,18
Sean Stevens,12,18
Total,12,18
,Representative In The General Assembly 194th District - Republican,19
,Sean Stevens,19
Sean Stevens,10,19
Total,10,19
,Representative In The General Assembly 194th District - Republican,20
,Sean Stevens,20
Sean Stevens,9,20
Total,9,20
,Representative In The General Assembly 194th District - Republican,21
,Sean Stevens,21
Sean Stevens,15,21
Total,15,21
,Representative In The General Assembly 194th District - Republican,22
,Sean Stevens,22
Sean Stevens,24,22
Total,24,22
,Representative In The General Assembly 194th District - Republican,23
,Sean Stevens,23
Sean Stevens,5,23
Total,5,23
,Representative In The General Assembly 194th District - Republican,24
,Sean Stevens,24
Sean Stevens,6,24
Total,6,24
,Representative In The General Assembly 194th District - Republican,25
,Sean Stevens,25
Sean Stevens,28,25
Total,28,25
,Representative In The General Assembly 194th District - Republican,26
,Sean Stevens,26
Sean Stevens,7,26
Total,7,26
,Representative In The General Assembly 194th District - Republican,27
,Sean Stevens,27
Sean Stevens,17,27
Total,17,27
,Representative In The General Assembly 194th District - Republican,28
,Sean Stevens,28
Sean Stevens,23,28
Total,23,28
,Representative In The General Assembly 194th District - Republican,29
,Sean Stevens,29
Sean Stevens,21,29
Total,21,29
,Representative In The General Assembly 194th District - Republican,30
,Sean Stevens,30
Sean Stevens,19,30
Total,19,30
,Representative In The General Assembly 194th District - Republican,31
,Sean Stevens,31
Sean Stevens,21,31
Total,21,31
,Representative In The General Assembly 194th District - Republican,32
,Sean Stevens,32
Sean Stevens,18,32
Total,18,32
,Representative In The General Assembly 194th District - Republican,33
,Sean Stevens,33
Sean Stevens,31,33
Total,31,33
,Representative In The General Assembly 194th District - Republican,34
,Sean Stevens,34
Sean Stevens,47,34
Total,47,34
,Representative In The General Assembly 194th District - Republican,35
,Sean Stevens,35
Sean Stevens,12,35
Total,12,35
,Representative In The General Assembly 194th District - Republican,36
,Sean Stevens,36
Sean Stevens,9,36
Total,9,36
,Representative In The General Assembly 194th District - Republican,37
,Sean Stevens,37
Sean Stevens,14,37
Total,14,37
,Representative In The General Assembly 194th District - Republican,38
,Sean Stevens,38
Sean Stevens,27,38
Total,27,38
,Representative In The General Assembly 194th District - Republican,39
,Sean Stevens,39
Sean Stevens,19,39
Total,19,39
,Representative In The General Assembly 194th District - Republican,40
,Sean Stevens,40
Sean Stevens,25,40
Total,25,40
,Representative In The General Assembly 194th District - Republican,41
,Sean Stevens,41
Sean Stevens,22,41
Total,22,41
,Representative In The General Assembly 194th District - Republican,42
,Sean Stevens,42
Sean Stevens,22,42
Total,22,42
,Representative In The General Assembly 194th District - Republican,43
,Sean Stevens,43
Sean Stevens,21,43
Total,21,43
,Representative In The General Assembly 194th District - Republican,44
,Sean Stevens,44
Sean Stevens,42,44
Total,42,44
,Representative In The General Assembly 194th District - Republican,45
,Sean Stevens,45
Sean Stevens,27,45
Total,27,45
