col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,All
,Brendan F Boyle,Michele Lawrence,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,All
Brendan F Boyle,79,0,378,369,250,301,297,264,260,240,211,All
Michele Lawrence,,23,250,180,195,145,119,107,88,90,80,All
Mona Getzes Cohen,,,36,356,362,298,264,218,204,192,149,All
James Harrity,,,,11,336,366,359,290,301,281,235,All
Meagan Ingerson,,,,,11,281,246,216,195,178,149,All
Erica Vanstone,,,,,,0,362,322,297,290,251,All
Richard Lombardo,,,,,,,3,288,304,283,230,All
Catherine Bartch,,,,,,,,0,230,235,246,All
Frank T Brzozowski,,,,,,,,,1,239,190,All
Billy Cortes,,,,,,,,,,1,197,All
Marnie Aument Loughrey,,,,,,,,,,,1,All
Total,690,339,675,574,463,455,429,379,359,338,298,All
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,1
,Mona Getzes Cohen,James Harrity,Erica Vanstone,Meagan Ingerson,Richard Lombardo,Catherine Bartch,Billy Cortes,Frank T Brzozowski,Marnie Aument Loughrey,Brendan F Boyle,Michele Lawrence,1
Mona Getzes Cohen,0,17,19,20,14,12,11,9,7,15,15,1
James Harrity,,0,20,18,17,15,13,12,10,15,11,1
Erica Vanstone,,,0,21,18,17,14,13,11,15,9,1
Meagan Ingerson,,,,0,15,14,12,10,8,12,12,1
Richard Lombardo,,,,,0,14,11,10,8,11,7,1
Catherine Bartch,,,,,,0,9,7,8,11,6,1
Billy Cortes,,,,,,,0,7,6,8,7,1
Frank T Brzozowski,,,,,,,,0,6,10,4,1
Marnie Aument Loughrey,,,,,,,,,0,7,4,1
Brendan F Boyle,,,,,,,,,,3,0,1
Michele Lawrence,,,,,,,,,,,2,1
Total,30,26,24,24,18,17,15,14,11,25,22,1
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,2
,Brendan F Boyle,Michele Lawrence,Mona Getzes Cohen,James Harrity,Erica Vanstone,Frank T Brzozowski,Meagan Ingerson,Richard Lombardo,Billy Cortes,Catherine Bartch,Marnie Aument Loughrey,2
Brendan F Boyle,4,0,17,21,16,16,12,15,13,13,9,2
Michele Lawrence,,0,13,7,6,6,9,5,4,2,3,2
Mona Getzes Cohen,,,2,16,15,16,17,14,9,7,6,2
James Harrity,,,,1,19,19,15,17,14,12,10,2
Erica Vanstone,,,,,0,20,14,18,16,12,11,2
Frank T Brzozowski,,,,,,0,14,19,15,13,12,2
Meagan Ingerson,,,,,,,0,12,8,5,6,2
Richard Lombardo,,,,,,,,0,15,11,10,2
Billy Cortes,,,,,,,,,0,10,8,2
Catherine Bartch,,,,,,,,,,0,9,2
Marnie Aument Loughrey,,,,,,,,,,,0,2
Total,34,16,32,29,22,22,21,20,17,15,12,2
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,3
,Mona Getzes Cohen,Meagan Ingerson,James Harrity,Erica Vanstone,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,Brendan F Boyle,Michele Lawrence,3
Mona Getzes Cohen,2,18,18,14,12,10,11,10,9,12,17,3
Meagan Ingerson,,0,18,14,12,10,11,11,9,11,12,3
James Harrity,,,0,13,13,9,10,9,8,12,9,3
Erica Vanstone,,,,0,11,10,8,9,7,8,8,3
Richard Lombardo,,,,,0,7,7,8,5,5,8,3
Catherine Bartch,,,,,,0,5,7,3,7,5,3
Frank T Brzozowski,,,,,,,0,5,8,7,4,3
Marnie Aument Loughrey,,,,,,,,0,4,5,6,3
Billy Cortes,,,,,,,,,0,6,3,3
Brendan F Boyle,,,,,,,,,,4,0,3
Michele Lawrence,,,,,,,,,,,0,3
Total,31,23,21,16,13,12,11,11,9,20,20,3
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,4
,Mona Getzes Cohen,James Harrity,Erica Vanstone,Meagan Ingerson,Catherine Bartch,Richard Lombardo,Marnie Aument Loughrey,Frank T Brzozowski,Billy Cortes,Brendan F Boyle,Michele Lawrence,4
Mona Getzes Cohen,2,22,18,22,16,17,14,12,8,20,20,4
James Harrity,,0,21,19,18,19,15,14,12,17,15,4
Erica Vanstone,,,0,14,21,21,18,16,13,14,11,4
Meagan Ingerson,,,,0,14,13,10,9,6,14,12,4
Catherine Bartch,,,,,0,20,19,14,14,16,8,4
Richard Lombardo,,,,,,0,17,16,14,16,8,4
Marnie Aument Loughrey,,,,,,,0,14,12,12,9,4
Frank T Brzozowski,,,,,,,,0,11,11,8,4
Billy Cortes,,,,,,,,,0,10,5,4
Brendan F Boyle,,,,,,,,,,1,0,4
Michele Lawrence,,,,,,,,,,,0,4
Total,43,33,26,26,24,24,21,19,15,32,25,4
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,5
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Billy Cortes,Catherine Bartch,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Brendan F Boyle,Michele Lawrence,5
Mona Getzes Cohen,2,16,17,15,12,12,12,9,3,18,12,5
James Harrity,,2,16,17,18,14,16,15,9,19,6,5
Meagan Ingerson,,,1,14,14,11,12,10,3,15,8,5
Erica Vanstone,,,,0,17,17,18,14,7,15,6,5
Billy Cortes,,,,,0,14,16,14,9,16,4,5
Catherine Bartch,,,,,,0,15,12,7,13,5,5
Richard Lombardo,,,,,,,0,13,8,16,3,5
Frank T Brzozowski,,,,,,,,0,8,14,3,5
Marnie Aument Loughrey,,,,,,,,,0,9,0,5
Brendan F Boyle,,,,,,,,,,2,0,5
Michele Lawrence,,,,,,,,,,,3,5
Total,33,27,25,22,20,19,19,17,9,32,17,5
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,6
,Brendan F Boyle,Michele Lawrence,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,6
Brendan F Boyle,7,0,20,15,10,13,13,11,11,10,10,6
Michele Lawrence,,1,8,6,8,3,3,3,2,2,1,6
Mona Getzes Cohen,,,3,15,14,11,11,10,8,8,6,6
James Harrity,,,,0,14,14,14,11,12,9,9,6
Meagan Ingerson,,,,,0,11,11,9,8,6,6,6
Erica Vanstone,,,,,,0,16,13,13,12,10,6
Richard Lombardo,,,,,,,0,13,13,12,10,6
Catherine Bartch,,,,,,,,0,11,9,9,6
Frank T Brzozowski,,,,,,,,,0,9,8,6
Billy Cortes,,,,,,,,,,0,7,6
Marnie Aument Loughrey,,,,,,,,,,,0,6
Total,34,11,31,21,19,17,17,15,14,13,11,6
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,7
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Billy Cortes,Frank T Brzozowski,Marnie Aument Loughrey,Catherine Bartch,Michele Lawrence,Brendan F Boyle,7
Mona Getzes Cohen,2,14,14,11,11,8,5,5,4,17,13,7
James Harrity,,0,14,12,12,10,8,5,5,9,12,7
Meagan Ingerson,,,1,10,9,7,4,4,3,12,6,7
Erica Vanstone,,,,0,12,9,8,6,6,6,9,7
Richard Lombardo,,,,,0,9,8,6,6,7,7,7
Billy Cortes,,,,,,0,6,4,4,4,6,7
Frank T Brzozowski,,,,,,,0,2,3,2,6,7
Marnie Aument Loughrey,,,,,,,,0,4,3,4,7
Catherine Bartch,,,,,,,,,0,3,3,7
Michele Lawrence,,,,,,,,,,3,0,7
Brendan F Boyle,,,,,,,,,,,2,7
Total,32,21,19,15,14,10,8,7,6,24,20,7
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,8
,Brendan F Boyle,Michele Lawrence,Mona Getzes Cohen,James Harrity,Richard Lombardo,Catherine Bartch,Erica Vanstone,Frank T Brzozowski,Meagan Ingerson,Billy Cortes,Marnie Aument Loughrey,8
Brendan F Boyle,3,0,9,7,8,7,6,6,2,5,4,8
Michele Lawrence,,0,7,4,3,2,3,2,5,2,0,8
Mona Getzes Cohen,,,3,6,5,4,4,3,5,3,0,8
James Harrity,,,,1,10,8,9,9,4,8,5,8
Richard Lombardo,,,,,0,8,9,9,4,8,6,8
