col_1,col_2,col_3,division
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,All
,Jordan A Harris,Bob Casey Jr,All
Jordan A Harris,246,"2,713",All
Bob Casey Jr,,198,All
Total,"2,959","2,911",All
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,1
,Jordan A Harris,Bob Casey Jr,1
Jordan A Harris,7,84,1
Bob Casey Jr,,6,1
Total,91,90,1
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,2
,Jordan A Harris,Bob Casey Jr,2
Jordan A Harris,10,97,2
Bob Casey Jr,,8,2
Total,107,105,2
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,3
,Jordan A Harris,Bob Casey Jr,3
Jordan A Harris,12,121,3
Bob Casey Jr,,11,3
Total,133,132,3
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,4
,Jordan A Harris,Bob Casey Jr,4
Jordan A Harris,6,49,4
Bob Casey Jr,,1,4
Total,55,50,4
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,5
,Jordan A Harris,Bob Casey Jr,5
Jordan A Harris,11,93,5
Bob Casey Jr,,6,5
Total,104,99,5
,United States Senator - Democrat,Representative In The General Assembly 186th District - Democrat,6
,Bob Casey Jr,Jordan A Harris,6
Bob Casey Jr,10,86,6
Jordan A Harris,,6,6
Total,96,92,6
,United States Senator - Democrat,Representative In The General Assembly 186th District - Democrat,7
,Bob Casey Jr,Jordan A Harris,7
Bob Casey Jr,4,95,7
Jordan A Harris,,4,7
Total,99,99,7
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,8
,Jordan A Harris,Bob Casey Jr,8
Jordan A Harris,11,85,8
Bob Casey Jr,,5,8
Total,96,90,8
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,9
,Jordan A Harris,Bob Casey Jr,9
Jordan A Harris,7,93,9
Bob Casey Jr,,3,9
Total,100,96,9
,United States Senator - Democrat,Representative In The General Assembly 186th District - Democrat,14
,Bob Casey Jr,Jordan A Harris,14
Bob Casey Jr,3,37,14
Jordan A Harris,,3,14
Total,40,40,14
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,16
,Jordan A Harris,Bob Casey Jr,16
Jordan A Harris,6,73,16
Bob Casey Jr,,5,16
Total,79,78,16
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,17
,Jordan A Harris,Bob Casey Jr,17
Jordan A Harris,14,62,17
Bob Casey Jr,,2,17
Total,76,64,17
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,18
,Jordan A Harris,Bob Casey Jr,18
Jordan A Harris,11,66,18
Bob Casey Jr,,3,18
Total,77,69,18
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,19
,Jordan A Harris,Bob Casey Jr,19
Jordan A Harris,11,77,19
Bob Casey Jr,,6,19
Total,88,83,19
,United States Senator - Democrat,Representative In The General Assembly 186th District - Democrat,20
,Bob Casey Jr,Jordan A Harris,20
Bob Casey Jr,11,64,20
Jordan A Harris,,1,20
Total,75,65,20
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,21
,Jordan A Harris,Bob Casey Jr,21
Jordan A Harris,8,56,21
Bob Casey Jr,,4,21
Total,64,60,21
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,22
,Jordan A Harris,Bob Casey Jr,22
Jordan A Harris,3,48,22
Bob Casey Jr,,2,22
Total,51,50,22
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,23
,Jordan A Harris,Bob Casey Jr,23
Jordan A Harris,6,46,23
Bob Casey Jr,,4,23
Total,52,50,23
,United States Senator - Democrat,Representative In The General Assembly 186th District - Democrat,24
,Bob Casey Jr,Jordan A Harris,24
Bob Casey Jr,4,47,24
Jordan A Harris,,4,24
Total,51,51,24
,Representative In The General Assembly 186th District - Democrat,United States Senator - Democrat,25
,Jordan A Harris,Bob Casey Jr,25
Jordan A Harris,5,43,25
Bob Casey Jr,,4,25
Total,48,47,25
