col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,All
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,All
Morgan Cephas,307,"1,891",812,676,244,21,All
Mike Stack,,159,0,0,0,0,All
Nina Ahmad,,,52,0,0,0,All
Kathi Cozzone,,,,61,0,0,All
John Fetterman,,,,,24,0,All
Ray Sosa,,,,,,6,All
Total,"3,951","2,050",864,737,268,27,All
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,1
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,1
Morgan Cephas,5,23,7,6,1,0,1
Mike Stack,,2,0,0,0,0,1
Kathi Cozzone,,,3,0,0,0,1
Nina Ahmad,,,,1,0,0,1
John Fetterman,,,,,0,0,1
Ray Sosa,,,,,,0,1
Total,42,25,10,7,1,0,1
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,2
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,2
Morgan Cephas,5,44,9,9,6,0,2
Mike Stack,,5,0,0,0,0,2
Kathi Cozzone,,,1,0,0,0,2
Nina Ahmad,,,,1,0,0,2
John Fetterman,,,,,1,0,2
Ray Sosa,,,,,,0,2
Total,73,49,10,10,7,0,2
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,3
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,3
Morgan Cephas,8,33,23,7,3,0,3
Mike Stack,,4,0,0,0,0,3
Kathi Cozzone,,,3,0,0,0,3
Nina Ahmad,,,,2,0,0,3
John Fetterman,,,,,0,0,3
Ray Sosa,,,,,,0,3
Total,74,37,26,9,3,0,3
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,4
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,4
Morgan Cephas,5,30,13,8,2,0,4
Mike Stack,,0,0,0,0,0,4
Kathi Cozzone,,,0,0,0,0,4
Nina Ahmad,,,,1,0,0,4
John Fetterman,,,,,0,0,4
Ray Sosa,,,,,,0,4
Total,58,30,13,9,2,0,4
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,5
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,5
Morgan Cephas,2,32,8,8,2,0,5
Mike Stack,,3,0,0,0,0,5
Kathi Cozzone,,,2,0,0,0,5
Nina Ahmad,,,,1,0,0,5
John Fetterman,,,,,0,0,5
Ray Sosa,,,,,,0,5
Total,52,35,10,9,2,0,5
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,6
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,6
Morgan Cephas,10,43,20,19,3,1,6
Mike Stack,,2,0,0,0,0,6
Kathi Cozzone,,,0,0,0,0,6
Nina Ahmad,,,,0,0,0,6
John Fetterman,,,,,0,0,6
Ray Sosa,,,,,,0,6
Total,96,45,20,19,3,1,6
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,7
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,7
Morgan Cephas,10,57,18,15,2,1,7
Mike Stack,,3,0,0,0,0,7
Kathi Cozzone,,,1,0,0,0,7
Nina Ahmad,,,,2,0,0,7
John Fetterman,,,,,1,0,7
Ray Sosa,,,,,,1,7
Total,103,60,19,17,3,2,7
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,8
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,8
Morgan Cephas,12,66,21,17,3,0,8
Mike Stack,,5,0,0,0,0,8
Nina Ahmad,,,2,0,0,0,8
Kathi Cozzone,,,,1,0,0,8
John Fetterman,,,,,0,0,8
Ray Sosa,,,,,,0,8
Total,119,71,23,18,3,0,8
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,9
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,9
Morgan Cephas,4,30,10,8,1,0,9
Mike Stack,,6,0,0,0,0,9
Kathi Cozzone,,,2,0,0,0,9
Nina Ahmad,,,,1,0,0,9
John Fetterman,,,,,0,0,9
Ray Sosa,,,,,,0,9
Total,53,36,12,9,1,0,9
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,10
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,10
Morgan Cephas,6,49,21,17,10,1,10
Mike Stack,,5,0,0,0,0,10
Nina Ahmad,,,3,0,0,0,10
Kathi Cozzone,,,,2,0,0,10
John Fetterman,,,,,2,0,10
Ray Sosa,,,,,,0,10
Total,104,54,24,19,12,1,10
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,11
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,11
Morgan Cephas,10,33,26,12,6,0,11
Mike Stack,,5,0,0,0,0,11
Kathi Cozzone,,,4,0,0,0,11
Nina Ahmad,,,,0,0,0,11
John Fetterman,,,,,3,0,11
Ray Sosa,,,,,,0,11
Total,87,38,30,12,9,0,11
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,12
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,12
Morgan Cephas,8,90,33,20,4,0,12
Mike Stack,,5,0,0,0,0,12
Kathi Cozzone,,,3,0,0,0,12
Nina Ahmad,,,,1,0,0,12
John Fetterman,,,,,0,0,12
Ray Sosa,,,,,,0,12
Total,155,95,36,21,4,0,12
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,13
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,13
Morgan Cephas,12,57,19,13,7,0,13
Mike Stack,,8,0,0,0,0,13
Nina Ahmad,,,2,0,0,0,13
Kathi Cozzone,,,,2,0,0,13
John Fetterman,,,,,0,0,13
Ray Sosa,,,,,,0,13
Total,108,65,21,15,7,0,13
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,14
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,14
Morgan Cephas,8,40,38,16,11,1,14
Mike Stack,,3,0,0,0,0,14
Nina Ahmad,,,0,0,0,0,14
Kathi Cozzone,,,,1,0,0,14
John Fetterman,,,,,0,0,14
Ray Sosa,,,,,,0,14
Total,114,43,38,17,11,1,14
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,15
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,15
Morgan Cephas,8,31,18,11,2,0,15
Mike Stack,,8,0,0,0,0,15
Nina Ahmad,,,0,0,0,0,15
Kathi Cozzone,,,,1,0,0,15
John Fetterman,,,,,1,0,15
Ray Sosa,,,,,,0,15
Total,70,39,18,12,3,0,15
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,16
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,16
Morgan Cephas,2,21,9,7,3,0,16
Mike Stack,,1,0,0,0,0,16
Kathi Cozzone,,,2,0,0,0,16
Nina Ahmad,,,,0,0,0,16
John Fetterman,,,,,1,0,16
Ray Sosa,,,,,,0,16
Total,42,22,11,7,4,0,16
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,17
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,17
Morgan Cephas,4,37,12,13,2,0,17
Mike Stack,,4,0,0,0,0,17
Kathi Cozzone,,,2,0,0,0,17
Nina Ahmad,,,,0,0,0,17
John Fetterman,,,,,0,0,17
Ray Sosa,,,,,,0,17
Total,68,41,14,13,2,0,17
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,18
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,18
Morgan Cephas,8,51,18,9,5,0,18
Mike Stack,,5,0,0,0,0,18
Nina Ahmad,,,2,0,0,0,18
Kathi Cozzone,,,,1,0,0,18
John Fetterman,,,,,1,0,18
Ray Sosa,,,,,,0,18
Total,91,56,20,10,6,0,18
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,19
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,19
Morgan Cephas,9,67,23,22,11,0,19
Mike Stack,,3,0,0,0,0,19
Kathi Cozzone,,,2,0,0,0,19
Nina Ahmad,,,,3,0,0,19
John Fetterman,,,,,0,0,19
Ray Sosa,,,,,,0,19
Total,132,70,25,25,11,0,19
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,20
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,20
Morgan Cephas,2,40,18,16,3,1,20
Mike Stack,,6,0,0,0,0,20
Nina Ahmad,,,2,0,0,0,20
Kathi Cozzone,,,,2,0,0,20
John Fetterman,,,,,0,0,20
Ray Sosa,,,,,,1,20
Total,80,46,20,18,3,2,20
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,21
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,21
Morgan Cephas,5,49,22,19,2,0,21
Mike Stack,,12,0,0,0,0,21
Nina Ahmad,,,0,0,0,0,21
Kathi Cozzone,,,,2,0,0,21
John Fetterman,,,,,0,0,21
Ray Sosa,,,,,,0,21
Total,97,61,22,21,2,0,21
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,22
,Morgan Cephas,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,22
Morgan Cephas,7,47,28,15,6,0,22
Mike Stack,,1,0,0,0,0,22
Nina Ahmad,,,4,0,0,0,22
John Fetterman,,,,1,0,0,22
Kathi Cozzone,,,,,2,0,22
Ray Sosa,,,,,,1,22
Total,103,48,32,16,8,1,22
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,23
,Morgan Cephas,Nina Ahmad,Mike Stack,John Fetterman,Kathi Cozzone,Ray Sosa,23
Morgan Cephas,7,56,31,27,27,1,23
Nina Ahmad,,2,0,0,0,0,23
Mike Stack,,,5,0,0,0,23
John Fetterman,,,,4,0,0,23
Kathi Cozzone,,,,,1,0,23
Ray Sosa,,,,,,0,23
Total,149,58,36,31,28,1,23
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,24
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,24
Morgan Cephas,9,65,47,22,10,2,24
Mike Stack,,2,0,0,0,0,24
Nina Ahmad,,,1,0,0,0,24
Kathi Cozzone,,,,3,0,0,24
John Fetterman,,,,,0,0,24
Ray Sosa,,,,,,1,24
Total,155,67,48,25,10,3,24
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,25
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,25
Morgan Cephas,7,37,33,14,12,0,25
Mike Stack,,3,0,0,0,0,25
Nina Ahmad,,,2,0,0,0,25
Kathi Cozzone,,,,2,0,0,25
John Fetterman,,,,,0,0,25
Ray Sosa,,,,,,1,25
Total,103,40,35,16,12,1,25
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,26
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,26
Morgan Cephas,4,16,14,6,2,0,26
Mike Stack,,1,0,0,0,0,26
Kathi Cozzone,,,0,0,0,0,26
Nina Ahmad,,,,1,0,0,26
John Fetterman,,,,,0,0,26
Ray Sosa,,,,,,0,26
Total,42,17,14,7,2,0,26
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,27
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,27
Morgan Cephas,11,64,24,16,7,0,27
Mike Stack,,3,0,0,0,0,27
Nina Ahmad,,,2,0,0,0,27
Kathi Cozzone,,,,0,0,0,27
John Fetterman,,,,,0,0,27
Ray Sosa,,,,,,0,27
Total,122,67,26,16,7,0,27
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,28
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,28
Morgan Cephas,6,45,27,15,5,1,28
Mike Stack,,7,0,0,0,0,28
Nina Ahmad,,,1,0,0,0,28
Kathi Cozzone,,,,2,0,0,28
John Fetterman,,,,,0,0,28
Ray Sosa,,,,,,0,28
Total,99,52,28,17,5,1,28
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,29
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,29
Morgan Cephas,8,52,27,18,8,2,29
Mike Stack,,4,0,0,0,0,29
Nina Ahmad,,,2,0,0,0,29
Kathi Cozzone,,,,4,0,0,29
John Fetterman,,,,,1,0,29
Ray Sosa,,,,,,0,29
Total,115,56,29,22,9,2,29
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,30
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,30
Morgan Cephas,6,70,22,14,6,0,30
Mike Stack,,5,0,0,0,0,30
Nina Ahmad,,,1,0,0,0,30
Kathi Cozzone,,,,2,0,0,30
John Fetterman,,,,,1,0,30
Ray Sosa,,,,,,0,30
Total,118,75,23,16,7,0,30
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,31
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,John Fetterman,31
Morgan Cephas,12,69,16,14,3,2,31
Mike Stack,,3,0,0,0,0,31
Nina Ahmad,,,1,0,0,0,31
Kathi Cozzone,,,,1,0,0,31
Ray Sosa,,,,,0,0,31
John Fetterman,,,,,,0,31
Total,116,72,17,15,3,2,31
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,32
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,32
Morgan Cephas,8,32,17,11,4,0,32
Mike Stack,,0,0,0,0,0,32
Kathi Cozzone,,,0,0,0,0,32
Nina Ahmad,,,,0,0,0,32
John Fetterman,,,,,0,0,32
Ray Sosa,,,,,,0,32
Total,72,32,17,11,4,0,32
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,33
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,33
Morgan Cephas,12,63,18,13,6,0,33
Mike Stack,,8,0,0,0,0,33
Nina Ahmad,,,1,0,0,0,33
Kathi Cozzone,,,,1,0,0,33
John Fetterman,,,,,0,0,33
Ray Sosa,,,,,,0,33
Total,112,71,19,14,6,0,33
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,34
,Morgan Cephas,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,34
Morgan Cephas,4,68,44,18,17,0,34
Mike Stack,,6,0,0,0,0,34
Nina Ahmad,,,3,0,0,0,34
John Fetterman,,,,4,0,0,34
Kathi Cozzone,,,,,0,0,34
Ray Sosa,,,,,,1,34
Total,151,74,47,22,17,1,34
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,35
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,35
Morgan Cephas,7,34,14,12,2,0,35
Mike Stack,,0,0,0,0,0,35
Kathi Cozzone,,,3,0,0,0,35
Nina Ahmad,,,,3,0,0,35
John Fetterman,,,,,0,0,35
Ray Sosa,,,,,,0,35
Total,69,34,17,15,2,0,35
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,36
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,36
Morgan Cephas,5,27,19,3,1,1,36
Mike Stack,,1,0,0,0,0,36
Kathi Cozzone,,,1,0,0,0,36
Nina Ahmad,,,,0,0,0,36
John Fetterman,,,,,0,0,36
Ray Sosa,,,,,,0,36
Total,56,28,20,3,1,1,36
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,37
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,John Fetterman,37
Morgan Cephas,6,30,15,11,2,1,37
Mike Stack,,2,0,0,0,0,37
Nina Ahmad,,,0,0,0,0,37
Kathi Cozzone,,,,0,0,0,37
Ray Sosa,,,,,0,0,37
John Fetterman,,,,,,0,37
Total,65,32,15,11,2,1,37
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,38
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,38
Morgan Cephas,5,23,7,4,2,0,38
Mike Stack,,3,0,0,0,0,38
Kathi Cozzone,,,0,0,0,0,38
Nina Ahmad,,,,2,0,0,38
John Fetterman,,,,,1,0,38
Ray Sosa,,,,,,0,38
Total,41,26,7,6,3,0,38
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,39
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,39
Morgan Cephas,7,34,32,19,8,2,39
Mike Stack,,2,0,0,0,0,39
Nina Ahmad,,,1,0,0,0,39
Kathi Cozzone,,,,1,0,0,39
John Fetterman,,,,,2,0,39
Ray Sosa,,,,,,0,39
Total,102,36,33,20,10,2,39
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,40
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,40
Morgan Cephas,9,42,13,11,4,0,40
Mike Stack,,1,0,0,0,0,40
Nina Ahmad,,,0,0,0,0,40
Kathi Cozzone,,,,0,0,0,40
John Fetterman,,,,,0,0,40
Ray Sosa,,,,,,0,40
Total,79,43,13,11,4,0,40
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,41
,Morgan Cephas,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,41
Morgan Cephas,14,74,39,28,13,0,41
Mike Stack,,3,0,0,0,0,41
Nina Ahmad,,,0,0,0,0,41
Kathi Cozzone,,,,1,0,0,41
John Fetterman,,,,,0,0,41
Ray Sosa,,,,,,0,41
Total,168,77,39,29,13,0,41
,Representative In The General Assembly 192nd District - Democrat,Lieutenant Governor - Democrat,,,,,42
,Morgan Cephas,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,42
Morgan Cephas,10,45,31,6,2,2,42
Mike Stack,,4,0,0,0,0,42
Kathi Cozzone,,,0,0,0,0,42
Nina Ahmad,,,,1,0,0,42
John Fetterman,,,,,0,0,42
Ray Sosa,,,,,,0,42
Total,96,49,31,7,2,2,42
