col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Lieutenant Governor - Democrat,,,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,All
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,Jaime Bouldin,Barbara Carroll,David Rodriguez,Humberto Perez,Sharon Vaughn,Latrice Y Bryant,Robert Taylor,Dustin Morris,Jonathan M Gary,All
Mike Stack,147,0,0,0,0,119,122,108,110,102,84,76,72,65,All
Kathi Cozzone,,28,0,0,0,74,26,52,50,25,20,17,19,17,All
Nina Ahmad,,,28,0,0,54,69,57,50,62,53,50,42,41,All
John Fetterman,,,,20,0,24,22,24,25,21,19,14,15,15,All
Ray Sosa,,,,,1,1,3,2,3,1,0,0,1,0,All
Jaime Bouldin,,,,,,7,165,174,177,161,145,133,137,130,All
Barbara Carroll,,,,,,,3,166,161,193,164,144,143,133,All
David Rodriguez,,,,,,,,2,190,162,145,136,136,132,All
Humberto Perez,,,,,,,,,2,161,148,142,136,129,All
Sharon Vaughn,,,,,,,,,,0,165,145,141,135,All
Latrice Y Bryant,,,,,,,,,,,1,144,131,135,All
Robert Taylor,,,,,,,,,,,,0,126,134,All
Dustin Morris,,,,,,,,,,,,,0,124,All
Jonathan M Gary,,,,,,,,,,,,,,0,All
Total,368,129,125,64,5,283,251,250,247,218,183,162,152,140,All
,Lieutenant Governor - Democrat,,,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,1
,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,David Rodriguez,Humberto Perez,Jaime Bouldin,Sharon Vaughn,Latrice Y Bryant,Barbara Carroll,Dustin Morris,Robert Taylor,Jonathan M Gary,1
Mike Stack,14,0,0,0,0,12,11,10,6,6,6,7,6,6,1
Kathi Cozzone,,1,0,0,0,6,7,12,5,5,5,3,5,5,1
John Fetterman,,,1,0,0,3,3,2,2,3,1,0,0,0,1
Nina Ahmad,,,,0,0,4,4,1,5,4,4,2,2,1,1
Ray Sosa,,,,,0,0,0,0,0,0,1,0,0,0,1
David Rodriguez,,,,,,0,22,15,14,15,13,11,11,10,1
Humberto Perez,,,,,,,0,15,14,15,13,11,12,11,1
Jaime Bouldin,,,,,,,,0,13,13,13,11,12,12,1
Sharon Vaughn,,,,,,,,,0,15,15,12,11,10,1
Latrice Y Bryant,,,,,,,,,,0,15,11,13,12,1
Barbara Carroll,,,,,,,,,,,0,11,12,11,1
Dustin Morris,,,,,,,,,,,,0,10,10,1
Robert Taylor,,,,,,,,,,,,,0,12,1
Jonathan M Gary,,,,,,,,,,,,,,0,1
