col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,All
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,All
Michele Lawrence,90,0,720,479,317,131,114,All
Brendan F Boyle,,107,672,186,288,126,123,All
Malcolm Kenyatta,,,272,0,0,0,0,All
Lewis Nash Sr,,,,121,0,0,0,All
Lewis Thomas Iii,,,,,128,0,0,All
Alex Deering,,,,,,28,0,All
Gilberto Gonzalez,,,,,,,40,All
Total,"1,851","1,502","1,664",786,733,285,277,All
