col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,1
,David Rodriguez,Humberto Perez,Jaime Bouldin,Robert Taylor,Barbara Carroll,Sharon Vaughn,Jonathan M Gary,Dustin Morris,Latrice Y Bryant,1
David Rodriguez,11,18,17,15,15,15,13,13,13,1
Humberto Perez,,4,18,15,15,15,14,14,14,1
Jaime Bouldin,,,5,15,15,15,14,14,14,1
Robert Taylor,,,,1,16,16,14,14,14,1
Barbara Carroll,,,,,0,16,14,14,14,1
Sharon Vaughn,,,,,,0,14,14,14,1
Jonathan M Gary,,,,,,,1,14,14,1
Dustin Morris,,,,,,,,0,14,1
Latrice Y Bryant,,,,,,,,,0,1
Total,30,23,23,17,16,16,15,14,14,1
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,2
,Jaime Bouldin,David Rodriguez,Barbara Carroll,Humberto Perez,Sharon Vaughn,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,2
Jaime Bouldin,18,37,31,34,31,28,25,26,25,2
David Rodriguez,,12,31,36,32,26,25,25,25,2
Barbara Carroll,,,5,29,35,30,27,27,26,2
Humberto Perez,,,,4,30,26,26,25,24,2
Sharon Vaughn,,,,,4,30,26,25,25,2
Latrice Y Bryant,,,,,,2,27,22,25,2
Jonathan M Gary,,,,,,,0,22,24,2
Dustin Morris,,,,,,,,0,23,2
Robert Taylor,,,,,,,,,1,2
Total,59,55,43,42,42,33,28,27,27,2
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,3
,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Robert Taylor,Dustin Morris,Jonathan M Gary,3
Jaime Bouldin,22,51,50,41,38,37,37,38,31,3
David Rodriguez,,6,52,41,39,38,40,39,28,3
Humberto Perez,,,3,42,39,37,39,39,28,3
Barbara Carroll,,,,2,42,39,38,37,29,3
Sharon Vaughn,,,,,4,36,35,37,28,3
Latrice Y Bryant,,,,,,1,36,35,27,3
Robert Taylor,,,,,,,1,36,28,3
Dustin Morris,,,,,,,,1,27,3
Jonathan M Gary,,,,,,,,,1,3
Total,76,61,57,52,50,41,41,40,32,3
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,4
,David Rodriguez,Jaime Bouldin,Barbara Carroll,Sharon Vaughn,Jonathan M Gary,Dustin Morris,Humberto Perez,Latrice Y Bryant,Robert Taylor,4
David Rodriguez,4,28,28,26,26,24,25,25,23,4
Jaime Bouldin,,6,28,28,27,26,24,26,22,4
Barbara Carroll,,,1,30,29,28,22,26,24,4
Sharon Vaughn,,,,2,28,27,23,28,24,4
Jonathan M Gary,,,,,1,27,22,26,23,4
Dustin Morris,,,,,,0,22,24,23,4
Humberto Perez,,,,,,,2,21,20,4
Latrice Y Bryant,,,,,,,,0,23,4
Robert Taylor,,,,,,,,,1,4
Total,37,37,35,34,32,28,28,28,26,4
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,5
,Jaime Bouldin,Humberto Perez,David Rodriguez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,5
Jaime Bouldin,13,31,32,22,19,18,17,17,15,5
Humberto Perez,,4,32,20,18,17,15,14,15,5
David Rodriguez,,,5,17,17,16,15,15,14,5
Sharon Vaughn,,,,2,21,19,18,17,16,5
Barbara Carroll,,,,,3,17,16,16,14,5
Latrice Y Bryant,,,,,,0,15,16,16,5
Dustin Morris,,,,,,,0,15,15,5
Jonathan M Gary,,,,,,,,0,15,5
Robert Taylor,,,,,,,,,0,5
Total,51,41,40,28,25,19,18,17,16,5
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,6
,Jaime Bouldin,Humberto Perez,David Rodriguez,Barbara Carroll,Latrice Y Bryant,Sharon Vaughn,Jonathan M Gary,Robert Taylor,Dustin Morris,6
Jaime Bouldin,16,62,62,56,58,56,53,50,45,6
Humberto Perez,,5,67,58,59,58,52,53,45,6
David Rodriguez,,,5,58,56,57,52,50,47,6
Barbara Carroll,,,,1,64,62,52,53,46,6
Latrice Y Bryant,,,,,0,64,54,53,45,6
Sharon Vaughn,,,,,,2,52,54,46,6
Jonathan M Gary,,,,,,,2,49,46,6
Robert Taylor,,,,,,,,0,44,6
Dustin Morris,,,,,,,,,0,6
Total,86,77,76,71,70,69,59,56,49,6
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,7
,Barbara Carroll,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,7
Barbara Carroll,13,44,42,44,46,43,41,40,38,7
Jaime Bouldin,,10,45,46,43,41,39,40,38,7
David Rodriguez,,,7,45,42,42,39,38,37,7
Humberto Perez,,,,2,43,40,39,39,38,7
Sharon Vaughn,,,,,2,43,41,39,39,7
Latrice Y Bryant,,,,,,1,43,40,41,7
Jonathan M Gary,,,,,,,1,39,40,7
Dustin Morris,,,,,,,,0,38,7
Robert Taylor,,,,,,,,,0,7
Total,63,60,57,54,50,48,45,42,42,7
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,8
,Jaime Bouldin,Humberto Perez,David Rodriguez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,Dustin Morris,8
Jaime Bouldin,14,72,79,71,70,67,65,64,62,8
Humberto Perez,,10,75,69,67,62,59,59,61,8
David Rodriguez,,,4,69,70,69,62,63,62,8
Sharon Vaughn,,,,1,74,73,66,64,63,8
Barbara Carroll,,,,,0,72,66,63,63,8
Latrice Y Bryant,,,,,,2,64,64,61,8
Jonathan M Gary,,,,,,,1,62,59,8
Robert Taylor,,,,,,,,0,59,8
Dustin Morris,,,,,,,,,1,8
Total,99,92,90,85,80,79,69,66,65,8
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,9
,Jaime Bouldin,David Rodriguez,Humberto Perez,Latrice Y Bryant,Sharon Vaughn,Barbara Carroll,Jonathan M Gary,Robert Taylor,Dustin Morris,9
Jaime Bouldin,15,36,36,33,31,32,30,29,27,9
David Rodriguez,,9,34,29,32,31,29,28,27,9
Humberto Perez,,,6,29,29,28,28,27,26,9
Latrice Y Bryant,,,,0,31,32,32,30,27,9
Sharon Vaughn,,,,,1,31,30,28,27,9
Barbara Carroll,,,,,,0,30,28,27,9
Jonathan M Gary,,,,,,,1,30,27,9
Robert Taylor,,,,,,,,0,27,9
Dustin Morris,,,,,,,,,0,9
Total,56,48,42,35,35,34,33,30,27,9
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,10
,Jaime Bouldin,David Rodriguez,Sharon Vaughn,Barbara Carroll,Humberto Perez,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,Dustin Morris,10
Jaime Bouldin,8,25,27,26,26,24,23,23,22,10
David Rodriguez,,5,26,23,22,22,22,22,18,10
Sharon Vaughn,,,1,25,21,25,24,23,20,10
Barbara Carroll,,,,3,20,23,23,22,19,10
Humberto Perez,,,,,3,20,19,20,18,10
Jonathan M Gary,,,,,,1,23,21,19,10
Latrice Y Bryant,,,,,,,1,20,19,10
Robert Taylor,,,,,,,,0,18,10
Dustin Morris,,,,,,,,,1,10
Total,44,33,32,31,29,26,26,24,23,10
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,11
,Jaime Bouldin,David Rodriguez,Sharon Vaughn,Humberto Perez,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,11
Jaime Bouldin,11,23,23,24,19,23,24,22,22,11
David Rodriguez,,6,23,25,21,21,21,22,21,11
Sharon Vaughn,,,2,24,22,21,23,23,23,11
Humberto Perez,,,,1,22,21,22,22,22,11
Barbara Carroll,,,,,3,19,20,21,20,11
Latrice Y Bryant,,,,,,1,21,20,20,11
Dustin Morris,,,,,,,0,22,22,11
Jonathan M Gary,,,,,,,,1,23,11
Robert Taylor,,,,,,,,,0,11
Total,39,34,30,29,27,26,25,25,23,11
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,12
,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,Dustin Morris,Sharon Vaughn,12
Jaime Bouldin,8,27,25,24,20,17,20,18,15,12
David Rodriguez,,1,26,20,20,18,19,19,17,12
Humberto Perez,,,2,22,23,18,17,17,16,12
Barbara Carroll,,,,2,23,18,20,17,18,12
Latrice Y Bryant,,,,,1,18,18,18,17,12
Jonathan M Gary,,,,,,2,15,16,14,12
Robert Taylor,,,,,,,0,16,16,12
Dustin Morris,,,,,,,,0,14,12
Sharon Vaughn,,,,,,,,,0,12
Total,41,33,33,31,26,22,21,19,19,12
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,13
,Jaime Bouldin,Humberto Perez,David Rodriguez,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,Sharon Vaughn,Barbara Carroll,13
Jaime Bouldin,6,13,12,9,9,10,10,10,8,13
Humberto Perez,,2,12,9,9,10,10,10,8,13
David Rodriguez,,,2,9,9,10,10,9,8,13
Dustin Morris,,,,1,10,10,10,10,9,13
Jonathan M Gary,,,,,1,10,10,10,9,13
Latrice Y Bryant,,,,,,0,11,10,9,13
Robert Taylor,,,,,,,0,10,9,13
Sharon Vaughn,,,,,,,,0,9,13
Barbara Carroll,,,,,,,,,0,13
Total,19,15,14,11,11,11,11,11,9,13
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,14
,Jaime Bouldin,Humberto Perez,David Rodriguez,Jonathan M Gary,Sharon Vaughn,Robert Taylor,Dustin Morris,Latrice Y Bryant,Barbara Carroll,14
Jaime Bouldin,22,29,29,18,20,19,19,18,15,14
Humberto Perez,,5,30,19,21,19,18,18,15,14
David Rodriguez,,,2,17,19,17,17,17,14,14
Jonathan M Gary,,,,3,19,19,18,18,14,14
Sharon Vaughn,,,,,0,18,19,19,16,14
Robert Taylor,,,,,,0,18,18,14,14
Dustin Morris,,,,,,,0,16,14,14
Latrice Y Bryant,,,,,,,,0,13,14
Barbara Carroll,,,,,,,,,0,14
Total,54,38,33,24,23,21,20,20,18,14
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,15
,David Rodriguez,Jaime Bouldin,Barbara Carroll,Jonathan M Gary,Latrice Y Bryant,Sharon Vaughn,Humberto Perez,Dustin Morris,Robert Taylor,15
David Rodriguez,12,9,9,7,8,9,11,8,7,15
