col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,All
,Thomas P Murt,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,Joseph Giedemann,All
Thomas P Murt,41,104,70,81,79,61,All
Camille G Mccolgan,,2,36,61,60,31,All
Dan Tinney,,,1,24,29,62,All
Margaret L Recupido,,,,1,51,20,All
Linwood Holland,,,,,0,25,All
Joseph Giedemann,,,,,,1,All
Total,212,108,87,84,82,77,All
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,16
,Thomas P Murt,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,Dan Tinney,Joseph Giedemann,16
Thomas P Murt,3,14,12,13,7,7,16
Camille G Mccolgan,,0,10,9,4,4,16
Linwood Holland,,,0,10,5,5,16
Margaret L Recupido,,,,0,3,3,16
Dan Tinney,,,,,0,5,16
Joseph Giedemann,,,,,,0,16
Total,23,14,13,13,9,8,16
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,17
,Thomas P Murt,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,17
Thomas P Murt,7,16,15,14,11,11,17
Dan Tinney,,1,16,5,5,4,17
Joseph Giedemann,,,0,3,4,2,17
Camille G Mccolgan,,,,1,8,7,17
Linwood Holland,,,,,0,8,17
Margaret L Recupido,,,,,,0,17
Total,38,20,18,15,12,12,17
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,18
,Thomas P Murt,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Linwood Holland,18
Thomas P Murt,9,20,15,15,9,11,18
Camille G Mccolgan,,0,8,12,4,9,18
Dan Tinney,,,0,8,11,4,18
Margaret L Recupido,,,,0,4,8,18
Joseph Giedemann,,,,,0,0,18
Linwood Holland,,,,,,0,18
Total,41,20,17,15,11,11,18
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,19
,Thomas P Murt,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,Dan Tinney,Joseph Giedemann,19
Thomas P Murt,9,32,25,20,19,14,19
Camille G Mccolgan,,0,19,18,11,9,19
Linwood Holland,,,0,13,10,9,19
Margaret L Recupido,,,,1,3,4,19
Dan Tinney,,,,,0,13,19
Joseph Giedemann,,,,,,0,19
Total,55,33,25,22,21,16,19
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,20
,Thomas P Murt,Joseph Giedemann,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,20
Thomas P Murt,4,5,5,5,3,0,20
Joseph Giedemann,,1,4,6,2,1,20
Camille G Mccolgan,,,1,3,2,1,20
Dan Tinney,,,,0,3,1,20
Margaret L Recupido,,,,,0,0,20
Linwood Holland,,,,,,0,20
Total,12,8,7,7,3,1,20
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,21
,Thomas P Murt,Linwood Holland,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Dan Tinney,21
Thomas P Murt,6,12,11,5,10,3,21
Linwood Holland,,0,9,2,8,1,21
Camille G Mccolgan,,,0,3,8,2,21
Joseph Giedemann,,,,0,1,7,21
Margaret L Recupido,,,,,0,0,21
Dan Tinney,,,,,,0,21
Total,24,12,11,10,10,8,21
,Representative In The General Assembly 152nd District - Republican,Member Of The Republican State Committee 13th Congressional District,,,,,24
,Thomas P Murt,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,Joseph Giedemann,Dan Tinney,24
Thomas P Murt,3,9,8,8,6,5,24
Margaret L Recupido,,0,5,4,4,3,24
Camille G Mccolgan,,,0,4,4,3,24
Linwood Holland,,,,0,4,3,24
Joseph Giedemann,,,,,0,4,24
Dan Tinney,,,,,,0,24
Total,19,9,8,8,6,5,24
