col_1,col_2,division
,Senator In The General Assembly 4th District - Republican,All
,James Williams,All
James Williams,22,All
Total,22,All
,Senator In The General Assembly 4th District - Republican,1
,James Williams,1
James Williams,1,1
Total,1,1
,Senator In The General Assembly 4th District - Republican,2
,James Williams,2
James Williams,1,2
Total,1,2
,Senator In The General Assembly 4th District - Republican,3
,James Williams,3
James Williams,1,3
Total,1,3
,Senator In The General Assembly 4th District - Republican,5
,James Williams,5
James Williams,2,5
Total,2,5
,Senator In The General Assembly 4th District - Republican,8
,James Williams,8
James Williams,1,8
Total,1,8
,Senator In The General Assembly 4th District - Republican,11
,James Williams,11
James Williams,2,11
Total,2,11
,Senator In The General Assembly 4th District - Republican,12
,James Williams,12
James Williams,1,12
Total,1,12
,Senator In The General Assembly 4th District - Republican,14
,James Williams,14
James Williams,1,14
Total,1,14
,Senator In The General Assembly 4th District - Republican,17
,James Williams,17
James Williams,3,17
Total,3,17
,Senator In The General Assembly 4th District - Republican,19
,James Williams,19
James Williams,1,19
Total,1,19
,Senator In The General Assembly 4th District - Republican,21
,James Williams,21
James Williams,1,21
Total,1,21
,Senator In The General Assembly 4th District - Republican,23
,James Williams,23
James Williams,1,23
Total,1,23
,Senator In The General Assembly 4th District - Republican,25
,James Williams,25
James Williams,1,25
Total,1,25
,Senator In The General Assembly 4th District - Republican,27
,James Williams,27
James Williams,1,27
Total,1,27
,Senator In The General Assembly 4th District - Republican,28
,James Williams,28
James Williams,1,28
Total,1,28
,Senator In The General Assembly 4th District - Republican,29
,James Williams,29
James Williams,3,29
Total,3,29
