col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,All
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Theresa A Dintino,Michael A Cibik,Christopher M Vogler,All
Patty Pat Kozlowski,115,313,300,290,289,All
Maria Digiorgio Mccolgan,,3,249,252,250,All
Theresa A Dintino,,,1,249,249,All
Michael A Cibik,,,,5,249,All
Christopher M Vogler,,,,,2,All
Total,557,326,310,304,301,All
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,1
,Patty Pat Kozlowski,Theresa A Dintino,Christopher M Vogler,Michael A Cibik,Maria Digiorgio Mccolgan,1
Patty Pat Kozlowski,9,23,22,21,18,1
Theresa A Dintino,,0,16,15,15,1
Christopher M Vogler,,,0,16,15,1
Michael A Cibik,,,,0,13,1
Maria Digiorgio Mccolgan,,,,,0,1
Total,45,23,22,21,18,1
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,2
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,2
Patty Pat Kozlowski,0,6,4,3,3,2
Maria Digiorgio Mccolgan,,0,2,3,2,2
Christopher M Vogler,,,0,2,2,2
Michael A Cibik,,,,0,2,2
Theresa A Dintino,,,,,0,2
Total,9,6,4,3,3,2
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,3
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Theresa A Dintino,Christopher M Vogler,Michael A Cibik,3
Patty Pat Kozlowski,11,47,48,46,46,3
Maria Digiorgio Mccolgan,,1,44,46,45,3
Theresa A Dintino,,,0,45,45,3
Christopher M Vogler,,,,0,45,3
Michael A Cibik,,,,,0,3
Total,70,51,51,49,49,3
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,4
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Michael A Cibik,Christopher M Vogler,Theresa A Dintino,4
Patty Pat Kozlowski,13,42,40,36,36,4
Maria Digiorgio Mccolgan,,0,35,33,33,4
Michael A Cibik,,,2,33,32,4
Christopher M Vogler,,,,0,32,4
Theresa A Dintino,,,,,0,4
Total,65,42,42,36,36,4
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,5
,Patty Pat Kozlowski,Theresa A Dintino,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,5
Patty Pat Kozlowski,20,27,24,23,21,5
Theresa A Dintino,,0,18,18,18,5
Maria Digiorgio Mccolgan,,,0,19,19,5
Christopher M Vogler,,,,0,18,5
Michael A Cibik,,,,,1,5
Total,57,27,24,23,22,5
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,6
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,6
Patty Pat Kozlowski,7,21,17,17,17,6
Maria Digiorgio Mccolgan,,0,15,15,15,6
Christopher M Vogler,,,0,15,15,6
Michael A Cibik,,,,0,15,6
Theresa A Dintino,,,,,0,6
Total,34,21,17,17,17,6
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,7
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Michael A Cibik,Christopher M Vogler,Theresa A Dintino,7
Patty Pat Kozlowski,4,14,13,10,9,7
Maria Digiorgio Mccolgan,,0,12,10,10,7
Michael A Cibik,,,0,9,9,7
Christopher M Vogler,,,,0,9,7
Theresa A Dintino,,,,,0,7
Total,21,15,14,11,10,7
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,12
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Theresa A Dintino,Christopher M Vogler,Michael A Cibik,12
Patty Pat Kozlowski,1,4,4,3,3,12
Maria Digiorgio Mccolgan,,0,3,3,3,12
Theresa A Dintino,,,0,3,3,12
Christopher M Vogler,,,,0,3,12
Michael A Cibik,,,,,0,12
Total,6,4,4,3,3,12
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,15
,Patty Pat Kozlowski,Michael A Cibik,Maria Digiorgio Mccolgan,Christopher M Vogler,Theresa A Dintino,15
Patty Pat Kozlowski,4,17,16,11,11,15
Michael A Cibik,,0,11,9,9,15
Maria Digiorgio Mccolgan,,,0,9,9,15
Christopher M Vogler,,,,0,8,15
Theresa A Dintino,,,,,0,15
Total,30,17,16,11,11,15
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,18
,Patty Pat Kozlowski,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,18
Patty Pat Kozlowski,0,3,3,2,2,18
Christopher M Vogler,,0,2,2,2,18
Maria Digiorgio Mccolgan,,,0,2,2,18
Michael A Cibik,,,,0,2,18
Theresa A Dintino,,,,,0,18
Total,4,3,3,2,2,18
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,20
,Patty Pat Kozlowski,Christopher M Vogler,Theresa A Dintino,Michael A Cibik,Maria Digiorgio Mccolgan,20
Patty Pat Kozlowski,13,37,32,32,31,20
Christopher M Vogler,,1,32,30,26,20
Theresa A Dintino,,,1,30,25,20
Michael A Cibik,,,,0,26,20
Maria Digiorgio Mccolgan,,,,,0,20
Total,62,40,35,34,33,20
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,22
,Patty Pat Kozlowski,Christopher M Vogler,Michael A Cibik,Maria Digiorgio Mccolgan,Theresa A Dintino,22
Patty Pat Kozlowski,10,11,10,10,10,22
Christopher M Vogler,,1,11,11,9,22
Michael A Cibik,,,1,10,9,22
Maria Digiorgio Mccolgan,,,,0,8,22
Theresa A Dintino,,,,,0,22
Total,25,14,13,12,11,22
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,23
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Christopher M Vogler,Theresa A Dintino,Michael A Cibik,23
Patty Pat Kozlowski,4,21,22,22,21,23
Maria Digiorgio Mccolgan,,2,16,18,18,23
Christopher M Vogler,,,0,16,16,23
Theresa A Dintino,,,,0,18,23
Michael A Cibik,,,,,0,23
Total,37,23,22,22,21,23
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,24
,Patty Pat Kozlowski,Theresa A Dintino,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,24
Patty Pat Kozlowski,16,38,37,32,31,24
Theresa A Dintino,,0,32,29,28,24
Maria Digiorgio Mccolgan,,,0,30,27,24
Christopher M Vogler,,,,0,27,24
Michael A Cibik,,,,,0,24
Total,66,39,38,33,31,24
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,25
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Theresa A Dintino,Michael A Cibik,Christopher M Vogler,25
Patty Pat Kozlowski,3,19,18,13,12,25
Maria Digiorgio Mccolgan,,0,15,13,13,25
Theresa A Dintino,,,0,14,13,25
Michael A Cibik,,,,1,13,25
Christopher M Vogler,,,,,0,25
Total,26,20,19,15,13,25
