col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1
,Dwight Evans,Kevin Johnson,Amanda Mcillmurray,Andi Perez,Darrell L Clarke,Joe Celentano,Jon Geeting,Judi Golding Baker,Mariel J K Martin,Marylouise Isaacson,Matthew D Myers,Micah Mahjoubian,Noam Kugelmass,Rhea Powell,Tom Young,1
Dwight Evans,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kevin Johnson,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Amanda Mcillmurray,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Andi Perez,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Darrell L Clarke,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Joe Celentano,,,,,,0,0,0,0,0,0,0,0,0,0,1
Jon Geeting,,,,,,,0,0,0,0,0,0,0,0,0,1
Judi Golding Baker,,,,,,,,0,0,0,0,0,0,0,0,1
Mariel J K Martin,,,,,,,,,0,0,0,0,0,0,0,1
Marylouise Isaacson,,,,,,,,,,0,0,0,0,0,0,1
Matthew D Myers,,,,,,,,,,,0,0,0,0,0,1
Micah Mahjoubian,,,,,,,,,,,,0,0,0,0,1
Noam Kugelmass,,,,,,,,,,,,,0,0,0,1
Rhea Powell,,,,,,,,,,,,,,0,0,1
Tom Young,,,,,,,,,,,,,,,0,1
Total,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,2
,Dwight Evans,Kevin Johnson,Amanda Mcillmurray,Andi Perez,Darrell L Clarke,Joe Celentano,Jon Geeting,Judi Golding Baker,Mariel J K Martin,Marylouise Isaacson,Matthew D Myers,Micah Mahjoubian,Noam Kugelmass,Rhea Powell,Tom Young,2
Dwight Evans,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kevin Johnson,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Amanda Mcillmurray,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Andi Perez,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Darrell L Clarke,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Joe Celentano,,,,,,0,0,0,0,0,0,0,0,0,0,2
