col_1,col_2,col_3,division
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,All
,Bob Casey Jr,Morgan Cephas,All
Bob Casey Jr,305,"3,724",All
Morgan Cephas,,227,All
Total,"4,029","3,951",All
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,1
,Bob Casey Jr,Morgan Cephas,1
Bob Casey Jr,5,40,1
Morgan Cephas,,2,1
Total,45,42,1
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,2
,Bob Casey Jr,Morgan Cephas,2
Bob Casey Jr,7,69,2
Morgan Cephas,,4,2
Total,76,73,2
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,3
,Morgan Cephas,Bob Casey Jr,3
Morgan Cephas,7,67,3
Bob Casey Jr,,6,3
Total,74,73,3
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,4
,Morgan Cephas,Bob Casey Jr,4
Morgan Cephas,4,54,4
Bob Casey Jr,,2,4
Total,58,56,4
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,5
,Bob Casey Jr,Morgan Cephas,5
Bob Casey Jr,8,49,5
Morgan Cephas,,3,5
Total,57,52,5
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,6
,Morgan Cephas,Bob Casey Jr,6
Morgan Cephas,8,88,6
Bob Casey Jr,,2,6
Total,96,90,6
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,7
,Bob Casey Jr,Morgan Cephas,7
Bob Casey Jr,7,96,7
Morgan Cephas,,7,7
Total,103,103,7
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,8
,Bob Casey Jr,Morgan Cephas,8
Bob Casey Jr,7,115,8
Morgan Cephas,,4,8
Total,122,119,8
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,9
,Bob Casey Jr,Morgan Cephas,9
Bob Casey Jr,9,51,9
Morgan Cephas,,2,9
Total,60,53,9
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,10
,Bob Casey Jr,Morgan Cephas,10
Bob Casey Jr,11,99,10
Morgan Cephas,,5,10
Total,110,104,10
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,11
,Bob Casey Jr,Morgan Cephas,11
Bob Casey Jr,11,85,11
Morgan Cephas,,2,11
Total,96,87,11
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,12
,Bob Casey Jr,Morgan Cephas,12
Bob Casey Jr,11,151,12
Morgan Cephas,,4,12
Total,162,155,12
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,13
,Bob Casey Jr,Morgan Cephas,13
Bob Casey Jr,9,102,13
Morgan Cephas,,6,13
Total,111,108,13
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,14
,Morgan Cephas,Bob Casey Jr,14
Morgan Cephas,7,107,14
Bob Casey Jr,,4,14
Total,114,111,14
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,15
,Bob Casey Jr,Morgan Cephas,15
Bob Casey Jr,8,63,15
Morgan Cephas,,7,15
Total,71,70,15
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,16
,Bob Casey Jr,Morgan Cephas,16
Bob Casey Jr,5,37,16
Morgan Cephas,,5,16
Total,42,42,16
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,17
,Bob Casey Jr,Morgan Cephas,17
Bob Casey Jr,12,64,17
Morgan Cephas,,4,17
Total,76,68,17
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,18
,Morgan Cephas,Bob Casey Jr,18
Morgan Cephas,9,82,18
Bob Casey Jr,,4,18
Total,91,86,18
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,19
,Bob Casey Jr,Morgan Cephas,19
Bob Casey Jr,10,122,19
Morgan Cephas,,10,19
Total,132,132,19
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,20
,Bob Casey Jr,Morgan Cephas,20
Bob Casey Jr,14,74,20
Morgan Cephas,,6,20
Total,88,80,20
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,21
,Bob Casey Jr,Morgan Cephas,21
Bob Casey Jr,11,92,21
Morgan Cephas,,5,21
Total,103,97,21
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,22
,Bob Casey Jr,Morgan Cephas,22
Bob Casey Jr,7,97,22
Morgan Cephas,,6,22
Total,104,103,22
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,23
,Bob Casey Jr,Morgan Cephas,23
Bob Casey Jr,7,145,23
Morgan Cephas,,4,23
Total,152,149,23
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,24
,Morgan Cephas,Bob Casey Jr,24
Morgan Cephas,12,143,24
Bob Casey Jr,,10,24
Total,155,153,24
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,25
,Bob Casey Jr,Morgan Cephas,25
Bob Casey Jr,4,99,25
Morgan Cephas,,4,25
Total,103,103,25
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,26
,Bob Casey Jr,Morgan Cephas,26
Bob Casey Jr,3,39,26
Morgan Cephas,,3,26
Total,42,42,26
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,27
,Morgan Cephas,Bob Casey Jr,27
Morgan Cephas,9,113,27
Bob Casey Jr,,7,27
Total,122,120,27
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,28
,Bob Casey Jr,Morgan Cephas,28
Bob Casey Jr,8,97,28
Morgan Cephas,,2,28
Total,105,99,28
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,29
,Bob Casey Jr,Morgan Cephas,29
Bob Casey Jr,13,108,29
Morgan Cephas,,7,29
Total,121,115,29
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,30
,Bob Casey Jr,Morgan Cephas,30
Bob Casey Jr,10,116,30
Morgan Cephas,,2,30
Total,126,118,30
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,31
,Bob Casey Jr,Morgan Cephas,31
Bob Casey Jr,8,110,31
Morgan Cephas,,6,31
Total,118,116,31
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,32
,Morgan Cephas,Bob Casey Jr,32
Morgan Cephas,3,69,32
Bob Casey Jr,,1,32
Total,72,70,32
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,33
,Bob Casey Jr,Morgan Cephas,33
Bob Casey Jr,12,103,33
Morgan Cephas,,9,33
Total,115,112,33
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,34
,Bob Casey Jr,Morgan Cephas,34
Bob Casey Jr,11,141,34
Morgan Cephas,,10,34
Total,152,151,34
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,35
,Bob Casey Jr,Morgan Cephas,35
Bob Casey Jr,7,65,35
Morgan Cephas,,4,35
Total,72,69,35
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,36
,Bob Casey Jr,Morgan Cephas,36
Bob Casey Jr,6,55,36
Morgan Cephas,,1,36
Total,61,56,36
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,37
,Morgan Cephas,Bob Casey Jr,37
Morgan Cephas,3,62,37
Bob Casey Jr,,2,37
Total,65,64,37
,United States Senator - Democrat,Representative In The General Assembly 192nd District - Democrat,38
,Bob Casey Jr,Morgan Cephas,38
Bob Casey Jr,7,38,38
Morgan Cephas,,3,38
Total,45,41,38
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,39
,Morgan Cephas,Bob Casey Jr,39
Morgan Cephas,10,92,39
Bob Casey Jr,,7,39
Total,102,99,39
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,40
,Morgan Cephas,Bob Casey Jr,40
Morgan Cephas,4,75,40
Bob Casey Jr,,2,40
Total,79,77,40
,Representative In The General Assembly 192nd District - Democrat,United States Senator - Democrat,41
,Morgan Cephas,Bob Casey Jr,41
Morgan Cephas,9,159,41
Bob Casey Jr,,6,41
Total,168,165,41
