col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Representative In The General Assembly 190th District - Democrat,,,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,All
,Vanessa L Brown,Ray Bailey,Wanda Logan,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Kevin Bundy,Rebecca Poyourow,John Brady,Joe Khan,Nat Lownes,Jacque Whaumbush,All
Vanessa L Brown,91,0,0,737,706,627,567,486,462,442,202,152,139,82,89,94,All
Ray Bailey,,78,0,226,168,152,134,78,75,73,111,57,46,48,41,29,All
Wanda Logan,,,26,89,67,64,53,55,51,45,35,33,19,23,16,23,All
Kathryn S Huggins,,,,7,749,727,652,517,502,482,273,209,146,113,113,111,All
Ken Washington,,,,,4,705,653,462,455,430,254,137,133,93,109,75,All
Dewayne Drummond,,,,,,5,619,463,438,417,239,132,115,92,92,74,All
Liam G Boyle,,,,,,,2,410,389,390,202,102,94,75,71,49,All
Lisa Rhodes,,,,,,,,1,505,439,128,136,100,76,65,110,All
Linda Norris,,,,,,,,,2,416,110,117,100,64,54,93,All
Monica Maria Djerassi,,,,,,,,,,1,100,147,74,76,46,85,All
Kevin Bundy,,,,,,,,,,,2,93,101,61,81,46,All
Rebecca Poyourow,,,,,,,,,,,,0,67,52,57,73,All
John Brady,,,,,,,,,,,,,0,46,49,30,All
Joe Khan,,,,,,,,,,,,,,0,44,30,All
Nat Lownes,,,,,,,,,,,,,,,0,22,All
Jacque Whaumbush,,,,,,,,,,,,,,,,0,All
Total,"1,093",378,159,"1,080",963,863,772,635,603,572,354,245,212,159,150,149,All
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,1
,Kathryn S Huggins,Liam G Boyle,Dewayne Drummond,Ken Washington,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Kevin Bundy,Rebecca Poyourow,Jacque Whaumbush,John Brady,Nat Lownes,Joe Khan,Vanessa L Brown,Ray Bailey,Wanda Logan,1
Kathryn S Huggins,1,57,55,54,32,30,22,5,3,1,1,1,1,52,8,5,1
Liam G Boyle,,0,57,55,32,30,22,6,2,2,1,1,0,50,6,4,1
Dewayne Drummond,,,0,56,31,30,21,6,1,1,1,2,1,49,6,4,1
Ken Washington,,,,0,29,28,20,5,1,1,1,2,1,48,6,4,1
Linda Norris,,,,,0,33,20,2,3,2,1,2,1,30,3,2,1
Lisa Rhodes,,,,,,0,20,2,2,2,0,2,1,28,2,2,1
Monica Maria Djerassi,,,,,,,0,0,1,1,0,0,0,19,2,0,1
Kevin Bundy,,,,,,,,0,0,0,0,1,0,3,2,2,1
Rebecca Poyourow,,,,,,,,,0,1,1,0,0,2,1,0,1
