col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 5th District - Republican,,Governor - Republican,,,All
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,All
Pearl Kim,19,0,416,340,127,All
Paul D Addis,,1,3,1,1,All
Scott R Wagner,,,97,0,0,All
Paul Mango,,,,158,0,All
Laura Ellsworth,,,,,40,All
Total,902,6,516,499,168,All
