col_1,col_2,col_3,division
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,All
,Anthony Hardy Williams,Bob Casey Jr,All
Anthony Hardy Williams,151,"1,846",All
Bob Casey Jr,,112,All
Total,"1,997","1,958",All
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,1
,Anthony Hardy Williams,Bob Casey Jr,1
Anthony Hardy Williams,7,48,1
Bob Casey Jr,,6,1
Total,55,54,1
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,2
,Anthony Hardy Williams,Bob Casey Jr,2
Anthony Hardy Williams,4,61,2
Bob Casey Jr,,3,2
Total,65,64,2
,United States Senator - Democrat,Senator In The General Assembly 8th District - Democrat,3
,Bob Casey Jr,Anthony Hardy Williams,3
Bob Casey Jr,5,84,3
Anthony Hardy Williams,,2,3
Total,89,86,3
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,4
,Anthony Hardy Williams,Bob Casey Jr,4
Anthony Hardy Williams,9,103,4
Bob Casey Jr,,2,4
Total,112,105,4
,United States Senator - Democrat,Senator In The General Assembly 8th District - Democrat,5
,Bob Casey Jr,Anthony Hardy Williams,5
Bob Casey Jr,7,57,5
Anthony Hardy Williams,,6,5
Total,64,63,5
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,6
,Anthony Hardy Williams,Bob Casey Jr,6
Anthony Hardy Williams,7,78,6
Bob Casey Jr,,5,6
Total,85,83,6
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,7
,Anthony Hardy Williams,Bob Casey Jr,7
Anthony Hardy Williams,8,71,7
Bob Casey Jr,,3,7
Total,79,74,7
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,8
,Anthony Hardy Williams,Bob Casey Jr,8
Anthony Hardy Williams,5,85,8
Bob Casey Jr,,5,8
Total,90,90,8
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,9
,Anthony Hardy Williams,Bob Casey Jr,9
Anthony Hardy Williams,10,111,9
Bob Casey Jr,,8,9
Total,121,119,9
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,10
,Anthony Hardy Williams,Bob Casey Jr,10
Anthony Hardy Williams,7,84,10
Bob Casey Jr,,2,10
Total,91,86,10
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,11
,Anthony Hardy Williams,Bob Casey Jr,11
Anthony Hardy Williams,11,121,11
Bob Casey Jr,,8,11
Total,132,129,11
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,12
,Anthony Hardy Williams,Bob Casey Jr,12
Anthony Hardy Williams,3,88,12
Bob Casey Jr,,2,12
Total,91,90,12
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,13
,Anthony Hardy Williams,Bob Casey Jr,13
Anthony Hardy Williams,3,65,13
Bob Casey Jr,,0,13
Total,68,65,13
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,14
,Anthony Hardy Williams,Bob Casey Jr,14
Anthony Hardy Williams,9,106,14
Bob Casey Jr,,5,14
Total,115,111,14
,United States Senator - Democrat,Senator In The General Assembly 8th District - Democrat,15
,Bob Casey Jr,Anthony Hardy Williams,15
Bob Casey Jr,5,99,15
Anthony Hardy Williams,,3,15
Total,104,102,15
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,16
,Anthony Hardy Williams,Bob Casey Jr,16
Anthony Hardy Williams,9,98,16
Bob Casey Jr,,7,16
Total,107,105,16
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,17
,Anthony Hardy Williams,Bob Casey Jr,17
Anthony Hardy Williams,12,115,17
Bob Casey Jr,,4,17
Total,127,119,17
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,18
,Anthony Hardy Williams,Bob Casey Jr,18
Anthony Hardy Williams,9,88,18
Bob Casey Jr,,3,18
Total,97,91,18
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,19
,Anthony Hardy Williams,Bob Casey Jr,19
Anthony Hardy Williams,9,105,19
Bob Casey Jr,,6,19
Total,114,111,19
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,20
,Anthony Hardy Williams,Bob Casey Jr,20
Anthony Hardy Williams,6,90,20
Bob Casey Jr,,4,20
Total,96,94,20
,Senator In The General Assembly 8th District - Democrat,United States Senator - Democrat,21
,Anthony Hardy Williams,Bob Casey Jr,21
Anthony Hardy Williams,8,31,21
Bob Casey Jr,,6,21
Total,39,37,21
,United States Senator - Democrat,Senator In The General Assembly 8th District - Democrat,22
,Bob Casey Jr,Anthony Hardy Williams,22
Bob Casey Jr,16,58,22
Anthony Hardy Williams,,4,22
Total,74,62,22
