col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,All
,Tom Young,Marylouise Isaacson,Rhea Powell,Noam Kugelmass,Micah Mahjoubian,Andi Perez,Amanda Mcillmurray,Mariel J K Martin,Darrell L Clarke,Judi Golding Baker,Matthew D Myers,Joe Celentano,Jon Geeting,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,All
Tom Young,7,948,779,927,913,864,699,725,663,471,527,486,355,602,401,453,170,11,All
Marylouise Isaacson,,0,939,693,940,"1,018",959,"1,006",741,729,592,437,356,460,523,375,155,10,All
Rhea Powell,,,5,774,765,743,887,731,547,693,311,568,347,426,498,280,240,9,All
Noam Kugelmass,,,,4,623,607,660,539,400,470,225,456,286,573,391,209,150,13,All
Micah Mahjoubian,,,,,5,855,661,728,595,471,494,450,279,376,393,383,166,7,All
Andi Perez,,,,,,3,739,840,650,537,528,379,332,411,443,334,115,10,All
Amanda Mcillmurray,,,,,,,0,747,480,713,342,410,348,423,474,197,149,8,All
Mariel J K Martin,,,,,,,,0,636,560,505,318,242,349,416,319,119,4,All
Darrell L Clarke,,,,,,,,,17,400,487,227,176,330,360,352,77,3,All
Judi Golding Baker,,,,,,,,,,0,306,264,249,304,414,128,99,6,All
Matthew D Myers,,,,,,,,,,,1,160,180,211,205,254,56,4,All
Joe Celentano,,,,,,,,,,,,1,227,215,196,182,121,9,All
Jon Geeting,,,,,,,,,,,,,1,211,185,97,47,6,All
John Fetterman,,,,,,,,,,,,,,142,0,0,0,0,All
Nina Ahmad,,,,,,,,,,,,,,,133,0,0,0,All
Mike Stack,,,,,,,,,,,,,,,,78,0,0,All
Kathi Cozzone,,,,,,,,,,,,,,,,,32,0,All
Ray Sosa,,,,,,,,,,,,,,,,,,2,All
Total,"1,663","1,536","1,469","1,349","1,341","1,323","1,261","1,216","1,152",959,740,731,551,"1,108",986,747,352,20,All
,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Tom Young,Marylouise Isaacson,Darrell L Clarke,Micah Mahjoubian,Andi Perez,Mariel J K Martin,Rhea Powell,Amanda Mcillmurray,Noam Kugelmass,Judi Golding Baker,Matthew D Myers,Joe Celentano,Jon Geeting,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,1
Tom Young,0,79,73,80,72,66,41,40,42,27,41,34,18,50,31,28,11,0,1
Marylouise Isaacson,,0,77,81,82,84,58,59,36,41,45,31,19,44,28,36,7,0,1
Darrell L Clarke,,,2,66,65,65,34,38,28,26,45,17,14,48,26,30,6,0,1
Micah Mahjoubian,,,,0,74,67,44,39,35,29,39,28,15,48,27,25,9,0,1
Andi Perez,,,,,0,75,42,40,32,28,40,25,16,37,21,34,4,0,1
Mariel J K Martin,,,,,,0,47,46,29,36,42,23,18,39,17,33,6,0,1
Rhea Powell,,,,,,,0,50,36,37,14,37,21,20,24,29,10,0,1
Amanda Mcillmurray,,,,,,,,0,33,38,15,27,18,14,20,31,6,0,1
Noam Kugelmass,,,,,,,,,0,21,12,25,12,14,19,27,5,0,1
Judi Golding Baker,,,,,,,,,,0,11,16,12,14,11,25,5,0,1
Matthew D Myers,,,,,,,,,,,0,8,6,31,13,6,1,0,1
Joe Celentano,,,,,,,,,,,,0,14,15,10,17,5,0,1
Jon Geeting,,,,,,,,,,,,,0,6,12,9,3,0,1
Mike Stack,,,,,,,,,,,,,,4,0,0,0,0,1
John Fetterman,,,,,,,,,,,,,,,10,0,0,0,1
Nina Ahmad,,,,,,,,,,,,,,,,4,0,0,1
Kathi Cozzone,,,,,,,,,,,,,,,,,1,0,1
Ray Sosa,,,,,,,,,,,,,,,,,,0,1
Total,124,117,115,113,98,97,83,72,66,55,52,49,30,73,64,64,18,0,1
,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Marylouise Isaacson,Rhea Powell,Tom Young,Amanda Mcillmurray,Micah Mahjoubian,Mariel J K Martin,Darrell L Clarke,Andi Perez,Judi Golding Baker,Matthew D Myers,Noam Kugelmass,Joe Celentano,Jon Geeting,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,2
Marylouise Isaacson,0,64,59,63,61,65,53,58,45,37,29,24,22,32,25,27,12,0,2
Rhea Powell,,0,50,64,57,53,41,45,48,24,37,34,27,32,21,24,18,0,2
Tom Young,,,2,42,66,50,46,49,26,38,36,26,18,22,34,23,11,0,2
Amanda Mcillmurray,,,,0,49,55,34,46,53,22,36,28,19,35,17,21,12,0,2
Micah Mahjoubian,,,,,0,57,43,53,31,39,32,25,14,22,28,23,13,0,2
Mariel J K Martin,,,,,,0,47,56,38,39,27,17,15,25,21,24,11,0,2
Darrell L Clarke,,,,,,,1,40,26,36,19,10,13,19,26,25,7,0,2
