col_1,col_2,col_3,col_4,division
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,All
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,All
Tom Wolf,30,332,177,All
Rosita C Youngblood,,17,0,All
Bernard A Williams,,,8,All
Total,539,349,185,All
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,16
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,16
Tom Wolf,4,35,21,16
Rosita C Youngblood,,0,0,16
Bernard A Williams,,,0,16
Total,60,35,21,16
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,21
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,21
Tom Wolf,6,72,26,21
Rosita C Youngblood,,3,0,21
Bernard A Williams,,,1,21
Total,104,75,27,21
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,22
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,22
Tom Wolf,8,49,41,22
Rosita C Youngblood,,3,0,22
Bernard A Williams,,,1,22
Total,98,52,42,22
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,23
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,23
Tom Wolf,3,31,18,23
Rosita C Youngblood,,0,0,23
Bernard A Williams,,,2,23
Total,52,31,20,23
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,24
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,24
Tom Wolf,3,54,28,24
Rosita C Youngblood,,5,0,24
Bernard A Williams,,,3,24
Total,85,59,31,24
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,25
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,25
Tom Wolf,2,41,18,25
Rosita C Youngblood,,4,0,25
Bernard A Williams,,,1,25
Total,61,45,19,25
,Governor - Democrat,Representative In The General Assembly 198th District - Democrat,,29
,Tom Wolf,Rosita C Youngblood,Bernard A Williams,29
Tom Wolf,4,50,25,29
Rosita C Youngblood,,2,0,29
Bernard A Williams,,,0,29
Total,79,52,25,29
