col_1,col_2,col_3,division
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,All
,Tom Wolf,Brian Sims,All
Tom Wolf,374,"4,749",All
Brian Sims,,137,All
Total,"5,123","4,886",All
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,1
,Tom Wolf,Brian Sims,1
Tom Wolf,12,153,1
Brian Sims,,1,1
Total,165,154,1
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,2
,Tom Wolf,Brian Sims,2
Tom Wolf,16,155,2
Brian Sims,,5,2
Total,171,160,2
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,3
,Tom Wolf,Brian Sims,3
Tom Wolf,9,181,3
Brian Sims,,1,3
Total,190,182,3
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,4
,Tom Wolf,Brian Sims,4
Tom Wolf,9,155,4
Brian Sims,,2,4
Total,164,157,4
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,5
,Tom Wolf,Brian Sims,5
Tom Wolf,5,146,5
Brian Sims,,4,5
Total,151,150,5
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,6
,Tom Wolf,Brian Sims,6
Tom Wolf,18,148,6
Brian Sims,,3,6
Total,166,151,6
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,7
,Tom Wolf,Brian Sims,7
Tom Wolf,13,188,7
Brian Sims,,7,7
Total,201,195,7
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,8
,Tom Wolf,Brian Sims,8
Tom Wolf,16,154,8
Brian Sims,,4,8
Total,170,158,8
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,9
,Tom Wolf,Brian Sims,9
Tom Wolf,10,136,9
Brian Sims,,3,9
Total,146,139,9
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,10
,Tom Wolf,Brian Sims,10
Tom Wolf,13,194,10
Brian Sims,,5,10
Total,207,199,10
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,11
,Tom Wolf,Brian Sims,11
Tom Wolf,7,94,11
Brian Sims,,1,11
Total,101,95,11
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,12
,Tom Wolf,Brian Sims,12
Tom Wolf,12,112,12
Brian Sims,,3,12
Total,124,115,12
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,13
,Tom Wolf,Brian Sims,13
Tom Wolf,6,113,13
Brian Sims,,3,13
Total,119,116,13
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,14
,Tom Wolf,Brian Sims,14
Tom Wolf,10,167,14
Brian Sims,,4,14
Total,177,171,14
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,15
,Tom Wolf,Brian Sims,15
Tom Wolf,9,158,15
Brian Sims,,4,15
Total,167,162,15
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,16
,Tom Wolf,Brian Sims,16
Tom Wolf,24,236,16
Brian Sims,,6,16
Total,260,242,16
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,17
,Tom Wolf,Brian Sims,17
Tom Wolf,13,98,17
Brian Sims,,1,17
Total,111,99,17
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,18
,Tom Wolf,Brian Sims,18
Tom Wolf,24,233,18
Brian Sims,,7,18
Total,257,240,18
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,19
,Tom Wolf,Brian Sims,19
Tom Wolf,8,182,19
Brian Sims,,2,19
Total,190,184,19
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,20
,Tom Wolf,Brian Sims,20
Tom Wolf,3,67,20
Brian Sims,,0,20
Total,70,67,20
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,21
,Tom Wolf,Brian Sims,21
Tom Wolf,18,202,21
Brian Sims,,10,21
Total,220,212,21
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,22
,Tom Wolf,Brian Sims,22
Tom Wolf,2,45,22
Brian Sims,,1,22
Total,47,46,22
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,23
,Tom Wolf,Brian Sims,23
Tom Wolf,11,183,23
Brian Sims,,9,23
Total,194,192,23
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,24
,Tom Wolf,Brian Sims,24
Tom Wolf,21,262,24
Brian Sims,,7,24
Total,283,269,24
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,25
,Tom Wolf,Brian Sims,25
Tom Wolf,28,119,25
Brian Sims,,12,25
Total,147,131,25
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,26
,Tom Wolf,Brian Sims,26
Tom Wolf,8,208,26
Brian Sims,,4,26
Total,216,212,26
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,27
,Tom Wolf,Brian Sims,27
Tom Wolf,5,85,27
Brian Sims,,1,27
Total,90,86,27
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,28
,Tom Wolf,Brian Sims,28
Tom Wolf,7,179,28
Brian Sims,,6,28
Total,186,185,28
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,29
,Tom Wolf,Brian Sims,29
Tom Wolf,28,278,29
Brian Sims,,17,29
Total,306,295,29
,Governor - Democrat,Representative In The General Assembly 182nd District - Democrat,30
,Tom Wolf,Brian Sims,30
Tom Wolf,9,118,30
Brian Sims,,4,30
Total,127,122,30
