col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 188th District - Democrat,,,Lieutenant Governor - Democrat,,,,,All
,James R Roebuck,Diane Settles,Jeff Curry,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,All
James R Roebuck,22,0,0,80,32,22,30,0,All
Diane Settles,,7,0,31,26,36,15,0,All
Jeff Curry,,,4,11,14,3,9,1,All
Mike Stack,,,,2,0,0,0,0,All
Nina Ahmad,,,,,6,0,0,0,All
Kathi Cozzone,,,,,,1,0,0,All
John Fetterman,,,,,,,0,0,All
Ray Sosa,,,,,,,,0,All
Total,186,115,42,124,78,62,54,1,All
,Representative In The General Assembly 188th District - Democrat,,,Lieutenant Governor - Democrat,,,,,1
,James R Roebuck,Diane Settles,Jeff Curry,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,1
James R Roebuck,1,0,0,30,7,4,6,0,1
Diane Settles,,1,0,9,4,8,2,0,1
Jeff Curry,,,0,5,5,0,1,0,1
Mike Stack,,,,0,0,0,0,0,1
Nina Ahmad,,,,,1,0,0,0,1
Kathi Cozzone,,,,,,0,0,0,1
John Fetterman,,,,,,,0,0,1
Ray Sosa,,,,,,,,0,1
Total,48,24,11,44,17,12,9,0,1
,Representative In The General Assembly 188th District - Democrat,,,Lieutenant Governor - Democrat,,,,,2
,James R Roebuck,Diane Settles,Jeff Curry,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,2
James R Roebuck,7,0,0,17,10,10,9,0,2
Diane Settles,,4,0,11,14,8,9,0,2
Jeff Curry,,,0,2,1,6,3,0,2
Mike Stack,,,,1,0,0,0,0,2
Kathi Cozzone,,,,,0,0,0,0,2
John Fetterman,,,,,,0,0,0,2
Nina Ahmad,,,,,,,2,0,2
Ray Sosa,,,,,,,,0,2
Total,53,46,12,31,25,24,23,0,2
,Representative In The General Assembly 188th District - Democrat,,,Lieutenant Governor - Democrat,,,,,3
,James R Roebuck,Diane Settles,Jeff Curry,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,3
James R Roebuck,9,0,0,21,3,6,5,0,3
Diane Settles,,0,0,6,8,4,3,0,3
Jeff Curry,,,1,1,0,0,2,0,3
Mike Stack,,,,1,0,0,0,0,3
Kathi Cozzone,,,,,1,0,0,0,3
John Fetterman,,,,,,0,0,0,3
Nina Ahmad,,,,,,,0,0,3
Ray Sosa,,,,,,,,0,3
Total,44,21,4,29,12,10,10,0,3
,Representative In The General Assembly 188th District - Democrat,,,Lieutenant Governor - Democrat,,,,,23
,James R Roebuck,Diane Settles,Jeff Curry,Nina Ahmad,Mike Stack,Kathi Cozzone,John Fetterman,Ray Sosa,23
James R Roebuck,5,0,0,11,12,5,8,0,23
Diane Settles,,2,0,10,5,6,1,0,23
Jeff Curry,,,3,4,3,2,2,1,23
Nina Ahmad,,,,3,0,0,0,0,23
Mike Stack,,,,,0,0,0,0,23
Kathi Cozzone,,,,,,0,0,0,23
John Fetterman,,,,,,,0,0,23
Ray Sosa,,,,,,,,0,23
Total,41,24,15,28,20,13,11,1,23
