col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Representative In The General Assembly 181st District - Democrat,,,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,All
,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,Jaime Bouldin,Barbara Carroll,David Rodriguez,Humberto Perez,Sharon Vaughn,Latrice Y Bryant,Robert Taylor,Dustin Morris,Jonathan M Gary,All
Malcolm Kenyatta,166,0,0,0,0,116,152,111,109,129,106,90,83,77,All
Lewis Nash Sr,,41,0,0,0,97,36,68,69,32,31,29,30,27,All
Lewis Thomas Iii,,,41,0,0,38,31,42,36,30,23,23,19,19,All
Alex Deering,,,,9,0,18,14,12,14,11,10,9,9,8,All
Gilberto Gonzalez,,,,,3,10,14,13,14,13,10,8,10,9,All
Jaime Bouldin,,,,,,3,165,174,177,161,145,133,137,130,All
Barbara Carroll,,,,,,,1,166,161,193,164,144,143,133,All
David Rodriguez,,,,,,,,3,190,162,145,136,136,132,All
Humberto Perez,,,,,,,,,2,161,148,142,136,129,All
Sharon Vaughn,,,,,,,,,,0,165,145,141,135,All
Latrice Y Bryant,,,,,,,,,,,0,144,131,135,All
Robert Taylor,,,,,,,,,,,,0,126,134,All
Dustin Morris,,,,,,,,,,,,,0,124,All
Jonathan M Gary,,,,,,,,,,,,,,0,All
Total,377,177,126,36,22,283,251,250,247,218,183,162,152,140,All
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,,,,1
,David Rodriguez,Humberto Perez,Jaime Bouldin,Sharon Vaughn,Latrice Y Bryant,Barbara Carroll,Dustin Morris,Robert Taylor,Jonathan M Gary,Malcolm Kenyatta,Lewis Nash Sr,Gilberto Gonzalez,Lewis Thomas Iii,Alex Deering,1
David Rodriguez,0,22,15,14,15,13,11,11,10,13,8,3,1,0,1
Humberto Perez,,0,15,14,15,13,11,12,11,12,9,3,1,0,1
Jaime Bouldin,,,1,13,13,13,11,12,12,8,13,2,1,0,1
