col_1,col_2,col_3,col_4,col_5,col_6,division
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,All
,Tom Wolf,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,All
Tom Wolf,467,"1,625","1,533","1,448","1,420",All
Sherrie Cohen,,17,"1,252","1,241","1,274",All
Chris Rabb,,,14,"1,211","1,222",All
Qasim Rashad,,,,12,"1,226",All
Carla Cain,,,,,8,All
Total,"2,676","1,665","1,569","1,484","1,449",All
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,1
,Tom Wolf,Qasim Rashad,Sherrie Cohen,Carla Cain,Chris Rabb,1
Tom Wolf,17,45,40,37,33,1
Qasim Rashad,,0,31,34,32,1
Sherrie Cohen,,,0,31,30,1
Carla Cain,,,,1,31,1
Chris Rabb,,,,,1,1
Total,73,45,40,38,34,1
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,2
,Tom Wolf,Carla Cain,Sherrie Cohen,Chris Rabb,Qasim Rashad,2
Tom Wolf,15,60,51,48,45,2
Carla Cain,,1,43,43,44,2
Sherrie Cohen,,,3,42,42,2
Chris Rabb,,,,0,41,2
Qasim Rashad,,,,,2,2
Total,92,63,55,49,49,2
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,3
,Tom Wolf,Carla Cain,Qasim Rashad,Sherrie Cohen,Chris Rabb,3
Tom Wolf,9,37,35,34,31,3
Carla Cain,,0,28,28,28,3
Qasim Rashad,,,0,28,26,3
Sherrie Cohen,,,,0,27,3
Chris Rabb,,,,,0,3
Total,63,38,36,36,32,3
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,4
,Tom Wolf,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,4
Tom Wolf,38,127,115,115,105,4
Sherrie Cohen,,1,100,100,104,4
Chris Rabb,,,2,93,97,4
Qasim Rashad,,,,1,96,4
Carla Cain,,,,,1,4
Total,199,130,118,118,109,4
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,5
,Tom Wolf,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,5
Tom Wolf,18,64,55,55,55,5
Sherrie Cohen,,1,50,51,52,5
Qasim Rashad,,,2,48,46,5
Carla Cain,,,,0,49,5
Chris Rabb,,,,,1,5
Total,97,68,59,57,57,5
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,6
,Tom Wolf,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,6
Tom Wolf,22,30,27,22,21,6
Sherrie Cohen,,0,22,20,20,6
Qasim Rashad,,,0,20,21,6
Carla Cain,,,,0,20,6
Chris Rabb,,,,,0,6
Total,59,30,27,22,21,6
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,7
,Tom Wolf,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,7
Tom Wolf,19,53,38,34,29,7
Sherrie Cohen,,0,34,33,29,7
Chris Rabb,,,0,31,28,7
Qasim Rashad,,,,0,27,7
Carla Cain,,,,,0,7
Total,81,55,40,36,30,7
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,8
,Tom Wolf,Sherrie Cohen,Chris Rabb,Carla Cain,Qasim Rashad,8
Tom Wolf,17,60,55,53,47,8
Sherrie Cohen,,0,47,47,44,8
Chris Rabb,,,2,45,44,8
Carla Cain,,,,0,45,8
Qasim Rashad,,,,,0,8
Total,93,62,59,54,48,8
,Governor - Democrat,Member Of The - Democratic State Committee 4th Senatorial District,,,,9
,Tom Wolf,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,9
