col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,,All
,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,All
Mike Stack,7,0,0,0,0,43,41,18,5,1,All
Nina Ahmad,,1,0,0,0,19,35,2,6,1,All
Kathi Cozzone,,,2,0,0,20,6,10,1,1,All
John Fetterman,,,,4,0,11,15,3,2,0,All
Ray Sosa,,,,,0,1,0,0,0,1,All
Lewis Nash Sr,,,,,,13,0,0,0,0,All
Malcolm Kenyatta,,,,,,,10,0,0,0,All
Lewis Thomas Iii,,,,,,,,3,0,0,All
Alex Deering,,,,,,,,,0,0,All
Gilberto Gonzalez,,,,,,,,,,0,All
Total,115,64,40,35,2,107,107,36,14,4,All
,Representative In The General Assembly 181st District - Democrat,,,,,Lieutenant Governor - Democrat,,,,,5
,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,5
Lewis Nash Sr,0,0,0,0,0,0,2,3,1,0,5
Malcolm Kenyatta,,0,0,0,0,4,1,0,1,0,5
Lewis Thomas Iii,,,0,0,0,2,1,0,0,0,5
Alex Deering,,,,0,0,0,0,0,0,0,5
Gilberto Gonzalez,,,,,0,0,0,0,0,0,5
Mike Stack,,,,,,0,0,0,0,0,5
Nina Ahmad,,,,,,,0,0,0,0,5
Kathi Cozzone,,,,,,,,0,0,0,5
John Fetterman,,,,,,,,,0,0,5
Ray Sosa,,,,,,,,,,0,5
Total,6,6,3,0,0,6,4,3,2,0,5
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,,6
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,6
Mike Stack,3,0,0,0,0,15,4,2,0,0,6
Kathi Cozzone,,2,0,0,0,0,2,2,0,0,6
Nina Ahmad,,,0,0,0,5,0,1,0,0,6
John Fetterman,,,,1,0,2,0,1,1,0,6
Ray Sosa,,,,,0,0,0,0,0,0,6
Malcolm Kenyatta,,,,,,1,0,0,0,0,6
Lewis Nash Sr,,,,,,,1,0,0,0,6
Lewis Thomas Iii,,,,,,,,0,0,0,6
Alex Deering,,,,,,,,,0,0,6
Gilberto Gonzalez,,,,,,,,,,0,6
Total,24,6,6,5,0,23,7,6,1,0,6
,Representative In The General Assembly 181st District - Democrat,,,,,Lieutenant Governor - Democrat,,,,,7
,Lewis Nash Sr,Malcolm Kenyatta,Alex Deering,Gilberto Gonzalez,Lewis Thomas Iii,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,7
Lewis Nash Sr,3,0,0,0,0,4,6,2,2,1,7
Malcolm Kenyatta,,1,0,0,0,6,0,1,0,0,7
Alex Deering,,,0,0,0,0,1,1,0,0,7
Gilberto Gonzalez,,,,0,0,0,1,0,1,0,7
Lewis Thomas Iii,,,,,0,0,0,0,0,0,7
John Fetterman,,,,,,0,0,0,0,0,7
Mike Stack,,,,,,,0,0,0,0,7
Nina Ahmad,,,,,,,,0,0,0,7
Kathi Cozzone,,,,,,,,,0,0,7
Ray Sosa,,,,,,,,,,0,7
Total,18,8,2,2,0,10,8,4,3,1,7
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,,8
,Nina Ahmad,Mike Stack,John Fetterman,Kathi Cozzone,Ray Sosa,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,8
Nina Ahmad,0,0,0,0,0,8,3,0,1,1,8
Mike Stack,,0,0,0,0,2,3,3,1,0,8
John Fetterman,,,0,0,0,2,0,1,0,0,8
Kathi Cozzone,,,,0,0,0,0,2,0,0,8
Ray Sosa,,,,,0,0,0,0,0,0,8
Malcolm Kenyatta,,,,,,0,0,0,0,0,8
Lewis Nash Sr,,,,,,,0,0,0,0,8
Lewis Thomas Iii,,,,,,,,0,0,0,8
Alex Deering,,,,,,,,,0,0,8
