col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator - Democrat,Member Of The - Democratic State Committee 8th Senatorial District,,,,All
,Bob Casey Jr,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,All
Bob Casey Jr,"1,297","1,635","1,315","1,296","1,211",All
Torri Douglas,,41,"1,102","1,120","1,063",All
Marisa Piccarreto,,,24,"1,068","1,045",All
Kyle J Sampson,,,,27,"1,060",All
Kyle Shenandoah,,,,,21,All
Total,"3,504","1,722","1,380","1,365","1,270",All
,United States Senator - Democrat,Member Of The - Democratic State Committee 8th Senatorial District,,,,1
,Bob Casey Jr,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,1
Bob Casey Jr,7,26,19,19,19,1
Torri Douglas,,0,19,19,19,1
Marisa Piccarreto,,,1,19,18,1
Kyle J Sampson,,,,0,18,1
Kyle Shenandoah,,,,,0,1
Total,36,27,21,20,20,1
,United States Senator - Democrat,Member Of The - Democratic State Committee 8th Senatorial District,,,,2
,Bob Casey Jr,Torri Douglas,Kyle Shenandoah,Kyle J Sampson,Marisa Piccarreto,2
Bob Casey Jr,13,35,29,28,28,2
Torri Douglas,,1,25,26,23,2
Kyle Shenandoah,,,1,24,23,2
Kyle J Sampson,,,,1,24,2
Marisa Piccarreto,,,,,1,2
Total,63,38,32,31,31,2
,United States Senator - Democrat,Member Of The - Democratic State Committee 8th Senatorial District,,,,3
,Bob Casey Jr,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Marisa Piccarreto,3
Bob Casey Jr,52,50,37,37,34,3
Torri Douglas,,5,30,31,27,3
Kyle J Sampson,,,2,27,24,3
Kyle Shenandoah,,,,0,25,3
Marisa Piccarreto,,,,,1,3
Total,122,55,39,37,35,3
,United States Senator - Democrat,Member Of The - Democratic State Committee 8th Senatorial District,,,,4
,Bob Casey Jr,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,4
Bob Casey Jr,14,35,25,21,18,4
Torri Douglas,,0,15,14,13,4
Kyle J Sampson,,,1,14,14,4
Marisa Piccarreto,,,,0,13,4
Kyle Shenandoah,,,,,2,4
Total,70,35,26,21,20,4
,United States Senator - Democrat,Member Of The - Democratic State Committee 8th Senatorial District,,,,5
,Bob Casey Jr,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Marisa Piccarreto,5
Bob Casey Jr,36,63,43,42,41,5
Torri Douglas,,2,41,34,38,5
Kyle J Sampson,,,0,35,38,5
Kyle Shenandoah,,,,1,35,5
Marisa Piccarreto,,,,,1,5
Total,117,68,46,45,45,5
,United States Senator - Democrat,Member Of The - Democratic State Committee 8th Senatorial District,,,,6
,Bob Casey Jr,Torri Douglas,Marisa Piccarreto,Kyle Shenandoah,Kyle J Sampson,6
Bob Casey Jr,9,29,26,25,23,6
Torri Douglas,,0,23,23,22,6
Marisa Piccarreto,,,1,22,23,6
Kyle Shenandoah,,,,0,23,6
Kyle J Sampson,,,,,0,6
Total,44,30,28,26,24,6
