col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,1
,Tom Wolf,Barbara Carroll,Sharon Vaughn,David Rodriguez,Humberto Perez,Jaime Bouldin,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,1
Tom Wolf,8,41,37,36,36,36,34,31,28,27,1
Barbara Carroll,,0,36,31,32,32,33,31,28,27,1
Sharon Vaughn,,,1,30,31,31,32,31,28,28,1
David Rodriguez,,,,0,34,33,29,30,28,27,1
Humberto Perez,,,,,0,33,29,30,28,27,1
Jaime Bouldin,,,,,,0,30,31,28,27,1
Latrice Y Bryant,,,,,,,0,29,27,27,1
Jonathan M Gary,,,,,,,,0,28,27,1
Dustin Morris,,,,,,,,,0,27,1
Robert Taylor,,,,,,,,,,0,1
Total,59,42,39,36,36,36,35,31,28,28,1
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,2
,Tom Wolf,Barbara Carroll,Humberto Perez,Sharon Vaughn,David Rodriguez,Jaime Bouldin,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,2
Tom Wolf,10,35,33,32,32,32,26,24,23,23,2
Barbara Carroll,,0,25,30,24,25,26,23,23,22,2
Humberto Perez,,,0,25,27,25,23,23,23,22,2
Sharon Vaughn,,,,1,23,25,27,23,23,23,2
David Rodriguez,,,,,0,25,21,21,22,20,2
Jaime Bouldin,,,,,,1,23,22,21,20,2
Latrice Y Bryant,,,,,,,0,22,21,22,2
Jonathan M Gary,,,,,,,,0,22,21,2
Dustin Morris,,,,,,,,,0,21,2
Robert Taylor,,,,,,,,,,0,2
Total,66,36,34,34,33,33,27,24,23,23,2
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,3
,Tom Wolf,David Rodriguez,Jaime Bouldin,Barbara Carroll,Sharon Vaughn,Humberto Perez,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,3
Tom Wolf,14,30,28,27,27,25,23,21,20,18,3
David Rodriguez,,0,22,18,20,24,20,18,18,16,3
Jaime Bouldin,,,1,18,18,22,19,19,16,18,3
Barbara Carroll,,,,0,22,19,20,19,19,17,3
Sharon Vaughn,,,,,0,20,22,20,19,17,3
Humberto Perez,,,,,,0,21,19,18,16,3
Latrice Y Bryant,,,,,,,0,20,18,17,3
Jonathan M Gary,,,,,,,,0,18,17,3
Dustin Morris,,,,,,,,,0,15,3
Robert Taylor,,,,,,,,,,0,3
Total,59,30,29,27,27,25,23,21,20,18,3
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,4
,Tom Wolf,Barbara Carroll,David Rodriguez,Humberto Perez,Sharon Vaughn,Jaime Bouldin,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,4
Tom Wolf,13,17,17,15,14,14,13,10,10,10,4
Barbara Carroll,,0,13,14,14,10,13,10,10,10,4
David Rodriguez,,,0,15,12,13,11,10,10,10,4
Humberto Perez,,,,0,13,12,12,10,10,10,4
Sharon Vaughn,,,,,0,10,13,10,10,10,4
Jaime Bouldin,,,,,,0,10,10,10,10,4
Latrice Y Bryant,,,,,,,0,10,10,10,4
Dustin Morris,,,,,,,,0,10,10,4
Jonathan M Gary,,,,,,,,,0,10,4
Robert Taylor,,,,,,,,,,0,4
Total,37,18,17,16,15,14,14,10,10,10,4
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,5
,Tom Wolf,Jaime Bouldin,Humberto Perez,David Rodriguez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,5
Tom Wolf,20,25,21,18,13,13,11,9,9,9,5
Jaime Bouldin,,1,16,15,11,11,9,9,9,9,5
Humberto Perez,,,0,15,10,11,9,9,9,9,5
David Rodriguez,,,,0,11,10,9,9,9,9,5
Barbara Carroll,,,,,0,10,9,9,9,9,5
Sharon Vaughn,,,,,,0,9,9,9,9,5
Latrice Y Bryant,,,,,,,1,8,9,9,5
Dustin Morris,,,,,,,,0,8,8,5
Jonathan M Gary,,,,,,,,,0,9,5
Robert Taylor,,,,,,,,,,0,5
Total,58,26,21,18,13,13,12,9,9,9,5
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,6
,Tom Wolf,Barbara Carroll,David Rodriguez,Jaime Bouldin,Humberto Perez,Sharon Vaughn,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,6
Tom Wolf,7,19,20,20,19,18,16,13,13,13,6
Barbara Carroll,,1,17,15,17,17,16,13,12,13,6
David Rodriguez,,,0,16,17,16,15,12,12,12,6
Jaime Bouldin,,,,0,16,15,15,12,12,12,6
Humberto Perez,,,,,0,16,15,12,12,12,6
Sharon Vaughn,,,,,,0,16,13,12,13,6
Dustin Morris,,,,,,,0,13,12,13,6
Jonathan M Gary,,,,,,,,0,12,13,6
Latrice Y Bryant,,,,,,,,,0,12,6
Robert Taylor,,,,,,,,,,0,6
Total,37,21,21,20,19,18,16,13,13,13,6
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,7
,Tom Wolf,Jaime Bouldin,David Rodriguez,Barbara Carroll,Humberto Perez,Sharon Vaughn,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,7
Tom Wolf,15,44,43,41,41,40,39,38,38,33,7
Jaime Bouldin,,0,40,38,39,37,37,36,36,32,7
David Rodriguez,,,0,39,40,38,38,37,37,31,7
Barbara Carroll,,,,0,38,39,37,37,36,31,7
Humberto Perez,,,,,0,38,37,37,36,32,7
Sharon Vaughn,,,,,,0,38,38,36,32,7
Latrice Y Bryant,,,,,,,0,36,36,32,7
Dustin Morris,,,,,,,,0,36,31,7
Jonathan M Gary,,,,,,,,,0,32,7
Robert Taylor,,,,,,,,,,0,7
Total,66,44,43,42,41,41,39,38,38,33,7
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,8
,Tom Wolf,Barbara Carroll,David Rodriguez,Jaime Bouldin,Sharon Vaughn,Humberto Perez,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,Dustin Morris,8
Tom Wolf,14,18,15,12,14,12,11,9,8,7,8
Barbara Carroll,,1,9,8,10,7,10,8,8,7,8
David Rodriguez,,,0,11,10,9,9,9,7,7,8
Jaime Bouldin,,,,3,9,8,9,7,8,7,8
Sharon Vaughn,,,,,0,7,11,8,8,7,8
Humberto Perez,,,,,,0,6,7,6,6,8
Latrice Y Bryant,,,,,,,0,8,9,7,8
Jonathan M Gary,,,,,,,,0,8,6,8
Robert Taylor,,,,,,,,,0,6,8
Dustin Morris,,,,,,,,,,0,8
Total,50,19,19,18,15,13,12,11,9,7,8
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,9
,Tom Wolf,Jaime Bouldin,David Rodriguez,Barbara Carroll,Jonathan M Gary,Latrice Y Bryant,Sharon Vaughn,Dustin Morris,Humberto Perez,Robert Taylor,9
Tom Wolf,4,15,12,11,10,9,9,8,8,6,9
Jaime Bouldin,,0,10,9,9,8,8,8,6,6,9
David Rodriguez,,,0,9,8,8,8,8,6,6,9
Barbara Carroll,,,,0,10,9,9,8,7,6,9
Jonathan M Gary,,,,,0,9,9,8,7,6,9
Latrice Y Bryant,,,,,,0,9,8,7,6,9
Sharon Vaughn,,,,,,,0,8,7,6,9
Dustin Morris,,,,,,,,0,6,6,9
Humberto Perez,,,,,,,,,0,5,9
Robert Taylor,,,,,,,,,,0,9
Total,23,15,12,11,10,9,9,8,8,6,9
,Governor - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,10
,Tom Wolf,Barbara Carroll,Jaime Bouldin,David Rodriguez,Humberto Perez,Latrice Y Bryant,Dustin Morris,Sharon Vaughn,Jonathan M Gary,Robert Taylor,10
Tom Wolf,6,11,11,9,7,7,6,6,5,5,10
Barbara Carroll,,0,7,6,6,6,6,6,5,5,10
Jaime Bouldin,,,0,7,7,6,6,6,5,5,10
David Rodriguez,,,,1,7,5,6,6,5,5,10
Humberto Perez,,,,,0,5,6,6,5,5,10
Latrice Y Bryant,,,,,,0,5,5,5,5,10
Dustin Morris,,,,,,,0,6,5,5,10
Sharon Vaughn,,,,,,,,0,5,5,10
Jonathan M Gary,,,,,,,,,0,5,10
Robert Taylor,,,,,,,,,,0,10
Total,24,11,11,10,7,7,6,6,5,5,10
