col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,Kevin J Boyle,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,All
Kevin J Boyle,78,274,246,227,223,201,All
James G Donnelly Sr,,11,201,213,191,193,All
Kathy Enggasser,,,0,196,208,187,All
John Dellricci,,,,1,186,189,All
Mary Ann Quartullo,,,,,1,180,All
Patrick Parkinson,,,,,,0,All
Total,450,300,258,240,236,208,All
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,9
,Kevin J Boyle,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,9
Kevin J Boyle,8,33,29,28,24,18,9
James G Donnelly Sr,,3,23,28,24,18,9
Kathy Enggasser,,,0,22,23,17,9
John Dellricci,,,,0,22,18,9
Mary Ann Quartullo,,,,,0,17,9
Patrick Parkinson,,,,,,0,9
Total,53,38,32,30,27,19,9
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,10
,Kevin J Boyle,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Patrick Parkinson,Mary Ann Quartullo,10
Kevin J Boyle,7,37,37,36,36,29,10
James G Donnelly Sr,,0,31,31,33,25,10
Kathy Enggasser,,,0,31,33,28,10
John Dellricci,,,,0,32,26,10
Patrick Parkinson,,,,,0,27,10
Mary Ann Quartullo,,,,,,0,10
Total,60,38,38,37,37,30,10
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,13
,Kevin J Boyle,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,13
Kevin J Boyle,7,30,27,25,23,21,13
James G Donnelly Sr,,4,21,20,21,20,13
Kathy Enggasser,,,0,22,21,19,13
Mary Ann Quartullo,,,,0,20,18,13
John Dellricci,,,,,0,20,13
Patrick Parkinson,,,,,,0,13
Total,51,35,28,26,24,22,13
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,16
,Kevin J Boyle,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,16
Kevin J Boyle,20,43,32,29,27,23,16
James G Donnelly Sr,,1,25,23,28,21,16
Kathy Enggasser,,,0,27,22,21,16
Mary Ann Quartullo,,,,0,20,21,16
John Dellricci,,,,,0,20,16
Patrick Parkinson,,,,,,0,16
Total,76,48,34,30,29,23,16
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,17
,Kevin J Boyle,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,17
Kevin J Boyle,13,46,44,44,41,39,17
James G Donnelly Sr,,1,39,39,37,38,17
John Dellricci,,,1,41,39,37,17
Kathy Enggasser,,,,0,41,37,17
Mary Ann Quartullo,,,,,0,36,17
Patrick Parkinson,,,,,,0,17
Total,75,49,48,47,44,42,17
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,19
,Kevin J Boyle,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,John Dellricci,Patrick Parkinson,19
Kevin J Boyle,13,51,49,47,45,43,19
James G Donnelly Sr,,2,43,41,43,43,19
Mary Ann Quartullo,,,1,44,41,43,19
Kathy Enggasser,,,,0,39,40,19
John Dellricci,,,,,0,41,19
Patrick Parkinson,,,,,,0,19
Total,78,57,53,49,47,44,19
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,26
,Kevin J Boyle,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,26
Kevin J Boyle,10,34,30,26,24,21,26
James G Donnelly Sr,,0,21,19,23,20,26
Kathy Enggasser,,,0,23,20,20,26
Mary Ann Quartullo,,,,0,18,18,26
John Dellricci,,,,,0,21,26
Patrick Parkinson,,,,,,0,26
Total,57,35,30,26,25,21,26
