col_1,col_2,col_3,division
,Senator In The General Assembly 4th District - Republican,Representative In Congress 3rd District - Republican,All
,James Williams,Bryan E Leib,All
James Williams,8,25,All
Bryan E Leib,,0,All
Total,33,25,All
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,2
,Bryan E Leib,James Williams,2
Bryan E Leib,0,3,2
James Williams,,0,2
Total,3,3,2
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,3
,Bryan E Leib,James Williams,3
Bryan E Leib,0,1,3
James Williams,,0,3
Total,1,1,3
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,5
,Bryan E Leib,James Williams,5
Bryan E Leib,0,2,5
James Williams,,0,5
Total,2,2,5
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,8
,Bryan E Leib,James Williams,8
Bryan E Leib,0,2,8
James Williams,,0,8
Total,2,2,8
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,9
,Bryan E Leib,James Williams,9
Bryan E Leib,0,3,9
James Williams,,0,9
Total,3,3,9
,Senator In The General Assembly 4th District - Republican,Representative In Congress 3rd District - Republican,10
,James Williams,Bryan E Leib,10
James Williams,1,1,10
Bryan E Leib,,0,10
Total,2,1,10
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,11
,Bryan E Leib,James Williams,11
Bryan E Leib,0,1,11
James Williams,,0,11
Total,1,1,11
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,12
,Bryan E Leib,James Williams,12
Bryan E Leib,0,3,12
James Williams,,0,12
Total,3,3,12
,Senator In The General Assembly 4th District - Republican,Representative In Congress 3rd District - Republican,16
,James Williams,Bryan E Leib,16
James Williams,2,1,16
Bryan E Leib,,0,16
Total,3,1,16
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,19
,Bryan E Leib,James Williams,19
Bryan E Leib,0,2,19
James Williams,,0,19
Total,2,2,19
,Senator In The General Assembly 4th District - Republican,Representative In Congress 3rd District - Republican,20
,James Williams,Bryan E Leib,20
James Williams,4,1,20
Bryan E Leib,,0,20
Total,5,1,20
,Senator In The General Assembly 4th District - Republican,Representative In Congress 3rd District - Republican,21
,James Williams,Bryan E Leib,21
James Williams,1,1,21
Bryan E Leib,,0,21
Total,2,1,21
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,22
,Bryan E Leib,James Williams,22
Bryan E Leib,0,2,22
James Williams,,0,22
Total,2,2,22
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,24
,Bryan E Leib,James Williams,24
Bryan E Leib,0,1,24
James Williams,,0,24
Total,1,1,24
,Representative In Congress 3rd District - Republican,Senator In The General Assembly 4th District - Republican,27
,Bryan E Leib,James Williams,27
Bryan E Leib,0,1,27
James Williams,,0,27
Total,1,1,27
