col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,All
,Jared Solomon,James Harrity,Mona Getzes Cohen,Richard Lombardo,Erica Vanstone,Meagan Ingerson,Frank T Brzozowski,Catherine Bartch,Marnie Aument Loughrey,Billy Cortes,All
Jared Solomon,34,229,188,191,171,159,154,144,131,121,All
James Harrity,,1,122,151,138,121,128,114,108,107,All
Mona Getzes Cohen,,,6,90,92,122,74,75,58,53,All
Richard Lombardo,,,,5,148,92,139,120,110,113,All
Erica Vanstone,,,,,0,94,131,119,108,102,All
Meagan Ingerson,,,,,,2,76,73,63,52,All
Frank T Brzozowski,,,,,,,1,101,98,93,All
Catherine Bartch,,,,,,,,0,102,90,All
Marnie Aument Loughrey,,,,,,,,,0,84,All
Billy Cortes,,,,,,,,,,0,All
Total,379,239,200,200,173,164,157,147,135,124,All
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,13
,Jared Solomon,James Harrity,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Billy Cortes,Erica Vanstone,Marnie Aument Loughrey,Mona Getzes Cohen,Meagan Ingerson,13
Jared Solomon,3,24,19,17,17,16,16,12,11,7,13
James Harrity,,0,18,16,15,15,16,12,5,5,13
Richard Lombardo,,,0,17,17,17,17,12,5,6,13
Catherine Bartch,,,,0,16,16,15,12,5,5,13
Frank T Brzozowski,,,,,0,15,15,11,5,4,13
Billy Cortes,,,,,,0,15,11,4,4,13
Erica Vanstone,,,,,,,0,11,3,4,13
Marnie Aument Loughrey,,,,,,,,0,2,3,13
Mona Getzes Cohen,,,,,,,,,0,4,13
Meagan Ingerson,,,,,,,,,,0,13
Total,35,25,20,18,18,17,17,13,11,7,13
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,15
,Jared Solomon,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Richard Lombardo,Billy Cortes,15
Jared Solomon,2,22,21,20,17,15,11,12,12,10,15
Mona Getzes Cohen,,2,12,14,9,7,5,4,6,6,15
James Harrity,,,1,15,13,11,10,8,11,10,15
Meagan Ingerson,,,,0,13,12,7,8,7,7,15
Erica Vanstone,,,,,0,12,10,10,10,8,15
Catherine Bartch,,,,,,0,6,11,6,9,15
Frank T Brzozowski,,,,,,,1,7,9,6,15
Marnie Aument Loughrey,,,,,,,,0,5,6,15
Richard Lombardo,,,,,,,,,0,6,15
Billy Cortes,,,,,,,,,,0,15
Total,36,24,22,20,17,15,12,12,12,10,15
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,16
,Jared Solomon,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Billy Cortes,Frank T Brzozowski,Marnie Aument Loughrey,Catherine Bartch,16
Jared Solomon,3,26,22,20,19,18,12,11,12,11,16
Mona Getzes Cohen,,1,14,17,13,11,7,7,7,7,16
James Harrity,,,0,14,13,13,10,10,11,8,16
Meagan Ingerson,,,,2,11,11,7,5,7,8,16
Erica Vanstone,,,,,0,16,11,11,11,10,16
Richard Lombardo,,,,,,0,12,9,11,10,16
Billy Cortes,,,,,,,0,7,9,8,16
Frank T Brzozowski,,,,,,,,0,8,5,16
Marnie Aument Loughrey,,,,,,,,,0,7,16
Catherine Bartch,,,,,,,,,,0,16
Total,41,27,23,22,19,18,12,12,12,11,16
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,17
,Jared Solomon,James Harrity,Richard Lombardo,Catherine Bartch,Erica Vanstone,Frank T Brzozowski,Meagan Ingerson,Marnie Aument Loughrey,Mona Getzes Cohen,Billy Cortes,17
Jared Solomon,0,28,21,19,19,19,17,15,16,9,17
James Harrity,,0,16,16,15,15,12,14,14,10,17
Richard Lombardo,,,0,15,17,15,9,11,8,8,17
Catherine Bartch,,,,0,15,14,10,13,10,8,17
Erica Vanstone,,,,,0,15,8,11,9,7,17
Frank T Brzozowski,,,,,,0,10,12,7,8,17
Meagan Ingerson,,,,,,,0,7,11,3,17
Marnie Aument Loughrey,,,,,,,,0,8,8,17
Mona Getzes Cohen,,,,,,,,,0,3,17
Billy Cortes,,,,,,,,,,0,17
Total,35,29,21,19,19,19,17,16,16,10,17
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,18
,Jared Solomon,Richard Lombardo,James Harrity,Billy Cortes,Frank T Brzozowski,Erica Vanstone,Meagan Ingerson,Mona Getzes Cohen,Marnie Aument Loughrey,Catherine Bartch,18
Jared Solomon,1,23,18,14,13,12,11,10,10,7,18
Richard Lombardo,,5,14,14,12,11,5,6,8,6,18
James Harrity,,,0,12,10,9,9,6,7,3,18
Billy Cortes,,,,0,12,11,5,5,8,5,18
Frank T Brzozowski,,,,,0,11,5,5,8,5,18
Erica Vanstone,,,,,,0,5,5,8,6,18
Meagan Ingerson,,,,,,,0,7,4,1,18
Mona Getzes Cohen,,,,,,,,1,3,3,18
Marnie Aument Loughrey,,,,,,,,,0,6,18
Catherine Bartch,,,,,,,,,,0,18
Total,33,29,19,14,13,12,11,11,10,7,18
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,20
,Jared Solomon,James Harrity,Catherine Bartch,Mona Getzes Cohen,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Marnie Aument Loughrey,Meagan Ingerson,Billy Cortes,20
Jared Solomon,6,31,24,23,21,20,20,19,18,15,20
James Harrity,,0,20,16,20,18,18,16,15,15,20
Catherine Bartch,,,0,12,19,18,18,18,10,15,20
Mona Getzes Cohen,,,,0,9,9,8,9,15,6,20
Richard Lombardo,,,,,0,17,18,15,10,14,20
Erica Vanstone,,,,,,0,16,15,9,13,20
Frank T Brzozowski,,,,,,,0,15,9,11,20
Marnie Aument Loughrey,,,,,,,,0,7,13,20
Meagan Ingerson,,,,,,,,,0,5,20
Billy Cortes,,,,,,,,,,0,20
Total,46,32,24,24,21,20,20,19,18,16,20
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,21
,Jared Solomon,James Harrity,Meagan Ingerson,Richard Lombardo,Frank T Brzozowski,Mona Getzes Cohen,Erica Vanstone,Billy Cortes,Marnie Aument Loughrey,Catherine Bartch,21
Jared Solomon,5,19,17,17,16,14,14,11,11,8,21
James Harrity,,0,12,13,11,10,11,7,8,6,21
Meagan Ingerson,,,0,12,10,12,10,6,8,4,21
Richard Lombardo,,,,0,15,11,14,9,11,8,21
Frank T Brzozowski,,,,,0,10,12,9,9,7,21
Mona Getzes Cohen,,,,,,1,10,6,7,5,21
Erica Vanstone,,,,,,,0,9,9,7,21
Billy Cortes,,,,,,,,0,6,3,21
Marnie Aument Loughrey,,,,,,,,,0,4,21
Catherine Bartch,,,,,,,,,,0,21
Total,32,20,18,17,16,16,14,11,11,8,21
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,22
,Jared Solomon,Mona Getzes Cohen,James Harrity,Richard Lombardo,Frank T Brzozowski,Meagan Ingerson,Erica Vanstone,Catherine Bartch,Marnie Aument Loughrey,Billy Cortes,22
Jared Solomon,2,13,10,10,8,8,7,6,6,3,22
Mona Getzes Cohen,,0,8,5,4,6,5,3,2,1,22
James Harrity,,,0,7,6,6,6,5,4,3,22
Richard Lombardo,,,,0,8,4,7,6,6,3,22
Frank T Brzozowski,,,,,0,3,6,5,5,3,22
Meagan Ingerson,,,,,,0,4,2,2,0,22
Erica Vanstone,,,,,,,0,4,4,2,22
Catherine Bartch,,,,,,,,0,4,3,22
Marnie Aument Loughrey,,,,,,,,,0,2,22
Billy Cortes,,,,,,,,,,0,22
Total,22,13,10,10,8,8,7,6,6,3,22
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,23
,Jared Solomon,James Harrity,Richard Lombardo,Catherine Bartch,Erica Vanstone,Frank T Brzozowski,Mona Getzes Cohen,Billy Cortes,Marnie Aument Loughrey,Meagan Ingerson,23
Jared Solomon,6,9,10,7,7,8,6,7,6,5,23
James Harrity,,0,7,5,5,7,4,6,6,3,23
Richard Lombardo,,,0,6,6,8,4,7,6,3,23
Catherine Bartch,,,,0,6,6,3,6,6,2,23
Erica Vanstone,,,,,0,6,4,5,5,4,23
Frank T Brzozowski,,,,,,0,4,7,6,3,23
Mona Getzes Cohen,,,,,,,0,3,3,5,23
Billy Cortes,,,,,,,,0,5,2,23
Marnie Aument Loughrey,,,,,,,,,0,2,23
Meagan Ingerson,,,,,,,,,,0,23
Total,23,10,10,8,8,8,8,7,7,7,23
,Representative In The General Assembly 202nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,24
,Jared Solomon,James Harrity,Richard Lombardo,Erica Vanstone,Mona Getzes Cohen,Catherine Bartch,Meagan Ingerson,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,24
Jared Solomon,2,19,19,18,17,15,16,14,13,11,24
James Harrity,,0,16,14,13,12,12,12,10,9,24
Richard Lombardo,,,0,17,13,15,14,14,13,11,24
Erica Vanstone,,,,0,12,13,13,13,12,9,24
Mona Getzes Cohen,,,,,0,10,15,9,7,6,24
Catherine Bartch,,,,,,0,11,9,12,8,24
Meagan Ingerson,,,,,,,0,10,8,6,24
Frank T Brzozowski,,,,,,,,0,7,7,24
Marnie Aument Loughrey,,,,,,,,,0,8,24
