col_1,col_2,division
,United States Senator - Democrat,1
,Bob Casey Jr,1
Bob Casey Jr,15,1
Total,15,1
,United States Senator - Democrat,2
,Bob Casey Jr,2
Bob Casey Jr,9,2
Total,9,2
,United States Senator - Democrat,3
,Bob Casey Jr,3
Bob Casey Jr,7,3
Total,7,3
,United States Senator - Democrat,4
,Bob Casey Jr,4
Bob Casey Jr,38,4
Total,38,4
,United States Senator - Democrat,5
,Bob Casey Jr,5
Bob Casey Jr,30,5
Total,30,5
,United States Senator - Democrat,6
,Bob Casey Jr,6
Bob Casey Jr,16,6
Total,16,6
,United States Senator - Democrat,7
,Bob Casey Jr,7
Bob Casey Jr,21,7
Total,21,7
,United States Senator - Democrat,8
,Bob Casey Jr,8
Bob Casey Jr,32,8
Total,32,8
,United States Senator - Democrat,9
,Bob Casey Jr,9
Bob Casey Jr,26,9
Total,26,9
,United States Senator - Democrat,10
,Bob Casey Jr,10
Bob Casey Jr,9,10
Total,9,10
,United States Senator - Democrat,11
,Bob Casey Jr,11
Bob Casey Jr,18,11
Total,18,11
,United States Senator - Democrat,12
,Bob Casey Jr,12
Bob Casey Jr,20,12
Total,20,12
,United States Senator - Democrat,13
,Bob Casey Jr,13
Bob Casey Jr,4,13
Total,4,13
,United States Senator - Democrat,14
,Bob Casey Jr,14
Bob Casey Jr,21,14
Total,21,14
,United States Senator - Democrat,15
,Bob Casey Jr,15
Bob Casey Jr,11,15
Total,11,15
,United States Senator - Democrat,16
,Bob Casey Jr,16
Bob Casey Jr,10,16
Total,10,16
,United States Senator - Democrat,17
,Bob Casey Jr,17
Bob Casey Jr,29,17
Total,29,17
,United States Senator - Democrat,18
,Bob Casey Jr,18
Bob Casey Jr,11,18
Total,11,18
,United States Senator - Democrat,19
,Bob Casey Jr,19
Bob Casey Jr,10,19
Total,10,19
,United States Senator - Democrat,20
,Bob Casey Jr,20
Bob Casey Jr,21,20
Total,21,20
,United States Senator - Democrat,21
,Bob Casey Jr,21
Bob Casey Jr,21,21
Total,21,21
,United States Senator - Democrat,22
,Bob Casey Jr,22
Bob Casey Jr,11,22
Total,11,22
,United States Senator - Democrat,23
,Bob Casey Jr,23
Bob Casey Jr,22,23
Total,22,23
,United States Senator - Democrat,All
,Bob Casey Jr,All
Bob Casey Jr,412,All
Total,412,All
