col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,All
,Meagan Ingerson,Erica Vanstone,Mona Getzes Cohen,James Harrity,Catherine Bartch,Marnie Aument Loughrey,Frank T Brzozowski,Richard Lombardo,Billy Cortes,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,All
Meagan Ingerson,6,800,749,575,578,532,463,399,363,354,202,364,104,6,All
Erica Vanstone,,3,697,658,705,655,589,534,495,326,260,342,82,5,All
Mona Getzes Cohen,,,3,533,518,487,402,376,340,300,144,312,98,5,All
James Harrity,,,,4,503,475,493,467,411,225,297,232,61,4,All
Catherine Bartch,,,,,0,594,418,408,422,234,218,258,55,3,All
Marnie Aument Loughrey,,,,,,0,426,399,400,216,211,226,55,5,All
Frank T Brzozowski,,,,,,,6,431,361,183,241,181,46,6,All
Richard Lombardo,,,,,,,,1,361,156,210,172,44,6,All
Billy Cortes,,,,,,,,,0,140,194,164,44,8,All
John Fetterman,,,,,,,,,,133,0,0,0,0,All
Mike Stack,,,,,,,,,,,131,0,0,0,All
Nina Ahmad,,,,,,,,,,,,96,0,0,All
Kathi Cozzone,,,,,,,,,,,,,31,0,All
Ray Sosa,,,,,,,,,,,,,,4,All
Total,"1,048","1,029",870,832,774,721,673,594,552,562,560,522,173,15,All
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Meagan Ingerson,Erica Vanstone,Mona Getzes Cohen,James Harrity,Catherine Bartch,Marnie Aument Loughrey,Frank T Brzozowski,Richard Lombardo,Billy Cortes,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,1
Meagan Ingerson,0,73,67,51,49,47,31,30,27,35,36,10,8,0,1
Erica Vanstone,,0,65,53,51,47,31,31,30,35,33,7,6,0,1
Mona Getzes Cohen,,,0,49,42,44,27,28,26,31,33,6,7,0,1
James Harrity,,,,0,32,29,27,25,23,25,23,10,4,0,1
Catherine Bartch,,,,,0,41,21,18,25,28,16,4,6,0,1
Marnie Aument Loughrey,,,,,,0,19,22,21,25,17,4,4,0,1
Frank T Brzozowski,,,,,,,0,20,13,19,8,4,4,0,1
Richard Lombardo,,,,,,,,0,17,16,10,4,4,0,1
Billy Cortes,,,,,,,,,0,15,10,4,4,0,1
Nina Ahmad,,,,,,,,,,7,0,0,0,0,1
John Fetterman,,,,,,,,,,,6,0,0,0,1
Mike Stack,,,,,,,,,,,,0,0,0,1
Kathi Cozzone,,,,,,,,,,,,,1,0,1
Ray Sosa,,,,,,,,,,,,,,0,1
Total,89,81,77,62,54,50,35,34,33,47,46,16,12,0,1
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,James Harrity,Erica Vanstone,Marnie Aument Loughrey,Catherine Bartch,Frank T Brzozowski,Billy Cortes,Richard Lombardo,Meagan Ingerson,Mona Getzes Cohen,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,2
James Harrity,0,11,10,10,10,9,9,5,5,11,3,1,0,0,2
Erica Vanstone,,0,12,12,12,11,11,3,3,7,3,2,1,0,2
Marnie Aument Loughrey,,,0,11,11,10,11,3,3,7,2,2,2,0,2
Catherine Bartch,,,,0,11,11,10,3,2,6,3,2,1,0,2
Frank T Brzozowski,,,,,0,10,11,2,2,7,3,1,1,0,2
Billy Cortes,,,,,,0,9,2,2,6,2,2,1,0,2
Richard Lombardo,,,,,,,0,1,1,7,2,1,1,0,2
Meagan Ingerson,,,,,,,,0,5,2,2,1,1,0,2
Mona Getzes Cohen,,,,,,,,,0,3,1,1,1,0,2
Mike Stack,,,,,,,,,,0,0,0,0,0,2
Nina Ahmad,,,,,,,,,,,1,0,0,0,2
John Fetterman,,,,,,,,,,,,1,0,0,2
Kathi Cozzone,,,,,,,,,,,,,0,0,2
Ray Sosa,,,,,,,,,,,,,,0,2
Total,15,13,13,12,12,11,11,6,6,11,4,3,2,0,2
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,3
,Erica Vanstone,Meagan Ingerson,Mona Getzes Cohen,Marnie Aument Loughrey,James Harrity,Frank T Brzozowski,Catherine Bartch,Billy Cortes,Richard Lombardo,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,3
Erica Vanstone,0,44,36,34,29,33,26,25,27,24,18,11,8,1,3
Meagan Ingerson,,0,39,29,25,27,22,19,20,18,15,13,5,2,3
Mona Getzes Cohen,,,0,27,24,22,18,20,19,19,9,10,4,2,3
Marnie Aument Loughrey,,,,0,22,23,26,20,18,18,7,7,4,1,3
James Harrity,,,,,0,24,16,20,22,11,6,14,4,1,3
Frank T Brzozowski,,,,,,0,13,22,24,13,8,9,3,1,3
Catherine Bartch,,,,,,,0,16,12,11,8,6,5,0,3
Billy Cortes,,,,,,,,0,20,10,2,11,4,2,3
Richard Lombardo,,,,,,,,,0,11,4,11,2,1,3
John Fetterman,,,,,,,,,,9,0,0,0,0,3
Nina Ahmad,,,,,,,,,,,3,0,0,0,3
Mike Stack,,,,,,,,,,,,2,0,0,3
Kathi Cozzone,,,,,,,,,,,,,3,0,3
Ray Sosa,,,,,,,,,,,,,,1,3
Total,62,53,44,37,36,34,30,29,29,35,24,21,13,4,3
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,4
,Erica Vanstone,Meagan Ingerson,James Harrity,Mona Getzes Cohen,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Richard Lombardo,Billy Cortes,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,4
Erica Vanstone,0,66,51,52,55,46,52,35,33,36,18,23,4,0,4
Meagan Ingerson,,1,45,53,47,40,45,28,26,34,18,21,2,0,4
James Harrity,,,1,42,44,43,42,32,31,23,20,17,4,0,4
Mona Getzes Cohen,,,,0,40,33,40,23,21,28,9,18,8,0,4
Catherine Bartch,,,,,0,38,50,32,31,23,17,17,4,0,4
Frank T Brzozowski,,,,,,3,39,27,26,16,22,16,4,0,4
Marnie Aument Loughrey,,,,,,,0,31,29,20,16,16,6,0,4
Richard Lombardo,,,,,,,,0,24,14,12,9,4,0,4
Billy Cortes,,,,,,,,,0,10,14,10,4,0,4
John Fetterman,,,,,,,,,,8,0,0,0,0,4
Mike Stack,,,,,,,,,,,3,0,0,0,4
Nina Ahmad,,,,,,,,,,,,2,0,0,4
Kathi Cozzone,,,,,,,,,,,,,4,0,4
Ray Sosa,,,,,,,,,,,,,,0,4
Total,81,76,65,63,61,61,58,39,38,47,34,27,13,0,4
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,5
,Erica Vanstone,Meagan Ingerson,Catherine Bartch,Marnie Aument Loughrey,James Harrity,Mona Getzes Cohen,Billy Cortes,Frank T Brzozowski,Richard Lombardo,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,5
Erica Vanstone,0,47,54,50,40,43,35,32,29,21,24,15,6,0,5
Meagan Ingerson,,0,37,34,25,41,20,17,13,9,24,17,7,0,5
Catherine Bartch,,,0,45,34,35,32,29,26,20,16,13,6,0,5
Marnie Aument Loughrey,,,,0,35,35,31,29,26,18,19,11,4,0,5
