col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,1
,Dwight Evans,Kevin Johnson,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,1
Dwight Evans,1,0,36,23,13,9,0,1
Kevin Johnson,,2,11,19,5,3,1,1
John Fetterman,,,6,0,0,0,0,1
Nina Ahmad,,,,7,0,0,0,1
Mike Stack,,,,,4,0,0,1
Kathi Cozzone,,,,,,4,0,1
Ray Sosa,,,,,,,0,1
Total,82,41,53,49,22,16,1,1
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,2
,Dwight Evans,Kevin Johnson,John Fetterman,Nina Ahmad,Kathi Cozzone,Mike Stack,Ray Sosa,2
Dwight Evans,4,0,38,36,26,11,0,2
Kevin Johnson,,0,18,7,2,7,0,2
John Fetterman,,,6,0,0,0,0,2
Nina Ahmad,,,,3,0,0,0,2
Kathi Cozzone,,,,,5,0,0,2
Mike Stack,,,,,,0,0,2
Ray Sosa,,,,,,,0,2
Total,115,34,62,46,33,18,0,2
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,3
,Dwight Evans,Kevin Johnson,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,3
Dwight Evans,7,0,36,37,17,14,0,3
Kevin Johnson,,1,25,14,10,3,0,3
John Fetterman,,,10,0,0,0,0,3
Nina Ahmad,,,,11,0,0,0,3
Mike Stack,,,,,18,0,0,3
Kathi Cozzone,,,,,,4,0,3
Ray Sosa,,,,,,,0,3
Total,111,53,71,62,45,21,0,3
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,4
,Dwight Evans,Kevin Johnson,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,4
Dwight Evans,0,0,39,21,18,18,1,4
Kevin Johnson,,4,13,18,7,4,0,4
Nina Ahmad,,,8,0,0,0,0,4
John Fetterman,,,,2,0,0,0,4
Mike Stack,,,,,12,0,0,4
Kathi Cozzone,,,,,,2,0,4
Ray Sosa,,,,,,,0,4
Total,97,46,60,41,37,24,1,4
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,5
,Dwight Evans,Kevin Johnson,Nina Ahmad,Mike Stack,John Fetterman,Kathi Cozzone,Ray Sosa,5
Dwight Evans,0,0,19,10,5,3,0,5
Kevin Johnson,,0,6,4,8,2,0,5
Nina Ahmad,,,5,0,0,0,0,5
Mike Stack,,,,4,0,0,0,5
John Fetterman,,,,,0,0,0,5
Kathi Cozzone,,,,,,3,0,5
Ray Sosa,,,,,,,0,5
Total,37,20,30,18,13,8,0,5
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,6
,Dwight Evans,Kevin Johnson,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,6
Dwight Evans,2,0,20,15,15,10,1,6
Kevin Johnson,,3,12,10,4,4,0,6
John Fetterman,,,2,0,0,0,0,6
Nina Ahmad,,,,2,0,0,0,6
Mike Stack,,,,,3,0,0,6
Kathi Cozzone,,,,,,2,0,6
Ray Sosa,,,,,,,1,6
Total,63,33,34,27,22,16,2,6
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,7
,Dwight Evans,Kevin Johnson,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,7
Dwight Evans,3,0,10,6,6,7,0,7
Kevin Johnson,,3,11,5,5,2,0,7
John Fetterman,,,3,0,0,0,0,7
Mike Stack,,,,2,0,0,0,7
Nina Ahmad,,,,,0,0,0,7
Kathi Cozzone,,,,,,1,0,7
Ray Sosa,,,,,,,0,7
Total,32,26,24,13,11,10,0,7
,Representative In Congress 3rd District - Democrat,,Lieutenant Governor - Democrat,,,,,8
,Dwight Evans,Kevin Johnson,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,8
Dwight Evans,1,0,19,18,11,17,0,8
Kevin Johnson,,0,19,10,7,5,1,8
Nina Ahmad,,,1,0,0,0,0,8
John Fetterman,,,,4,0,0,0,8
Mike Stack,,,,,6,0,0,8
Kathi Cozzone,,,,,,1,0,8
Ray Sosa,,,,,,,0,8
Total,66,42,39,32,24,23,1,8
