col_1,col_2,division
,Senator In The General Assembly 8th District - Democrat,All
,Anthony Hardy Williams,All
Anthony Hardy Williams,"2,975",All
Total,"2,975",All
,Senator In The General Assembly 8th District - Democrat,1
,Anthony Hardy Williams,1
Anthony Hardy Williams,36,1
Total,36,1
,Senator In The General Assembly 8th District - Democrat,2
,Anthony Hardy Williams,2
Anthony Hardy Williams,59,2
Total,59,2
,Senator In The General Assembly 8th District - Democrat,3
,Anthony Hardy Williams,3
Anthony Hardy Williams,122,3
Total,122,3
,Senator In The General Assembly 8th District - Democrat,4
,Anthony Hardy Williams,4
Anthony Hardy Williams,61,4
Total,61,4
,Senator In The General Assembly 8th District - Democrat,5
,Anthony Hardy Williams,5
Anthony Hardy Williams,112,5
Total,112,5
,Senator In The General Assembly 8th District - Democrat,6
,Anthony Hardy Williams,6
Anthony Hardy Williams,39,6
Total,39,6
,Senator In The General Assembly 8th District - Democrat,7
,Anthony Hardy Williams,7
Anthony Hardy Williams,84,7
Total,84,7
,Senator In The General Assembly 8th District - Democrat,8
,Anthony Hardy Williams,8
Anthony Hardy Williams,47,8
Total,47,8
,Senator In The General Assembly 8th District - Democrat,9
,Anthony Hardy Williams,9
Anthony Hardy Williams,67,9
Total,67,9
,Senator In The General Assembly 8th District - Democrat,10
,Anthony Hardy Williams,10
Anthony Hardy Williams,35,10
Total,35,10
,Senator In The General Assembly 8th District - Democrat,11
,Anthony Hardy Williams,11
Anthony Hardy Williams,65,11
Total,65,11
,Senator In The General Assembly 8th District - Democrat,12
,Anthony Hardy Williams,12
Anthony Hardy Williams,42,12
Total,42,12
,Senator In The General Assembly 8th District - Democrat,13
,Anthony Hardy Williams,13
Anthony Hardy Williams,63,13
Total,63,13
,Senator In The General Assembly 8th District - Democrat,14
,Anthony Hardy Williams,14
Anthony Hardy Williams,55,14
Total,55,14
,Senator In The General Assembly 8th District - Democrat,15
,Anthony Hardy Williams,15
Anthony Hardy Williams,34,15
Total,34,15
,Senator In The General Assembly 8th District - Democrat,16
,Anthony Hardy Williams,16
Anthony Hardy Williams,43,16
Total,43,16
,Senator In The General Assembly 8th District - Democrat,17
,Anthony Hardy Williams,17
Anthony Hardy Williams,41,17
Total,41,17
,Senator In The General Assembly 8th District - Democrat,18
,Anthony Hardy Williams,18
Anthony Hardy Williams,37,18
Total,37,18
,Senator In The General Assembly 8th District - Democrat,19
,Anthony Hardy Williams,19
Anthony Hardy Williams,32,19
Total,32,19
,Senator In The General Assembly 8th District - Democrat,20
,Anthony Hardy Williams,20
Anthony Hardy Williams,25,20
Total,25,20
,Senator In The General Assembly 8th District - Democrat,21
,Anthony Hardy Williams,21
Anthony Hardy Williams,28,21
Total,28,21
,Senator In The General Assembly 8th District - Democrat,22
,Anthony Hardy Williams,22
Anthony Hardy Williams,39,22
Total,39,22
,Senator In The General Assembly 8th District - Democrat,23
,Anthony Hardy Williams,23
Anthony Hardy Williams,44,23
Total,44,23
,Senator In The General Assembly 8th District - Democrat,24
,Anthony Hardy Williams,24
Anthony Hardy Williams,67,24
Total,67,24
,Senator In The General Assembly 8th District - Democrat,25
,Anthony Hardy Williams,25
Anthony Hardy Williams,67,25
Total,67,25
,Senator In The General Assembly 8th District - Democrat,26
,Anthony Hardy Williams,26
Anthony Hardy Williams,39,26
Total,39,26
,Senator In The General Assembly 8th District - Democrat,27
,Anthony Hardy Williams,27
Anthony Hardy Williams,41,27
Total,41,27
,Senator In The General Assembly 8th District - Democrat,28
,Anthony Hardy Williams,28
Anthony Hardy Williams,82,28
Total,82,28
,Senator In The General Assembly 8th District - Democrat,29
,Anthony Hardy Williams,29
Anthony Hardy Williams,39,29
Total,39,29
,Senator In The General Assembly 8th District - Democrat,31
,Anthony Hardy Williams,31
Anthony Hardy Williams,46,31
Total,46,31
,Senator In The General Assembly 8th District - Democrat,32
,Anthony Hardy Williams,32
Anthony Hardy Williams,83,32
Total,83,32
,Senator In The General Assembly 8th District - Democrat,33
,Anthony Hardy Williams,33
Anthony Hardy Williams,33,33
Total,33,33
,Senator In The General Assembly 8th District - Democrat,34
,Anthony Hardy Williams,34
Anthony Hardy Williams,49,34
Total,49,34
,Senator In The General Assembly 8th District - Democrat,35
,Anthony Hardy Williams,35
Anthony Hardy Williams,54,35
Total,54,35
,Senator In The General Assembly 8th District - Democrat,36
,Anthony Hardy Williams,36
Anthony Hardy Williams,43,36
Total,43,36
,Senator In The General Assembly 8th District - Democrat,37
,Anthony Hardy Williams,37
Anthony Hardy Williams,108,37
Total,108,37
,Senator In The General Assembly 8th District - Democrat,39
,Anthony Hardy Williams,39
Anthony Hardy Williams,37,39
Total,37,39
,Senator In The General Assembly 8th District - Democrat,41
,Anthony Hardy Williams,41
Anthony Hardy Williams,66,41
Total,66,41
,Senator In The General Assembly 8th District - Democrat,42
,Anthony Hardy Williams,42
Anthony Hardy Williams,91,42
Total,91,42
,Senator In The General Assembly 8th District - Democrat,43
,Anthony Hardy Williams,43
Anthony Hardy Williams,42,43
Total,42,43
,Senator In The General Assembly 8th District - Democrat,44
,Anthony Hardy Williams,44
Anthony Hardy Williams,127,44
Total,127,44
,Senator In The General Assembly 8th District - Democrat,45
,Anthony Hardy Williams,45
Anthony Hardy Williams,142,45
Total,142,45
,Senator In The General Assembly 8th District - Democrat,46
,Anthony Hardy Williams,46
Anthony Hardy Williams,122,46
Total,122,46
,Senator In The General Assembly 8th District - Democrat,47
,Anthony Hardy Williams,47
Anthony Hardy Williams,30,47
Total,30,47
,Senator In The General Assembly 8th District - Democrat,48
,Anthony Hardy Williams,48
Anthony Hardy Williams,97,48
Total,97,48
,Senator In The General Assembly 8th District - Democrat,49
,Anthony Hardy Williams,49
Anthony Hardy Williams,103,49
Total,103,49
,Senator In The General Assembly 8th District - Democrat,50
,Anthony Hardy Williams,50
Anthony Hardy Williams,114,50
Total,114,50
,Senator In The General Assembly 8th District - Democrat,51
,Anthony Hardy Williams,51
Anthony Hardy Williams,43,51
Total,43,51
