col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,All
,Thomas P Murt,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,All
Thomas P Murt,27,91,58,33,3,All
Diana Irey Vaughan,,26,0,0,0,All
Kathy Coder,,,3,0,0,All
Jeff Bartos,,,,3,0,All
Peg Luksik,,,,,1,All
Total,212,117,61,36,4,All
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,16
,Thomas P Murt,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,16
Thomas P Murt,3,9,8,2,1,16
Diana Irey Vaughan,,4,0,0,0,16
Kathy Coder,,,0,0,0,16
Jeff Bartos,,,,0,0,16
Peg Luksik,,,,,0,16
Total,23,13,8,2,1,16
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,17
,Thomas P Murt,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,17
Thomas P Murt,5,23,7,3,0,17
Diana Irey Vaughan,,6,0,0,0,17
Kathy Coder,,,0,0,0,17
Jeff Bartos,,,,0,0,17
Peg Luksik,,,,,1,17
Total,38,29,7,3,1,17
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,18
,Thomas P Murt,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,18
Thomas P Murt,4,21,8,8,0,18
Diana Irey Vaughan,,3,0,0,0,18
Jeff Bartos,,,2,0,0,18
Kathy Coder,,,,1,0,18
Peg Luksik,,,,,0,18
Total,41,24,10,9,0,18
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,19
,Thomas P Murt,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,19
Thomas P Murt,5,20,19,10,1,19
Diana Irey Vaughan,,5,0,0,0,19
Kathy Coder,,,0,0,0,19
Jeff Bartos,,,,0,0,19
Peg Luksik,,,,,0,19
Total,55,25,19,10,1,19
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,20
,Thomas P Murt,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,20
Thomas P Murt,2,4,4,2,0,20
Diana Irey Vaughan,,3,0,0,0,20
Jeff Bartos,,,1,0,0,20
Kathy Coder,,,,2,0,20
Peg Luksik,,,,,0,20
Total,12,7,5,4,0,20
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,21
,Thomas P Murt,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,21
Thomas P Murt,3,10,8,3,0,21
Diana Irey Vaughan,,5,0,0,0,21
Kathy Coder,,,0,0,0,21
Jeff Bartos,,,,0,0,21
Peg Luksik,,,,,0,21
Total,24,15,8,3,0,21
,Representative In The General Assembly 152nd District - Republican,Lieutenant Governor - Republican,,,,24
,Thomas P Murt,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,24
Thomas P Murt,5,6,4,3,1,24
Kathy Coder,,0,0,0,0,24
Diana Irey Vaughan,,,0,0,0,24
Jeff Bartos,,,,0,0,24
Peg Luksik,,,,,0,24
Total,19,6,4,3,1,24
