col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Barbara Carroll,Sharon Vaughn,David Rodriguez,Humberto Perez,Jaime Bouldin,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,1
Barbara Carroll,0,36,31,32,32,33,31,28,27,13,15,10,4,0,1
Sharon Vaughn,,0,30,31,31,32,31,28,28,9,16,10,3,0,1
David Rodriguez,,,0,34,33,29,30,28,27,9,12,10,5,0,1
Humberto Perez,,,,0,33,29,30,28,27,10,12,9,5,0,1
Jaime Bouldin,,,,,0,30,31,28,27,10,12,9,5,0,1
Latrice Y Bryant,,,,,,0,29,27,27,8,15,10,2,0,1
Jonathan M Gary,,,,,,,0,28,27,7,12,9,3,0,1
Dustin Morris,,,,,,,,0,27,6,11,8,3,0,1
Robert Taylor,,,,,,,,,0,6,11,8,2,0,1
Mike Stack,,,,,,,,,,2,0,0,0,0,1
Nina Ahmad,,,,,,,,,,,1,0,0,0,1
John Fetterman,,,,,,,,,,,,3,0,0,1
Kathi Cozzone,,,,,,,,,,,,,0,0,1
Ray Sosa,,,,,,,,,,,,,,0,1
Total,42,39,36,36,36,35,31,28,28,20,18,16,5,0,1
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Barbara Carroll,Humberto Perez,Sharon Vaughn,David Rodriguez,Jaime Bouldin,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,2
Barbara Carroll,0,25,30,24,25,26,23,23,22,12,13,5,5,1,2
Humberto Perez,,0,25,27,25,23,23,23,22,11,9,8,5,1,2
Sharon Vaughn,,,0,23,25,27,23,23,23,10,13,5,5,1,2
David Rodriguez,,,,0,25,21,21,22,20,12,9,6,5,1,2
Jaime Bouldin,,,,,2,23,22,21,20,9,8,8,5,1,2
Latrice Y Bryant,,,,,,0,22,21,22,8,9,4,5,1,2
Jonathan M Gary,,,,,,,0,22,21,7,7,4,5,1,2
Dustin Morris,,,,,,,,0,21,6,8,3,5,1,2
Robert Taylor,,,,,,,,,0,7,7,3,5,1,2
Mike Stack,,,,,,,,,,3,0,0,0,0,2
Nina Ahmad,,,,,,,,,,,2,0,0,0,2
Kathi Cozzone,,,,,,,,,,,,3,0,0,2
John Fetterman,,,,,,,,,,,,,1,0,2
Ray Sosa,,,,,,,,,,,,,,0,2
Total,36,34,34,33,33,27,24,23,23,28,16,15,6,1,2
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,3
,David Rodriguez,Jaime Bouldin,Barbara Carroll,Sharon Vaughn,Humberto Perez,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,Nina Ahmad,Mike Stack,John Fetterman,Kathi Cozzone,Ray Sosa,3
David Rodriguez,0,22,18,20,24,20,18,18,16,10,8,7,5,0,3
Jaime Bouldin,,0,18,18,22,19,19,16,18,8,8,6,6,0,3
Barbara Carroll,,,0,22,19,20,19,19,17,12,9,4,2,0,3
Sharon Vaughn,,,,0,20,22,20,19,17,14,8,2,2,0,3
Humberto Perez,,,,,0,21,19,18,16,9,8,5,3,0,3
Latrice Y Bryant,,,,,,0,20,18,17,10,7,3,2,0,3
Jonathan M Gary,,,,,,,0,18,17,7,8,3,2,0,3
