col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,1
,Paul Mango,Scott R Wagner,Laura Ellsworth,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,1
Paul Mango,1,0,0,12,8,9,7,4,1
Scott R Wagner,,4,0,2,3,1,3,4,1
Laura Ellsworth,,,0,0,2,1,1,1,1
Dan Tinney,,,,0,8,9,8,4,1
Camille G Mccolgan,,,,,0,6,10,6,1
Joseph Giedemann,,,,,,0,6,3,1
Margaret L Recupido,,,,,,,0,7,1
Linwood Holland,,,,,,,,0,1
Total,16,8,2,14,13,11,11,9,1
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,2
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Linwood Holland,Scott R Wagner,Paul Mango,Laura Ellsworth,2
Camille G Mccolgan,0,9,14,7,10,9,6,2,2
Dan Tinney,,0,9,10,5,6,8,2,2
Margaret L Recupido,,,0,6,9,7,6,2,2
Joseph Giedemann,,,,0,3,5,6,1,2
Linwood Holland,,,,,0,6,4,2,2
Scott R Wagner,,,,,,2,0,0,2
Paul Mango,,,,,,,1,0,2
Laura Ellsworth,,,,,,,,2,2
Total,17,16,15,12,12,13,12,5,2
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,3
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Linwood Holland,Paul Mango,Scott R Wagner,Laura Ellsworth,3
Camille G Mccolgan,1,9,11,8,3,8,5,2,3
Dan Tinney,,0,8,9,1,9,2,2,3
Margaret L Recupido,,,0,8,2,9,3,0,3
Joseph Giedemann,,,,0,0,7,3,0,3
Linwood Holland,,,,,0,2,2,0,3
Paul Mango,,,,,,3,0,0,3
Scott R Wagner,,,,,,,2,0,3
Laura Ellsworth,,,,,,,,0,3
Total,16,13,12,10,4,15,8,3,3
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,4
,Paul Mango,Scott R Wagner,Laura Ellsworth,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,4
Paul Mango,2,0,0,11,7,7,4,4,4
Scott R Wagner,,1,0,4,6,4,6,4,4
Laura Ellsworth,,,1,1,2,1,1,1,4
Dan Tinney,,,,0,4,10,3,1,4
Camille G Mccolgan,,,,,0,4,9,7,4
