col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 188th District - Democrat,,,Member Of The Democratic State Committee 8th Senatorial District,,,,All
,James R Roebuck,Diane Settles,Jeff Curry,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,All
James R Roebuck,255,0,0,315,279,275,257,All
Diane Settles,,101,0,258,203,188,168,All
Jeff Curry,,,30,62,52,51,54,All
Torri Douglas,,,,6,445,432,413,All
Marisa Piccarreto,,,,,3,416,404,All
Kyle J Sampson,,,,,,0,410,All
Kyle Shenandoah,,,,,,,2,All
Total,683,437,115,647,543,520,487,All
,Member Of The Democratic State Committee 8th Senatorial District,,,,Representative In The General Assembly 188th District - Democrat,,,2
,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,James R Roebuck,Diane Settles,Jeff Curry,2
Torri Douglas,0,32,32,30,19,22,2,2
Marisa Piccarreto,,0,31,30,17,18,2,2
Kyle J Sampson,,,0,29,18,16,2,2
Kyle Shenandoah,,,,0,15,16,2,2
James R Roebuck,,,,,13,0,0,2
Diane Settles,,,,,,10,0,2
Jeff Curry,,,,,,,1,2
Total,43,37,36,33,38,37,3,2
,Representative In The General Assembly 188th District - Democrat,,,Member Of The Democratic State Committee 8th Senatorial District,,,,4
,James R Roebuck,Diane Settles,Jeff Curry,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,4
James R Roebuck,25,0,0,27,23,24,22,4
Diane Settles,,10,0,12,9,8,5,4
Jeff Curry,,,0,1,1,1,1,4
Torri Douglas,,,,1,27,29,25,4
Kyle J Sampson,,,,,0,26,24,4
Marisa Piccarreto,,,,,,0,26,4
Kyle Shenandoah,,,,,,,1,4
Total,58,28,1,41,33,33,29,4
,Member Of The Democratic State Committee 8th Senatorial District,,,,Representative In The General Assembly 188th District - Democrat,,,5
,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,Diane Settles,James R Roebuck,Jeff Curry,5
Torri Douglas,0,47,40,41,37,14,8,5
Marisa Piccarreto,,0,41,41,35,12,7,5
Kyle J Sampson,,,0,39,33,7,6,5
Kyle Shenandoah,,,,0,33,6,7,5
Diane Settles,,,,,10,0,0,5
James R Roebuck,,,,,,11,0,5
Jeff Curry,,,,,,,4,5
Total,59,54,46,46,57,27,13,5
,Member Of The Democratic State Committee 8th Senatorial District,,,,Representative In The General Assembly 188th District - Democrat,,,6
,Torri Douglas,Marisa Piccarreto,Kyle Shenandoah,Kyle J Sampson,James R Roebuck,Diane Settles,Jeff Curry,6
Torri Douglas,1,96,87,87,61,28,17,6
Marisa Piccarreto,,2,89,89,60,29,14,6
Kyle Shenandoah,,,0,90,57,20,16,6
Kyle J Sampson,,,,0,55,21,16,6
James R Roebuck,,,,,34,0,0,6
Diane Settles,,,,,,6,0,6
Jeff Curry,,,,,,,6,6
Total,108,106,94,93,101,40,26,6
,Representative In The General Assembly 188th District - Democrat,,,Member Of The Democratic State Committee 8th Senatorial District,,,,13
,James R Roebuck,Diane Settles,Jeff Curry,Torri Douglas,Kyle Shenandoah,Marisa Piccarreto,Kyle J Sampson,13
James R Roebuck,10,0,0,14,13,9,12,13
Diane Settles,,8,0,11,10,10,7,13
Jeff Curry,,,6,2,3,5,3,13
Torri Douglas,,,,1,16,18,17,13
Kyle Shenandoah,,,,,0,14,16,13
Marisa Piccarreto,,,,,,0,16,13
Kyle J Sampson,,,,,,,0,13
Total,32,25,13,28,26,24,22,13
