col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,All
,David Rodriguez,Jaime Bouldin,Sharon Vaughn,Humberto Perez,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Robert Taylor,Jonathan M Gary,All
David Rodriguez,169,347,305,358,278,256,251,248,242,All
Jaime Bouldin,,142,285,339,269,249,256,247,243,All
Sharon Vaughn,,,116,278,297,265,260,248,238,All
Humberto Perez,,,,74,269,253,248,242,236,All
Barbara Carroll,,,,,11,260,248,241,234,All
Latrice Y Bryant,,,,,,9,234,243,242,All
Dustin Morris,,,,,,,3,234,231,All
Robert Taylor,,,,,,,,2,236,All
Jonathan M Gary,,,,,,,,,1,All
Total,596,538,479,467,337,297,279,270,258,All
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,1
,David Rodriguez,Sharon Vaughn,Humberto Perez,Jaime Bouldin,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,1
David Rodriguez,5,14,22,18,14,12,12,12,11,1
Sharon Vaughn,,11,14,11,13,11,11,10,10,1
Humberto Perez,,,0,17,14,12,12,12,11,1
Jaime Bouldin,,,,4,11,11,11,11,11,1
Barbara Carroll,,,,,0,11,12,10,10,1
Latrice Y Bryant,,,,,,1,10,11,11,1
Dustin Morris,,,,,,,0,10,10,1
Jonathan M Gary,,,,,,,,0,11,1
Robert Taylor,,,,,,,,,0,1
Total,29,27,23,22,15,13,12,12,11,1
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,2
,David Rodriguez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Humberto Perez,Jaime Bouldin,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,2
David Rodriguez,7,11,10,8,10,9,8,8,8,2
Sharon Vaughn,,3,10,9,8,8,7,8,8,2
Barbara Carroll,,,0,9,9,8,8,7,8,2
Dustin Morris,,,,1,8,8,8,7,7,2
Humberto Perez,,,,,0,8,8,7,7,2
Jaime Bouldin,,,,,,0,7,7,7,2
Jonathan M Gary,,,,,,,0,7,7,2
Latrice Y Bryant,,,,,,,,0,7,2
Robert Taylor,,,,,,,,,0,2
Total,21,16,11,11,10,10,8,8,8,2
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,3
,David Rodriguez,Jaime Bouldin,Sharon Vaughn,Humberto Perez,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,Dustin Morris,3
David Rodriguez,21,10,9,12,9,8,8,7,6,3
Jaime Bouldin,,5,6,10,6,7,7,7,6,3
Sharon Vaughn,,,5,7,8,5,6,5,6,3
Humberto Perez,,,,1,8,8,7,7,6,3
Barbara Carroll,,,,,0,6,6,5,6,3
Latrice Y Bryant,,,,,,0,7,7,5,3
Robert Taylor,,,,,,,0,7,5,3
Jonathan M Gary,,,,,,,,0,5,3
Dustin Morris,,,,,,,,,0,3
Total,35,15,14,13,9,8,8,7,6,3
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,4
,Sharon Vaughn,David Rodriguez,Humberto Perez,Jaime Bouldin,Barbara Carroll,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,4
Sharon Vaughn,6,9,7,7,5,5,4,4,4,4
David Rodriguez,,4,8,7,5,4,4,4,4,4
Humberto Perez,,,2,8,5,4,4,4,4,4
Jaime Bouldin,,,,1,5,5,4,4,4,4
Barbara Carroll,,,,,1,4,4,4,4,4
Dustin Morris,,,,,,0,4,4,4,4
Jonathan M Gary,,,,,,,0,4,4,4
Latrice Y Bryant,,,,,,,,0,4,4
Robert Taylor,,,,,,,,,0,4
Total,17,15,11,10,6,5,4,4,4,4
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,5
,David Rodriguez,Jaime Bouldin,Humberto Perez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,Dustin Morris,5
David Rodriguez,9,15,15,12,12,11,10,10,9,5
Jaime Bouldin,,5,16,11,10,10,10,10,9,5
Humberto Perez,,,4,10,10,10,10,10,9,5
Sharon Vaughn,,,,3,12,11,10,10,9,5
Barbara Carroll,,,,,0,11,10,10,9,5
Latrice Y Bryant,,,,,,0,10,10,9,5
Robert Taylor,,,,,,,1,10,9,5
Jonathan M Gary,,,,,,,,0,9,5
Dustin Morris,,,,,,,,,0,5
Total,26,22,20,16,12,11,11,10,9,5
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,6
,David Rodriguez,Humberto Perez,Jaime Bouldin,Barbara Carroll,Robert Taylor,Dustin Morris,Sharon Vaughn,Jonathan M Gary,Latrice Y Bryant,6
David Rodriguez,6,7,5,4,4,3,3,3,3,6
Humberto Perez,,5,4,3,4,3,4,3,3,6
Jaime Bouldin,,,8,3,3,3,3,3,3,6
Barbara Carroll,,,,0,4,4,3,3,3,6
Robert Taylor,,,,,0,3,4,3,3,6
Dustin Morris,,,,,,0,3,3,3,6
Sharon Vaughn,,,,,,,0,3,3,6
Jonathan M Gary,,,,,,,,0,3,6
Latrice Y Bryant,,,,,,,,,0,6
Total,15,13,13,5,5,4,4,3,3,6
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,7
,David Rodriguez,Humberto Perez,Jaime Bouldin,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Sharon Vaughn,Dustin Morris,Jonathan M Gary,7
David Rodriguez,6,11,10,11,9,10,9,9,8,7
Humberto Perez,,5,11,9,8,9,8,9,8,7
Jaime Bouldin,,,5,9,8,9,8,8,8,7
Barbara Carroll,,,,1,8,9,9,8,8,7
Latrice Y Bryant,,,,,1,8,7,8,8,7
Robert Taylor,,,,,,0,8,9,8,7
Sharon Vaughn,,,,,,,1,7,7,7
Dustin Morris,,,,,,,,0,8,7
Jonathan M Gary,,,,,,,,,0,7
Total,20,18,17,12,10,10,10,9,8,7
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,8
,Humberto Perez,David Rodriguez,Jaime Bouldin,Sharon Vaughn,Dustin Morris,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,Barbara Carroll,8
Humberto Perez,6,18,18,14,12,13,11,11,9,8
David Rodriguez,,3,18,15,12,13,11,11,9,8
Jaime Bouldin,,,0,15,12,13,11,11,8,8
Sharon Vaughn,,,,2,13,13,11,11,8,8
Dustin Morris,,,,,0,12,11,11,8,8
Latrice Y Bryant,,,,,,0,11,11,8,8
Jonathan M Gary,,,,,,,0,11,8,8
Robert Taylor,,,,,,,,0,8,8
Barbara Carroll,,,,,,,,,0,8
Total,25,23,20,19,13,13,11,11,9,8
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,9
,David Rodriguez,Jaime Bouldin,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,9
David Rodriguez,6,12,12,9,7,6,6,5,5,9
Jaime Bouldin,,4,11,10,8,7,7,6,6,9
Humberto Perez,,,2,8,7,6,6,6,6,9
Sharon Vaughn,,,,3,8,6,6,6,6,9
Barbara Carroll,,,,,0,6,5,5,5,9
Dustin Morris,,,,,,0,5,4,4,9
Jonathan M Gary,,,,,,,0,6,6,9
Latrice Y Bryant,,,,,,,,0,6,9
Robert Taylor,,,,,,,,,0,9
Total,21,18,15,14,8,7,7,6,6,9
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,10
,David Rodriguez,Humberto Perez,Jaime Bouldin,Sharon Vaughn,Jonathan M Gary,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Robert Taylor,10
David Rodriguez,3,8,8,9,6,6,6,5,5,10
Humberto Perez,,2,8,6,6,6,6,5,5,10
Jaime Bouldin,,,2,6,6,6,6,5,5,10
Sharon Vaughn,,,,1,5,5,6,5,5,10
Jonathan M Gary,,,,,0,5,5,6,6,10
Barbara Carroll,,,,,,0,5,4,4,10
Dustin Morris,,,,,,,0,5,5,10
Latrice Y Bryant,,,,,,,,0,6,10
Robert Taylor,,,,,,,,,0,10
Total,14,10,10,10,7,6,6,6,6,10
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,11
,Sharon Vaughn,David Rodriguez,Jaime Bouldin,Barbara Carroll,Humberto Perez,Robert Taylor,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,11
Sharon Vaughn,7,13,13,15,12,13,12,12,12,11
David Rodriguez,,5,13,12,13,12,12,12,12,11
Jaime Bouldin,,,3,13,13,12,12,12,12,11
Barbara Carroll,,,,1,12,13,12,12,12,11
Humberto Perez,,,,,1,12,12,12,12,11
Robert Taylor,,,,,,0,12,12,12,11
Dustin Morris,,,,,,,0,12,12,11
Jonathan M Gary,,,,,,,,0,12,11
Latrice Y Bryant,,,,,,,,,0,11
Total,24,19,18,17,14,13,12,12,12,11
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,12
,David Rodriguez,Jaime Bouldin,Humberto Perez,Dustin Morris,Sharon Vaughn,Barbara Carroll,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,12
David Rodriguez,5,8,7,6,8,7,5,5,6,12
Jaime Bouldin,,5,7,6,7,7,5,5,5,12
Humberto Perez,,,3,7,6,6,6,5,5,12
Dustin Morris,,,,1,6,6,6,6,5,12
Sharon Vaughn,,,,,0,7,5,5,6,12
Barbara Carroll,,,,,,0,5,5,5,12
Jonathan M Gary,,,,,,,0,5,5,12
Latrice Y Bryant,,,,,,,,0,5,12
Robert Taylor,,,,,,,,,0,12
Total,14,13,11,9,8,7,6,6,6,12
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,13
,Sharon Vaughn,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,13
Sharon Vaughn,22,21,21,21,24,23,19,20,19,13
Jaime Bouldin,,14,21,23,20,19,17,18,17,13
David Rodriguez,,,4,23,19,19,17,16,17,13
Humberto Perez,,,,2,21,19,18,19,17,13
Barbara Carroll,,,,,2,20,19,20,18,13
Dustin Morris,,,,,,0,18,20,19,13
Latrice Y Bryant,,,,,,,1,18,19,13
Robert Taylor,,,,,,,,0,18,13
Jonathan M Gary,,,,,,,,,0,13
Total,50,40,32,29,26,24,21,21,20,13
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,14
,David Rodriguez,Latrice Y Bryant,Humberto Perez,Jaime Bouldin,Sharon Vaughn,Barbara Carroll,Robert Taylor,Jonathan M Gary,Dustin Morris,14
David Rodriguez,12,20,19,18,18,18,18,18,15,14
Latrice Y Bryant,,2,17,17,19,19,18,18,15,14
Humberto Perez,,,3,17,15,16,17,17,15,14
Jaime Bouldin,,,,4,16,16,17,17,15,14
Sharon Vaughn,,,,,2,18,16,16,15,14
Barbara Carroll,,,,,,0,17,17,15,14
Robert Taylor,,,,,,,1,18,15,14
Jonathan M Gary,,,,,,,,0,15,14
Dustin Morris,,,,,,,,,0,14
Total,34,23,22,22,21,19,19,18,15,14
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,15
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Latrice Y Bryant,Barbara Carroll,Robert Taylor,Dustin Morris,Jonathan M Gary,15
Jaime Bouldin,11,27,22,20,17,17,19,18,18,15
David Rodriguez,,8,22,20,17,17,19,18,18,15
Humberto Perez,,,3,18,18,18,17,15,16,15
Sharon Vaughn,,,,1,19,19,18,18,18,15
Latrice Y Bryant,,,,,2,19,16,16,17,15
Barbara Carroll,,,,,,0,16,16,17,15
Robert Taylor,,,,,,,0,16,16,15
Dustin Morris,,,,,,,,0,17,15
Jonathan M Gary,,,,,,,,,0,15
Total,39,36,28,23,21,19,19,18,18,15
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,16
,David Rodriguez,Jaime Bouldin,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,16
David Rodriguez,1,17,17,18,15,15,14,15,14,16
Jaime Bouldin,,2,17,15,14,15,14,14,14,16
Humberto Perez,,,0,15,15,14,14,14,13,16
Sharon Vaughn,,,,0,15,15,14,14,14,16
Barbara Carroll,,,,,0,14,14,14,13,16
Dustin Morris,,,,,,0,14,13,14,16
Latrice Y Bryant,,,,,,,0,13,14,16
Robert Taylor,,,,,,,,0,13,16
Jonathan M Gary,,,,,,,,,0,16
Total,21,20,19,18,16,15,15,15,14,16
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,17
,David Rodriguez,Jaime Bouldin,Sharon Vaughn,Humberto Perez,Barbara Carroll,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,Dustin Morris,17
David Rodriguez,8,19,15,18,14,11,11,12,10,17
Jaime Bouldin,,7,14,17,14,13,12,12,10,17
Sharon Vaughn,,,9,13,16,12,12,12,10,17
Humberto Perez,,,,3,12,10,11,10,9,17
Barbara Carroll,,,,,0,12,13,12,10,17
Jonathan M Gary,,,,,,0,12,11,10,17
Latrice Y Bryant,,,,,,,0,11,10,17
Robert Taylor,,,,,,,,0,10,17
Dustin Morris,,,,,,,,,0,17
Total,29,28,27,23,17,13,13,12,10,17
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,18
,Jaime Bouldin,David Rodriguez,Sharon Vaughn,Humberto Perez,Barbara Carroll,Jonathan M Gary,Latrice Y Bryant,Dustin Morris,Robert Taylor,18
Jaime Bouldin,11,17,15,18,17,16,14,15,14,18
David Rodriguez,,6,17,19,17,16,16,16,14,18
Sharon Vaughn,,,5,17,18,16,17,17,14,18
Humberto Perez,,,,3,17,15,14,17,14,18
Barbara Carroll,,,,,0,17,17,16,14,18
Jonathan M Gary,,,,,,1,15,15,15,18
Latrice Y Bryant,,,,,,,0,14,14,18
Dustin Morris,,,,,,,,0,14,18
Robert Taylor,,,,,,,,,0,18
Total,30,27,25,24,21,19,18,17,15,18
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,19
,Sharon Vaughn,David Rodriguez,Jaime Bouldin,Humberto Perez,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,Dustin Morris,19
Sharon Vaughn,8,13,12,12,16,14,10,8,7,19
David Rodriguez,,8,15,13,11,9,8,8,7,19
Jaime Bouldin,,,7,12,11,9,10,9,8,19
Humberto Perez,,,,4,10,8,7,7,7,19
Barbara Carroll,,,,,1,12,9,8,7,19
Latrice Y Bryant,,,,,,0,10,8,7,19
Robert Taylor,,,,,,,0,9,8,19
Jonathan M Gary,,,,,,,,0,7,19
Dustin Morris,,,,,,,,,0,19
Total,29,26,26,18,17,14,12,9,8,19
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,20
,David Rodriguez,Jaime Bouldin,Humberto Perez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,Dustin Morris,20
David Rodriguez,8,17,19,15,15,14,14,14,15,20
Jaime Bouldin,,7,16,14,16,13,13,13,14,20
Humberto Perez,,,5,16,15,14,15,15,15,20
Sharon Vaughn,,,,4,17,16,15,15,15,20
Barbara Carroll,,,,,1,15,14,14,14,20
Latrice Y Bryant,,,,,,1,15,15,14,20
Jonathan M Gary,,,,,,,0,16,14,20
Robert Taylor,,,,,,,,0,14,20
Dustin Morris,,,,,,,,,0,20
Total,29,26,25,22,21,18,16,16,15,20
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,21
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,21
Jaime Bouldin,8,8,10,6,6,5,6,4,5,21
David Rodriguez,,3,10,5,5,6,5,5,5,21
Humberto Perez,,,1,6,6,5,6,5,5,21
Sharon Vaughn,,,,4,7,6,7,4,5,21
Barbara Carroll,,,,,2,6,6,5,5,21
Dustin Morris,,,,,,0,5,4,5,21
Latrice Y Bryant,,,,,,,0,4,5,21
Robert Taylor,,,,,,,,0,4,21
Jonathan M Gary,,,,,,,,,0,21
Total,20,14,14,12,11,7,7,6,5,21
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,22
,David Rodriguez,Humberto Perez,Jaime Bouldin,Sharon Vaughn,Latrice Y Bryant,Barbara Carroll,Dustin Morris,Jonathan M Gary,Robert Taylor,22
David Rodriguez,9,8,6,3,5,4,3,3,3,22
Humberto Perez,,7,6,4,5,5,3,3,3,22
Jaime Bouldin,,,5,4,3,3,3,3,3,22
Sharon Vaughn,,,,3,4,4,3,3,3,22
Latrice Y Bryant,,,,,0,5,3,3,3,22
Barbara Carroll,,,,,,0,3,3,3,22
Dustin Morris,,,,,,,0,3,3,22
Jonathan M Gary,,,,,,,,0,3,22
Robert Taylor,,,,,,,,,0,22
Total,18,16,12,8,6,5,3,3,3,22
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,23
,Sharon Vaughn,Jaime Bouldin,Barbara Carroll,David Rodriguez,Humberto Perez,Dustin Morris,Jonathan M Gary,Latrice Y Bryant,Robert Taylor,23
Sharon Vaughn,5,3,3,3,1,2,2,2,1,23
Jaime Bouldin,,4,3,3,2,2,2,2,1,23
Barbara Carroll,,,1,2,1,2,2,2,1,23
David Rodriguez,,,,0,2,2,2,1,1,23
Humberto Perez,,,,,1,1,1,1,1,23
Dustin Morris,,,,,,0,2,1,1,23
Jonathan M Gary,,,,,,,0,1,1,23
Latrice Y Bryant,,,,,,,,0,1,23
Robert Taylor,,,,,,,,,0,23
Total,9,8,4,4,3,2,2,2,1,23
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,24
,David Rodriguez,Jaime Bouldin,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,24
David Rodriguez,13,23,23,18,18,17,18,17,16,24
Jaime Bouldin,,5,24,19,21,21,19,18,16,24
Humberto Perez,,,6,18,17,17,18,17,14,24
Sharon Vaughn,,,,10,20,19,17,18,15,24
Barbara Carroll,,,,,1,20,19,18,16,24
Dustin Morris,,,,,,0,18,17,16,24
Latrice Y Bryant,,,,,,,1,18,16,24
Jonathan M Gary,,,,,,,,0,15,24
Robert Taylor,,,,,,,,,0,24
Total,39,35,33,32,25,23,23,19,16,24
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,25
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,25
Jaime Bouldin,15,23,24,21,17,18,15,16,7,25
David Rodriguez,,9,22,18,17,15,14,13,7,25
Humberto Perez,,,5,18,18,17,16,15,7,25
Sharon Vaughn,,,,1,17,17,15,15,7,25
Barbara Carroll,,,,,0,16,16,14,7,25
Dustin Morris,,,,,,1,14,16,7,25
Latrice Y Bryant,,,,,,,0,14,7,25
